Datum,Tatsächlich,Vorhergesagt
2016-04-11,2050.229933863666,2053.584959797008
2016-04-12,2043.719912099332,2044.2084368255748
2016-04-13,2065.91985097868,2061.4334103751025
2016-04-14,2082.889817486357,2084.8820600008185
2016-04-15,2083.100055033501,2081.6471953912696
2016-04-18,2078.8301197063265,2078.5949903201254
2016-04-19,2096.0500790724473,2092.29087414089
2016-04-20,2101.5200159357482,2100.1780055624113
2016-04-21,2102.0900211423577,2102.314764005787
2016-04-22,2091.4900374195713,2088.8403996448324
2016-04-25,2089.3701123062056,2088.6851390371885
2016-04-26,2089.84001292265,2082.9363777608523
2016-04-27,2092.3300922182534,2093.321826065003
2016-04-28,2090.9298815017974,2092.111796162062
2016-04-29,2071.820112225105,2074.703983996151
2016-05-02,2067.1699943488784,2058.613469442498
2016-05-03,2077.1799161314266,2085.1571237762982
2016-05-04,2060.3000258471,2055.9602501081827
2016-05-05,2052.949949284084,2048.648138076678
2016-05-06,2047.769939668506,2052.423280948351
2016-05-09,2057.5501044042176,2052.66181281615
2016-05-10,2062.6298303516523,2060.383297107255
2016-05-11,2083.2900567690376,2086.712595100398
2016-05-12,2067.1699943488784,2061.5678979372024
2016-05-13,2062.499998817002,2064.073198861006
2016-05-16,2046.530003743101,2044.8733533609632
2016-05-17,2065.0400408686983,2068.9509248483228
2016-05-18,2044.379993529292,2041.4789302722786
2016-05-19,2044.2100485273843,2048.3730743011984
2016-05-20,2041.8800649448533,2032.25140017923
2016-05-23,2052.2300558091956,2057.6545068658743
2016-05-24,2052.6498145915684,2045.883353161553
2016-05-25,2078.9298661405337,2080.612124673644
2016-05-26,2091.4398955854995,2091.288216537432
2016-05-27,2090.06009975863,2088.769126609259
2016-05-31,2100.1298335861065,2098.355528971879
2016-06-01,2093.940003247917,2093.849568868609
2016-06-02,2097.709952858204,2095.276641281889
2016-06-03,2104.070086354259,2101.717180790438
2016-06-06,2100.830028483324,2093.280817207851
2016-06-07,2110.179868835912,2112.4117176860454
2016-06-08,2112.709882520794,2112.135400364714
2016-06-09,2115.649984777192,2118.0584045144496
2016-06-10,2109.570108318003,2110.156051464728
2016-06-13,2091.7500586448296,2090.181693706254
2016-06-14,2076.6498453140957,2078.0188964622357
2016-06-15,2077.600033069757,2070.0275416570366
2016-06-16,2066.3600246506394,2074.8135797191935
2016-06-17,2078.199944298831,2069.6631179701217
2016-06-20,2075.5800334685773,2069.8756835309905
2016-06-21,2085.1898950464238,2092.5654006824334
2016-06-22,2089.7499366992997,2087.221713794206
2016-06-23,2092.799992834698,2087.755008015156
2016-06-24,2103.8100651290006,2115.52194402233
2016-06-27,2031.4500262239746,2025.4937135701769
2016-06-28,2006.6701109036514,1997.242371630273
2016-06-29,2042.6898555651135,2043.2439228316073
2016-06-30,2073.17000202951,2074.5594680672366
2016-07-01,2099.340099699475,2098.9013586513465
2016-07-05,2095.0501076386718,2103.994873603151
2016-07-06,2084.429888104278,2079.652087629147
2016-07-07,2100.419939911808,2095.977552491022
2016-07-08,2106.9698960654205,2096.942782796905
2016-07-11,2131.7199053632794,2134.627057271573
2016-07-12,2139.4999481534614,2136.849773144786
2016-07-13,2153.810069441606,2152.7184100826707
2016-07-14,2157.879795588451,2149.2697263664013
2016-07-15,2165.129946639281,2167.2396643078537
2016-07-18,2162.039956114604,2157.796524328296
2016-07-19,2163.79008520169,2165.126723235662
2016-07-20,2166.1000120505923,2157.9634250045638
2016-07-21,2172.909989429463,2173.6094680147653
2016-07-22,2166.469987154851,2160.433626644517
2016-07-25,2173.709930760888,2174.20615584022
2016-07-26,2168.9699157392897,2163.2075445365626
2016-07-27,2169.809970537972,2167.1689285062166
2016-07-28,2166.0500492944993,2164.4455106042005
2016-07-29,2168.830055837825,2167.7398291027203
2016-08-01,2173.1499539210927,2171.5830216063478
2016-08-02,2169.939981150601,2169.2679014960595
2016-08-03,2156.8099837429327,2151.3350326962245
2016-08-04,2163.510007242803,2162.3999028520484
2016-08-05,2168.7901214485464,2162.3913071090647
2016-08-08,2183.7599660106935,2184.692425046451
2016-08-09,2182.2399521264015,2178.079075288333
2016-08-10,2182.81013641099,2181.73137066653
2016-08-11,2177.970016799227,2172.0749488141882
2016-08-12,2183.7399092770647,2186.8730575946392
2016-08-15,2186.080100304389,2179.1229208269215
2016-08-16,2186.2400169394823,2191.1954627696105
2016-08-17,2177.8400061865977,2172.172009078713
2016-08-18,2181.899883044607,2178.4440362091846
2016-08-19,2184.2400740719313,2185.1895455156773
2016-08-22,2181.5800497744203,2177.772135632622
2016-08-23,2187.8099935798673,2179.7894490641193
2016-08-24,2185.090157237428,2189.1799401179014
2016-08-25,2173.289992900536,2169.7333251630334
2016-08-26,2175.1001131105295,2171.4125393705035
2016-08-29,2170.189974009045,2169.4917489695945
2016-08-30,2179.4499172162614,2179.690956175764
2016-08-31,2173.5600424926088,2171.792900997534
2016-09-01,2171.3301635002426,2164.882281794562
2016-09-02,2177.489908737989,2167.255065014033
2016-09-06,2181.6101348748634,2183.491707198409
2016-09-07,2185.1698469380062,2182.5647995799955
2016-09-08,2182.759994576918,2183.299198371169
2016-09-09,2169.080048696269,2177.399474358681
2016-09-12,2120.8600794932136,2118.6457802850055
2016-09-13,2150.4699069805065,2159.480036407258
2016-09-14,2127.860058607621,2115.8933517504192
2016-09-15,2125.360130023182,2129.5795653603273
2016-09-16,2146.480049612219,2145.576422131053
2016-09-19,2143.9899703166157,2133.564229467229
2016-09-20,2145.9399504280736,2144.342395778949
2016-09-21,2144.580032256854,2141.524066548154
2016-09-22,2170.9399525843764,2163.67547529524
2016-09-23,2173.289992900536,2180.2754666986584
2016-09-26,2158.54005609639,2159.2287900029623
2016-09-27,2146.0400550182385,2141.1315276185633
2016-09-28,2161.8501334570465,2158.309761815617
2016-09-29,2168.899896249568,2167.7571996666666
2016-09-30,2156.510028128396,2147.593019250635
2016-10-03,2164.3300053078565,2173.5904857490095
2016-10-04,2163.3701473413385,2153.384580163911
2016-10-05,2155.149930879197,2149.8710702193057
2016-10-06,2158.2200437482243,2161.6613852673618
2016-10-07,2164.189966328413,2155.8098332311783
2016-10-10,2160.389931617683,2152.605770033988
2016-10-11,2161.3501477401587,2167.9830169979687
2016-10-12,2137.669950287818,2129.041615111928
2016-10-13,2130.2600616798736,2140.5627759578056
2016-10-14,2139.6799215221836,2122.585853975179
2016-10-17,2132.949991999849,2140.4773557619046
2016-10-18,2138.3099749841494,2122.2866146725573
2016-10-19,2140.810082646567,2145.9963599914045
2016-10-20,2142.510069899581,2142.5598535776953
2016-10-21,2139.4299286637397,2138.589336631121
2016-10-24,2148.5000492133986,2136.9378795103694
2016-10-25,2149.719928405175,2155.4516772735224
2016-10-26,2136.9699344685796,2139.267325858964
2016-10-27,2144.0599898063374,2136.195780366106
2016-10-28,2132.2299194469815,2134.60001649677
2016-10-31,2129.779953618636,2124.4706497023435
2016-11-01,2128.6798775946954,2127.6437324091967
2016-11-02,2109.4298902605806,2107.3841034304496
2016-11-03,2098.80000051533,2096.6055789627717
2016-11-04,2083.7900424859254,2088.688541518786
2016-11-07,2100.5900639916945,2086.6354124915233
2016-11-08,2129.9199925980793,2139.647150252058
2016-11-09,2131.559988728186,2136.4785444946756
2016-11-10,2167.490015322255,2160.975158452493
2016-11-11,2162.7098868333997,2168.293896369214
2016-11-14,2165.6399607229832,2158.2377724681282
2016-11-15,2168.28995665368,2164.2902499965567
2016-11-16,2177.5300222052465,2180.4656475121737
2016-11-17,2178.610041495558,2171.4856031858653
2016-11-18,2186.8501356133493,2186.470490298234
2016-11-21,2186.430018675019,2178.6720024762326
2016-11-22,2201.560138028217,2199.1069487962523
2016-11-23,2198.550016282097,2199.7634486666357
2016-11-25,2206.270067949372,2200.0069947178417
2016-11-28,2210.2099625615665,2212.8128609838313
2016-11-29,2200.7600176188134,2195.3348502502195
2016-11-30,2204.9699618230807,2203.233979896322
2016-12-01,2200.169955678575,2198.8288406951324
2016-12-02,2191.120070940524,2188.996027033645
2016-12-05,2200.649884661834,2192.927504980835
2016-12-06,2207.260011016333,2208.442641988513
2016-12-07,2210.7199766452686,2208.660400810768
2016-12-08,2241.129924541965,2241.096436959924
2016-12-09,2249.7299653972004,2243.835613724077
2016-12-12,2258.8299919693236,2259.1329919095006
2016-12-13,2263.320014132478,2253.022314037953
2016-12-14,2268.3501354797772,2274.663529623358
2016-12-15,2253.76996459956,2246.638542248693
2016-12-16,2266.8100648618565,2264.0262976809754
2016-12-19,2259.239901462861,2253.857175575249
2016-12-20,2266.5000808805053,2263.648801301606
2016-12-21,2270.5400800828647,2269.750704352191
2016-12-22,2262.9299822945904,2260.579762900452
2016-12-23,2260.2500803414296,2254.517436083188
2016-12-27,2266.2300312884327,2260.147826815519
2016-12-28,2270.2299170235347,2267.832958276922
2016-12-29,2249.5000292723853,2244.930138330674
2016-12-30,2251.6101050969155,2245.9693278418126
2017-01-03,2251.569991629658,2235.3222466105944
2017-01-04,2261.600149223814,2262.558574566501
2017-01-05,2268.1800113998906,2270.1758354739286
2017-01-06,2271.1398122339597,2263.7720069510397
2017-01-09,2273.590136218263,2276.7870362963004
2017-01-10,2269.7199029398325,2263.4485921212763
2017-01-11,2268.600128338221,2268.29318868251
2017-01-12,2271.1398122339597,2268.53154147233
2017-01-13,2272.7400530527666,2261.267780495109
2017-01-17,2269.1398693664087,2275.803360958598
2017-01-18,2269.1398693664087,2259.4225610012654
2017-01-19,2271.8998191761057,2269.1294828436367
2017-01-20,2269.960046509441,2259.4653606382053
2017-01-23,2267.779951195189,2272.387627590433
2017-01-24,2267.879876707375,2258.000681849371
2017-01-25,2288.879814050597,2281.9546895313397
2017-01-26,2298.6298936858657,2299.3193439043534
2017-01-27,2299.020104601732,2292.645465789392
2017-01-30,2286.0100894398784,2291.877937572135
2017-01-31,2274.020102445429,2268.3404652689205
2017-02-01,2285.5901515795267,2272.5640193995787
2017-02-02,2276.6899760317756,2279.373280466534
2017-02-03,2288.54010312476,2275.709703175671
2017-02-06,2294.280089580134,2300.1019146718318
2017-02-07,2295.8701229541475,2285.366125028013
2017-02-08,2289.55010292535,2292.541242405714
2017-02-09,2296.6999703080364,2287.697899390332
2017-02-10,2312.270084255215,2308.376212683579
2017-02-13,2321.720029197968,2314.279518255644
2017-02-14,2326.1201542157505,2328.4771785730845
2017-02-15,2335.580127525318,2330.7781515230454
2017-02-16,2349.639897799061,2346.056726520692
2017-02-17,2343.0100728668913,2339.8187242061977
2017-02-21,2354.90998363799,2344.850994489243
2017-02-22,2361.1100214209728,2364.1584658545617
2017-02-23,2367.500060939492,2354.1691380395787
2017-02-24,2355.7299817030434,2359.6088107244577
2017-02-27,2365.2300684798684,2358.6869172894512
2017-02-28,2366.080151645365,2364.8248150137806
2017-03-01,2380.1298935522937,2355.444173248834
2017-03-02,2394.7499988217896,2404.560785891881
2017-03-03,2380.9199855948827,2371.7877249865705
2017-03-06,2375.229961895602,2378.622056970562
2017-03-07,2370.739939732448,2364.7804036750313
2017-03-08,2369.809987788394,2362.2172605640662
2017-03-09,2363.4899677595968,2358.527000654358
2017-03-10,2372.519974841998,2359.1636228690913
2017-03-13,2371.56011687548,2371.535404114402
2017-03-14,2368.5499951293605,2367.3702294048417
2017-03-15,2370.340058605725,2356.2473379838775
2017-03-16,2387.709906240125,2387.0501829661225
2017-03-17,2383.710020505023,2374.1486890594388
2017-03-20,2378.239904563743,2376.029545071069
2017-03-21,2379.3201029320335,2368.4029721087427
2017-03-22,2343.000044500077,2342.226248553561
2017-03-23,2345.970052778939,2342.751126109506
2017-03-24,2350.419961474836,2344.388615147909
2017-03-27,2329.1100401502626,2339.5760735448857
2017-03-28,2339.790071729585,2329.1519443973084
2017-03-29,2356.5399514012825,2357.4552189510723
2017-03-30,2361.3100515233236,2353.2393651735038
2017-03-31,2364.8199799083523,2364.4030863736407
2017-04-03,2362.3401080575422,2357.062142787545
2017-04-04,2354.760095369711,2350.2244083219557
2017-04-05,2366.590165729067,2353.7402462802856
2017-04-06,2353.7900299584,2354.8098790478252
2017-04-07,2356.5900932353543,2352.23760295994
2017-04-10,2357.159919363985,2351.4904896322696
2017-04-11,2353.91986149305,2354.0378738810978
2017-04-12,2352.1498547503143,2341.3722256725305
2017-04-13,2341.9800163326727,2340.454451031037
2017-04-17,2332.62014761327,2324.587246716983
2017-04-18,2342.5299648056534,2347.6757705272757
2017-04-19,2346.7900508439925,2332.6332203057245
2017-04-20,2342.689881440747,2338.1695950991707
2017-04-21,2354.7400386360823,2355.3800633324136
2017-04-24,2370.3300302389107,2341.6254419345933
2017-04-25,2381.510047535121,2383.439254601035
2017-04-26,2388.979927265973,2386.739303594877
2017-04-27,2389.6999998188403,2385.9381087176007
2017-04-28,2393.6800078982924,2383.1847847931203
2017-05-01,2388.499998282714,2381.5678897222824
2017-05-02,2391.0500687012245,2386.190608667748
2017-05-03,2386.500055415163,2385.2291389994207
2017-05-04,2389.790076042191,2379.56508160707
2017-05-05,2392.3700524831656,2384.5599245925405
2017-05-08,2399.9398577262036,2396.584115480946
2017-05-09,2401.580032934289,2393.245206565698
2017-05-10,2396.790055156598,2392.5636357782787
2017-05-11,2394.84007504514,2393.2310594053706
2017-05-12,2392.4398928949086,2383.624600309122
2017-05-15,2393.9799635128293,2385.494174408086
2017-05-16,2404.5500412131514,2400.1991626395466
2017-05-17,2382.950013562877,2394.2766957237473
2017-05-18,2354.6898968020105,2342.2009985585464
2017-05-19,2371.3701151399437,2366.5154902118957
2017-05-22,2387.209920523237,2381.2428631907096
2017-05-23,2397.040048015042,2391.6675295722234
2017-05-24,2401.4099088544026,2393.992857127305
2017-05-25,2409.5400490931934,2399.854258452324
2017-05-26,2414.4999718727922,2413.4460979673895
2017-05-30,2411.6700025733735,2408.3321681259986
2017-05-31,2415.629953919197,2405.3247325495613
2017-06-01,2415.6498315748468,2404.7715606729616
2017-06-02,2431.2801157229114,2428.6233148290194
2017-06-05,2437.830071876524,2433.5320213066734
2017-06-06,2431.919961341264,2429.342133836035
2017-06-07,2432.030094298243,2421.405755970336
2017-06-08,2434.2700016574236,2426.602777993903
2017-06-09,2436.3899267707893,2428.3699194889778
2017-06-12,2425.8798401933745,2425.785466098532
2017-06-13,2434.14984033363,2419.909917613186
2017-06-14,2443.7500317006197,2438.8092702647555
2017-06-15,2424.139918551082,2429.230747333204
2017-06-16,2431.240002255654,2419.782593170239
2017-06-19,2442.5500301644934,2425.4144165264006
2017-06-20,2450.6599345916766,2455.295547151618
2017-06-21,2439.3099722935585,2427.101689242918
2017-06-22,2437.399926571379,2431.2174384303216
2017-06-23,2434.6498260505177,2429.7674440357514
2017-06-26,2443.3200654734537,2432.180877956416
2017-06-27,2436.340143092675,2439.088990067685
2017-06-28,2428.6999602039577,2411.4877011909266
2017-06-29,2442.379906084607,2441.9594309903187
2017-06-30,2429.1999459208455,2407.155088571162
2017-07-03,2431.389890523933,2426.2422940225224
2017-07-05,2430.779950928045,2428.0067493479146
2017-07-06,2423.439902731843,2423.7353813969094
2017-07-07,2413.5200571726455,2398.7803278132924
2017-07-10,2424.5100727333192,2424.717624110781
2017-07-11,2427.3500703995524,2420.4493004854157
2017-07-12,2435.750081152437,2416.1696949473844
2017-07-13,2444.9899676260247,2445.5898788550985
2017-07-14,2449.1599774410133,2439.890543100919
2017-07-17,2459.4999399385415,2456.0238572915114
2017-07-18,2455.8798785965337,2451.2969149623677
2017-07-19,2463.850102200231,2450.3101952990255
2017-07-20,2475.5600112357934,2469.9401861042134
2017-07-21,2467.3999649745383,2464.8742491611483
2017-07-24,2472.0400544839504,2462.4036893652374
2017-07-25,2477.87996645151,2462.24287734025
2017-07-26,2479.9699855424115,2474.728731258074
2017-07-27,2482.7600204525515,2471.378182274202
2017-07-28,2469.12018803916,2467.6775358417217
2017-07-31,2475.9400147068664,2463.1291342574696
2017-08-01,2477.100081853714,2466.3355254683847
2017-08-02,2480.3798950359487,2471.1561255804554
2017-08-03,2476.030090930217,2469.48228371235
2017-08-04,2476.8798159397556,2464.701797067537
2017-08-07,2477.139837165014,2473.1705737642915
2017-08-08,2478.3500461459334,2473.5797669459134
2017-08-09,2465.3500593508943,2469.47923938671
2017-08-10,2465.3799653733586,2460.439741171431
2017-08-11,2441.0400446470157,2426.7283116570616
2017-08-14,2454.9599550192943,2438.91403088237
2017-08-15,2468.659957633572,2467.129378148529
2017-08-16,2468.629872533129,2455.991802333301
2017-08-17,2462.9498772006627,2465.389814662194
2017-08-18,2427.639818569296,2418.7933664151933
2017-08-21,2425.5000158002804,2422.2934455113864
2017-08-22,2433.749959206907,2419.3420613423223
2017-08-23,2444.8798346690455,2452.5644288965123
2017-08-24,2447.909834070815,2431.4328692388517
2017-08-25,2444.719918033952,2435.4923879409034
2017-08-28,2447.350036308999,2441.489351295895
2017-08-29,2431.9400180748926,2436.883644758418
2017-08-30,2446.060137627501,2434.5957445009117
2017-08-31,2462.649921586126,2452.4852764298703
2017-09-01,2474.4200008225744,2467.7953691517905
2017-09-05,2470.3500955977506,2470.947499735121
2017-09-06,2463.8300454666023,2443.3159466799407
2017-09-07,2468.0600464044983,2464.487261648901
2017-09-08,2462.250040459403,2456.5473022236256
2017-09-11,2474.520105412739,2455.223557804129
2017-09-12,2491.939915803232,2489.7039481595857
2017-09-13,2493.88989591469,2488.920661080192
2017-09-14,2494.5600057114643,2489.8310935245536
2017-09-15,2495.66993102424,2486.4703370958887
2017-09-18,2502.509993503554,2492.7138908277266
2017-09-19,2506.2899714806554,2499.6331057736825
2017-09-20,2506.840099031615,2499.2353735827055
2017-09-21,2507.1599323018017,2497.644265740819
2017-09-22,2497.259964398254,2492.560420999871
2017-09-25,2499.389917878434,2493.188089315663
2017-09-26,2501.040121453334,2485.375991567271
2017-09-27,2503.3000855461432,2492.6243518383126
2017-09-28,2503.409860347165,2501.860298596366
2017-09-29,2509.959995578756,2501.0531941457884
2017-10-02,2521.200003997874,2512.3325997202483
2017-10-03,2530.3401440372545,2522.1048850248917
2017-10-04,2533.4799182400457,2526.4382139565714
2017-10-05,2540.860079903505,2529.1471265423024
2017-10-06,2547.4399420795817,2545.384485038594
2017-10-09,2551.3898650585907,2535.5228398225154
2017-10-10,2549.9900124980923,2536.4950541695725
2017-10-11,2550.620187905588,2543.5485775996494
2017-10-12,2552.8797938424395,2544.7204638931
2017-10-13,2555.659979463744,2540.960900805585
2017-10-16,2555.5700823183724,2547.2997240221594
2017-10-17,2557.1699649812217,2549.1639257817587
2017-10-18,2562.8701961252955,2549.4934292628022
2017-10-19,2553.3898079261417,2553.944412426572
2017-10-20,2567.5600693128217,2547.3027683477994
2017-10-23,2578.080005179072,2571.1595366872643
2017-10-24,2568.6599662587832,2554.7819601335505
2017-10-25,2566.5199844117888,2562.8662564097613
2017-10-26,2560.0801612151554,2542.0813917191117
2017-10-27,2570.2600279996113,2558.5601473308634
2017-10-30,2577.749964464092,2576.478868970371
2017-10-31,2575.9899860881706,2560.720902223402
2017-11-01,2583.2098729605787,2569.2446558596566
2017-11-02,2579.4599800839205,2574.421621149595
2017-11-03,2581.930002645895,2566.502255691885
2017-11-06,2587.4699589989177,2581.5200931523577
2017-11-07,2592.11004850833,2581.5557296701445
2017-11-08,2588.7098949243227,2581.303050642018
2017-11-09,2583.9999650031677,2583.6598959213734
2017-11-10,2580.179873558809,2565.3280413847096
2017-11-13,2576.530085272316,2573.2414972691186
2017-11-14,2577.749964464092,2572.9071586826467
2017-11-15,2569.4498792233935,2562.3266944595525
2017-11-16,2572.9499583195866,2551.0173828626284
2017-11-17,2582.940002446485,2584.9506899927655
2017-11-20,2579.4900651843636,2564.4421426234476
2017-11-21,2589.169946251932,2575.205803618883
2017-11-22,2600.3100291588635,2593.6970375567034
2017-11-24,2600.419983037864,2585.5543618593947
2017-11-27,2602.6598903970444,2594.714558632404
2017-11-28,2605.939882657258,2588.958455158936
2017-11-29,2627.8199882664194,2620.6568691132998
2017-11-30,2633.9299498260516,2615.063905678544
2017-12-01,2645.1001178334263,2647.5901971290295
2017-12-04,2657.1900303400616,2618.7219315520633
2017-12-05,2639.7800692384044,2644.9022366668214
2017-12-06,2626.23998325922,2616.061370020616
2017-12-07,2628.3799651062145,2618.78049005114
2017-12-08,2646.210043146202,2625.929641121911
2017-12-11,2652.1899940932053,2643.980343231815
2017-12-12,2661.730015259309,2647.9741403156368
2017-12-13,2667.590163038476,2654.923261284057
2017-12-14,2665.870119051833,2653.448016894472
2017-12-15,2660.6299392353685,2641.6988897815463
2017-12-18,2685.919868639394,2671.756591293888
2017-12-19,2692.7099683626147,2685.9555051571806
2017-12-20,2688.180011810182,2669.789061540505
2017-12-21,2683.020058928232,2670.36282738467
2017-12-22,2684.2198813863797,2675.5874274169764
2017-12-26,2679.090013604873,2667.1635992929077
2017-12-27,2682.100135350993,2665.9168584043073
2017-12-28,2686.100021086095,2669.111072312662
2017-12-29,2689.1498981435143,2673.946177741018
2018-01-02,2683.7299240363063,2661.241669611045
2018-01-03,2697.8500435889146,2688.937690738603
2018-01-04,2719.3100322597456,2702.1246349435387
2018-01-05,2731.330104354638,2716.6988962504547
2018-01-08,2742.669859207963,2732.604244173999
2018-01-09,2751.1499178173835,2731.645460675354
2018-01-10,2745.5499703414534,2740.6423383316724
2018-01-11,2752.9698873162124,2726.8239651733893
2018-01-12,2770.1799973934976,2759.01788789517
2018-01-16,2798.9599775269016,2772.1292611930403
2018-01-17,2784.9899253205513,2766.9352834951133
2018-01-18,2802.3998864222085,2792.5545373022032
2018-01-19,2802.600095602538,2780.0362702702114
2018-01-22,2809.1599010449863,2796.9104300592153
2018-01-23,2835.050099834043,2816.9356459636765
2018-01-24,2845.4199683540355,2821.701269136247
2018-01-25,2846.239966419089,2821.3477692060405
2018-01-26,2847.479902344494,2824.7617117944174
2018-01-29,2867.2300544734753,2862.072608683229
2018-01-30,2832.739993907162,2829.084654203325
2018-01-31,2832.409953192182,2794.810919835436
2018-02-01,2816.449986485095,2814.1620862275886
2018-02-02,2808.919936553357,2804.1394499085436
2018-02-05,2741.060127256278,2736.1499881547934
2018-02-06,2614.7800670821016,2627.748357074888
2018-02-07,2690.9499899866933,2673.282872907439
2018-02-08,2685.009973428969,2683.1851688247116
2018-02-09,2601.7800802870624,2559.7388385875092
2018-02-12,2636.750069836635,2615.9057512570143
2018-02-13,2646.2700342691096,2662.2115559443773
2018-02-14,2651.2099003150797,2644.1796570222505
2018-02-15,2713.459912847393,2688.452568493958
2018-02-16,2727.139858728042,2718.4302221497637
2018-02-20,2722.989905646682,2723.8419586699456
2018-02-21,2720.5300905295007,2695.484244410618
2018-02-22,2710.419885078809,2699.556119493209
2018-02-23,2715.800103874717,2694.693794212071
2018-02-26,2757.370191411974,2740.3507993821404
2018-02-27,2780.449940401304,2768.4416874530143
2018-02-28,2753.7800360924302,2728.933682841962
2018-03-01,2715.2198912233143,2705.6852423965756
2018-03-02,2658.889838515097,2662.8265097236726
2018-03-05,2681.06005044996,2672.6036301337444
2018-03-06,2730.179886496626,2709.167234616907
2018-03-07,2710.1799205871794,2712.3619857591984
2018-03-08,2732.750013648765,2704.409490875405
2018-03-09,2752.909896193305,2727.9317415504192
2018-03-12,2790.540089118367,2780.845702734514
2018-03-13,2792.310095861103,2766.277351000899
2018-03-14,2774.0600799607637,2754.791289438872
2018-03-15,2754.2699934425036,2735.543271962524
2018-03-16,2750.5700633219385,2736.2438250156993
2018-03-19,2741.379960526465,2742.194765330132
2018-03-20,2715.0501252993854,2686.8507159733417
2018-03-21,2714.989955098499,2712.2008155782532
2018-03-22,2691.3600785582094,2702.2664647027705
2018-03-23,2646.71002886309,2615.4392531221674
2018-03-26,2619.350137101792,2584.3070837368577
2018-03-27,2667.5701063048473,2663.373772026971
2018-03-28,2611.3000447195373,2598.498834480997
2018-03-29,2614.409912899864,2601.7517859664076
2018-04-02,2633.4500208427926,2642.9855650594254
2018-04-03,2592.1698605532583,2553.8815560560033
2018-04-04,2584.040078470425,2615.99349946664
2018-04-05,2657.3601544199482,2619.0061283044633
2018-04-06,2645.820011308315,2661.6231057059485
2018-04-09,2617.1798910763755,2575.2323071597493
2018-04-10,2638.4099436223914,2626.4752917234
2018-04-11,2643.889908852507,2653.3192598276946
2018-04-12,2653.829990223312,2626.0408485467633
2018-04-13,2676.8998899238068,2663.6368375778693
2018-04-16,2670.100119989729,2643.05970334266
2018-04-17,2692.740053463058,2676.1735496416804
2018-04-18,2710.1100801754365,2701.935707675875
2018-04-19,2701.1599418715923,2695.7521450669446
2018-04-20,2692.5600800943357,2672.7918410894927
2018-04-23,2675.3999327731435,2656.176628057874
2018-04-24,2680.8000292247016,2660.090019129202
2018-04-25,2634.9198928930127,2621.371032092866
2018-04-26,2651.64989490906,2626.3947066329274
2018-04-27,2675.4699522628653,2668.473196552077
2018-04-30,2682.51004484453,2656.671420513376
2018-05-01,2642.959956908453,2644.014547125771
2018-05-02,2654.240078794828,2636.0769157142204
2018-05-03,2628.0800094916776,2628.1163623213797
2018-05-04,2621.450005481529,2606.844405528318
2018-05-07,2680.3401569750713,2658.441248178133
2018-05-08,2670.2600366248225,2664.5873834894883
2018-05-09,2678.1201272715407,2654.4800432864577
2018-05-10,2705.0199677052296,2693.6182518712303
2018-05-11,2722.6999783989595,2714.43212719445
2018-05-14,2738.46994337051,2712.598726847209
2018-05-15,2718.590138784857,2720.4804859293654
2018-05-16,2712.6200371266896,2685.254593948048
2018-05-17,2719.7099133864685,2715.536680167861
2018-05-18,2717.3500237814733,2703.1480655925407
2018-05-21,2735.3899812126474,2697.5875152719527
2018-05-22,2738.3401118358597,2731.1755600589095
2018-05-23,2713.9799552979093,2710.280025177344
2018-05-24,2730.939893438772,2715.3823149501113
2018-05-25,2723.600024320549,2707.5091516109387
2018-05-29,2705.11004392858,2706.7054496419587
2018-05-30,2702.4299628974404,2664.5915022830013
2018-05-31,2720.9799344123167,2725.964390875015
2018-06-01,2718.6999135858787,2683.5193283332046
2018-06-04,2741.6698877741874,2735.6763269007934
2018-06-05,2748.4599874974083,2734.177623295982
2018-06-06,2753.2499652750994,2734.1822793234314
2018-06-07,2774.8401436365384,2761.2098023560247
2018-06-08,2765.8400425766013,2753.804211619572
2018-06-11,2780.1798908092314,2762.814699202281
2018-06-12,2785.6000439944182,2769.475683702767
2018-06-13,2787.9398768657848,2769.6239602692367
2018-06-14,2783.209890211001,2761.1113094676693
2018-06-15,2777.7800668149575,2771.4566443045624
2018-06-18,2765.7900798205083,2757.5806080370967
2018-06-19,2752.0100293496944,2754.7905731269566
2018-06-20,2769.729974432703,2736.814546534224
2018-06-21,2769.279951471908,2759.117813407356
2018-06-22,2760.790043573652,2730.0083297929086
2018-06-25,2742.9399088000355,2748.8806416696752
2018-06-26,2722.1201239035145,2689.887341260328
2018-06-27,2728.4499932211475,2721.477233959522
2018-06-28,2698.689919309618,2690.817830438318
2018-06-29,2727.1298303612275,2704.194239144854
2018-07-02,2704.949948215508,2715.805476214082
2018-07-03,2733.2700560992816,2702.6144132156332
2018-07-05,2724.1899071828084,2704.987196435104
2018-07-06,2737.679851327921,2724.1671642794972
2018-07-09,2775.6200282343343,2747.07231223947
2018-07-10,2788.560023906466,2775.0084769366367
2018-07-11,2779.820123149766,2778.6276428887504
2018-07-12,2783.1398707212793,2751.0614532958425
2018-07-13,2796.9299495589075,2789.891647757031
2018-07-16,2797.3600948640524,2779.8088412371
2018-07-17,2789.340087582241,2779.4571320866817
2018-07-18,2811.3500247260527,2791.00873618896
2018-07-19,2809.3701385921304,2797.367795217142
2018-07-20,2804.550075713996,2783.0576739289972
2018-07-23,2799.169856918088,2787.63347444401
2018-07-24,2820.679987422991,2787.9246552375844
2018-07-25,2817.7300358777575,2811.8519803007075
2018-07-26,2835.4899153500446,2828.4990692125575
