Date,Open,High,Low,Close,Volume,Close_Direction,RSI,MACD,Signal_Line,RSI_Overbought,RSI_Oversold,RSI_Overbought_Streak,RSI_Oversold_Streak,RSI_CrossOver_70,RSI_CrossUnder_30,RSI_Slope,MACD_BullishCrossover,MACD_BearishCrossover,MACD_Bullish_Streak,MACD_Bearish_Streak,MACD_ZeroLine_Crossover,MACD_Slope,BB_UpperBreak,BB_LowerBreak,BB_UpperBreak_Streak,BB_LowerBreak_Streak,BB_Squeeze
1986-10-01,231.32000732421875,234.6199951171875,231.32000732421875,233.6000061035156,143600000,1.0,69.99865,2.01006,0.92272,0.0,0.0,0.0,0.0,0.0,0.0,0.6776,0.0,0.0,24.0,0.0,0.0,0.31398,1.0,0.0,4.0,0.0,0.0
1986-10-02,233.6000061035156,234.3300018310547,232.7700042724609,233.9199981689453,128100000,0.0,70.66161,2.26347,1.19087,1.0,0.0,1.0,0.0,1.0,0.0,0.66296,0.0,0.0,25.0,0.0,0.0,0.25341,0.0,0.0,0.0,0.0,0.0
1986-10-03,233.9199981689453,236.16000366210935,232.7899932861328,233.7100067138672,128100000,0.0,67.6535,2.37958,1.42861,0.0,0.0,0.0,0.0,0.0,0.0,-3.00811,0.0,0.0,26.0,0.0,0.0,0.1161,0.0,0.0,0.0,0.0,0.0
1986-10-06,233.7100067138672,235.33999633789065,233.1699981689453,234.77999877929688,88250000,1.0,67.2195,2.43545,1.62998,0.0,0.0,0.0,0.0,0.0,0.0,-0.434,0.0,0.0,27.0,0.0,0.0,0.05587,0.0,0.0,0.0,0.0,0.0
1986-10-07,234.7400054931641,235.17999267578125,233.4600067138672,234.41000366210935,125100000,1.0,68.01505,2.48018,1.80002,0.0,0.0,0.0,0.0,0.0,0.0,0.79556,0.0,0.0,28.0,0.0,0.0,0.04474,0.0,0.0,0.0,0.0,0.0
1986-10-08,234.41000366210935,236.83999633789065,233.67999267578125,236.67999267578125,141700000,0.0,70.07872,2.56275,1.95257,1.0,0.0,1.0,0.0,1.0,0.0,2.06367,0.0,0.0,29.0,0.0,0.0,0.08257,0.0,0.0,0.0,0.0,0.0
1986-10-09,236.6699981689453,238.1999969482422,235.72000122070312,235.8500061035156,153400000,0.0,67.89377,2.56314,2.07468,0.0,0.0,0.0,0.0,0.0,0.0,-2.18495,0.0,0.0,30.0,0.0,0.0,0.00039,0.0,0.0,0.0,0.0,0.0
1986-10-10,235.83999633789065,236.2700042724609,235.30999755859372,235.47999572753903,105100000,1.0,53.19811,2.24546,2.10884,0.0,0.0,0.0,0.0,0.0,0.0,-14.69566,0.0,0.0,31.0,0.0,0.0,-0.31768,0.0,0.0,0.0,0.0,0.0
1986-10-13,235.5200042724609,235.91000366210935,235.0200042724609,235.91000366210935,54990000,0.0,57.27029,2.08904,2.10488,0.0,0.0,0.0,0.0,0.0,0.0,4.07217,0.0,1.0,0.0,1.0,0.0,-0.15642,0.0,0.0,0.0,0.0,0.0
1986-10-14,235.8999938964844,236.3699951171875,234.3699951171875,235.3699951171875,116800000,0.0,52.94606,1.83977,2.05185,0.0,0.0,0.0,0.0,0.0,0.0,-4.32422,0.0,0.0,0.0,2.0,0.0,-0.24927,0.0,0.0,0.0,0.0,0.0
1986-10-15,235.3600006103516,239.02999877929688,235.2700042724609,238.8000030517578,144300000,1.0,37.67571,1.11057,1.8636,0.0,0.0,0.0,0.0,0.0,0.0,-15.27035,0.0,0.0,0.0,3.0,0.0,-0.72919,0.0,0.0,0.0,0.0,0.0
1986-10-16,238.8300018310547,240.17999267578125,238.8000030517578,239.52999877929688,156900000,1.0,40.21698,0.59681,1.61024,0.0,0.0,0.0,0.0,0.0,0.0,2.54127,0.0,0.0,0.0,4.0,0.0,-0.51376,0.0,0.0,0.0,0.0,0.0
1986-10-17,239.5,239.52999877929688,237.7100067138672,238.83999633789065,124100000,1.0,50.95964,0.53769,1.39573,0.0,0.0,0.0,0.0,0.0,0.0,10.74266,0.0,0.0,0.0,5.0,0.0,-0.05912,0.0,0.0,0.0,0.0,0.0
1986-10-20,238.83999633789065,238.83999633789065,234.77999877929688,235.97000122070312,109000000,1.0,58.01158,0.78917,1.27442,0.0,0.0,0.0,0.0,0.0,0.0,7.05194,0.0,0.0,0.0,6.0,0.0,0.25148,0.0,0.0,0.0,0.0,0.0
1986-10-21,236.02999877929688,236.4900054931641,234.9499969482422,235.8800048828125,110000000,1.0,60.56042,1.10405,1.24034,0.0,0.0,0.0,0.0,0.0,0.0,2.54884,0.0,0.0,0.0,7.0,0.0,0.31487,0.0,0.0,0.0,0.0,0.0
1986-10-22,235.88999938964844,236.63999938964844,235.82000732421875,236.25999450683597,114000000,1.0,61.69438,1.3956,1.2714,0.0,0.0,0.0,0.0,0.0,0.0,1.13396,1.0,0.0,1.0,0.0,0.0,0.29155,0.0,0.0,0.0,0.0,0.0
1986-10-23,236.27999877929688,239.75999450683597,236.25999450683597,239.27999877929688,150900000,1.0,62.65793,1.65598,1.34831,0.0,0.0,0.0,0.0,0.0,0.0,0.96354,0.0,0.0,2.0,0.0,0.0,0.26038,0.0,0.0,0.0,0.0,0.0
1986-10-24,239.3000030517578,239.6499938964844,238.25,238.25999450683597,137500000,0.0,63.40148,1.87701,1.45405,0.0,0.0,0.0,0.0,0.0,0.0,0.74355,0.0,0.0,3.0,0.0,0.0,0.22103,0.0,0.0,0.0,0.0,0.0
1986-10-27,238.22000122070312,238.7700042724609,236.72000122070312,238.7700042724609,133200000,1.0,62.892,2.01523,1.56629,0.0,0.0,0.0,0.0,0.0,0.0,-0.50948,0.0,0.0,4.0,0.0,0.0,0.13822,0.0,0.0,0.0,0.0,0.0
1986-10-28,238.80999755859372,240.5800018310547,238.7700042724609,239.25999450683597,145900000,0.0,70.36065,2.49543,1.75212,1.0,0.0,1.0,0.0,1.0,0.0,7.46865,0.0,0.0,5.0,0.0,0.0,0.4802,1.0,0.0,1.0,0.0,0.0
1986-10-29,239.22999572753903,241.0,238.97999572753903,240.94000244140625,164400000,0.0,69.90154,2.83125,1.96794,0.0,0.0,0.0,0.0,0.0,0.0,-0.45911,0.0,0.0,6.0,0.0,0.0,0.33582,0.0,0.0,0.0,0.0,0.0
1986-10-30,240.97000122070312,244.0800018310547,240.94000244140625,243.7100067138672,194200000,0.0,67.3459,2.99747,2.17385,0.0,0.0,0.0,0.0,0.0,0.0,-2.55563,0.0,0.0,7.0,0.0,0.0,0.16623,0.0,0.0,0.0,0.0,0.0
1986-10-31,243.6999969482422,244.50999450683597,242.9499969482422,243.97999572753903,147200000,0.0,61.73448,2.94437,2.32795,0.0,0.0,0.0,0.0,0.0,0.0,-5.61142,0.0,0.0,8.0,0.0,0.0,-0.0531,0.0,0.0,0.0,0.0,0.0
1986-11-03,243.97000122070312,245.8000030517578,243.92999267578125,245.8000030517578,138200000,0.0,61.70489,2.86842,2.43605,0.0,0.0,0.0,0.0,0.0,0.0,-0.02959,0.0,0.0,9.0,0.0,0.0,-0.07595,0.0,0.0,0.0,0.0,0.0
1986-11-04,245.8000030517578,246.42999267578125,244.4199981689453,246.1999969482422,163200000,1.0,56.24337,2.62625,2.47409,0.0,0.0,0.0,0.0,0.0,0.0,-5.46151,0.0,0.0,10.0,0.0,0.0,-0.24217,0.0,0.0,0.0,0.0,0.0
1986-11-05,246.08999633789065,247.0500030517578,245.2100067138672,246.5800018310547,183200000,0.0,59.67795,2.54061,2.48739,0.0,0.0,0.0,0.0,0.0,0.0,3.43458,0.0,0.0,11.0,0.0,0.0,-0.08564,0.0,0.0,0.0,0.0,0.0
1986-11-06,246.5399932861328,246.8999938964844,244.3000030517578,245.8699951171875,165300000,0.0,52.33159,2.22199,2.43431,0.0,0.0,0.0,0.0,0.0,0.0,-7.34636,0.0,1.0,0.0,1.0,0.0,-0.31862,0.0,0.0,0.0,0.0,0.0
1986-11-07,245.8500061035156,246.1300048828125,244.9199981689453,245.7700042724609,142300000,1.0,50.36909,1.88163,2.32377,0.0,0.0,0.0,0.0,0.0,0.0,-1.96251,0.0,0.0,0.0,2.0,0.0,-0.34036,0.0,0.0,0.0,0.0,0.0
1986-11-10,245.75,246.22000122070312,244.67999267578125,246.1300048828125,120200000,1.0,52.38586,1.66212,2.19144,0.0,0.0,0.0,0.0,0.0,0.0,2.01677,0.0,0.0,0.0,3.0,0.0,-0.21951,0.0,0.0,0.0,0.0,0.0
1986-11-11,246.1499938964844,247.1000061035156,246.1199951171875,247.0800018310547,118500000,0.0,56.44194,1.61718,2.07659,0.0,0.0,0.0,0.0,0.0,0.0,4.05608,0.0,0.0,0.0,4.0,0.0,-0.04494,0.0,0.0,0.0,0.0,0.0
1986-11-12,247.05999755859372,247.6699981689453,245.67999267578125,246.63999938964844,162200000,0.0,50.20073,1.36571,1.93442,0.0,0.0,0.0,0.0,0.0,0.0,-6.24121,0.0,0.0,0.0,5.0,0.0,-0.25147,0.0,0.0,0.0,0.0,0.0
1986-11-13,246.6300048828125,246.66000366210935,242.97999572753903,243.0200042724609,164000000,1.0,48.38841,1.09091,1.76571,0.0,0.0,0.0,0.0,0.0,0.0,-1.81232,0.0,0.0,0.0,6.0,0.0,-0.27481,0.0,0.0,0.0,0.0,0.0
1986-11-14,243.00999450683597,244.50999450683597,241.9600067138672,244.5,172100000,0.0,55.00458,1.0985,1.63227,0.0,0.0,0.0,0.0,0.0,0.0,6.61617,0.0,0.0,0.0,7.0,0.0,0.00759,0.0,0.0,0.0,0.0,0.0
1986-11-17,244.5,244.8000030517578,242.2899932861328,243.2100067138672,133300000,0.0,52.59261,1.01375,1.50857,0.0,0.0,0.0,0.0,0.0,0.0,-2.41197,0.0,0.0,0.0,8.0,0.0,-0.08475,0.0,0.0,0.0,0.0,0.0
1986-11-18,243.1999969482422,243.22999572753903,236.6499938964844,236.77999877929688,185300000,1.0,47.12044,0.74355,1.35556,0.0,0.0,0.0,0.0,0.0,0.0,-5.47217,0.0,0.0,0.0,9.0,0.0,-0.2702,0.0,0.0,0.0,0.0,0.0
1986-11-19,236.7700042724609,237.94000244140625,235.50999450683597,237.66000366210935,183300000,1.0,48.10962,0.55609,1.19567,0.0,0.0,0.0,0.0,0.0,0.0,0.98918,0.0,0.0,0.0,10.0,0.0,-0.18746,0.0,0.0,0.0,0.0,0.0
1986-11-20,237.66000366210935,242.0500030517578,237.66000366210935,242.0500030517578,158100000,0.0,48.53946,0.41644,1.03982,0.0,0.0,0.0,0.0,0.0,0.0,0.42984,0.0,0.0,0.0,11.0,0.0,-0.13965,0.0,0.0,0.0,0.0,0.0
1986-11-21,242.02999877929688,246.3800048828125,241.97000122070312,245.8600006103516,200700000,0.0,43.4136,0.12279,0.85642,0.0,0.0,0.0,0.0,0.0,0.0,-5.12585,0.0,0.0,0.0,12.0,0.0,-0.29364,0.0,0.0,0.0,0.0,0.0
1986-11-24,245.8600006103516,248.0,245.2100067138672,247.4499969482422,150800000,0.0,40.73687,-0.21237,0.64266,0.0,0.0,0.0,0.0,0.0,0.0,-2.67674,0.0,0.0,0.0,13.0,0.0,-0.33517,0.0,0.0,0.0,0.0,0.0
1986-11-25,247.44000244140625,248.17999267578125,246.3000030517578,248.1699981689453,154600000,1.0,38.38424,-0.56827,0.40047,0.0,0.0,0.0,0.0,0.0,0.0,-2.35263,0.0,0.0,0.0,14.0,0.0,-0.3559,0.0,1.0,0.0,1.0,0.0
1986-11-26,248.13999938964844,248.8999938964844,247.72999572753903,248.7700042724609,152000000,1.0,49.57078,-0.49921,0.22053,0.0,0.0,0.0,0.0,0.0,0.0,11.18654,0.0,0.0,0.0,15.0,0.0,0.06906,0.0,0.0,0.0,0.0,0.0
1986-11-28,248.82000732421875,249.22000122070312,248.07000732421875,249.22000122070312,93530000,1.0,60.04704,0.01847,0.18012,0.0,0.0,0.0,0.0,0.0,0.0,10.47626,0.0,0.0,0.0,16.0,1.0,0.51769,0.0,0.0,0.0,0.0,0.0
1986-12-01,249.22000122070312,249.22000122070312,245.72000122070312,249.0500030517578,133800000,1.0,60.94514,0.47093,0.23828,0.0,0.0,0.0,0.0,0.0,0.0,0.89809,1.0,0.0,1.0,0.0,0.0,0.45245,0.0,0.0,0.0,0.0,0.0
1986-12-02,249.05999755859372,254.0,249.0500030517578,254.0,230400000,1.0,64.64433,1.02346,0.39532,0.0,0.0,0.0,0.0,0.0,0.0,3.69919,0.0,0.0,2.0,0.0,0.0,0.55254,1.0,0.0,1.0,0.0,0.0
1986-12-03,254.0,254.8699951171875,253.2400054931641,253.8500061035156,200100000,1.0,67.20262,1.60025,0.63631,0.0,0.0,0.0,0.0,0.0,0.0,2.55829,0.0,0.0,3.0,0.0,0.0,0.57679,1.0,0.0,2.0,0.0,0.0
1986-12-04,253.8500061035156,254.4199981689453,252.8800048828125,253.0399932861328,156900000,1.0,68.99896,2.14959,0.93896,0.0,0.0,0.0,0.0,0.0,0.0,1.79634,0.0,0.0,4.0,0.0,0.0,0.54934,1.0,0.0,3.0,0.0,0.0
1986-12-05,253.0500030517578,253.88999938964844,250.7100067138672,251.1699981689453,139800000,0.0,70.85996,2.68072,1.28732,1.0,0.0,1.0,0.0,1.0,0.0,1.861,0.0,0.0,5.0,0.0,0.0,0.53113,1.0,0.0,4.0,0.0,0.0
1986-12-08,251.16000366210935,252.3600006103516,248.82000732421875,251.16000366210935,159000000,1.0,69.85329,3.03839,1.63753,0.0,0.0,0.0,0.0,0.0,0.0,-1.00667,0.0,0.0,6.0,0.0,0.0,0.35766,0.0,0.0,0.0,0.0,0.0
1986-12-09,251.16000366210935,251.2700042724609,249.25,249.27999877929688,128700000,1.0,73.02534,3.49857,2.00974,1.0,0.0,1.0,0.0,1.0,0.0,3.17205,0.0,0.0,7.0,0.0,0.0,0.46018,0.0,0.0,0.0,0.0,0.0
1986-12-10,249.27999877929688,251.52999877929688,248.94000244140625,250.9600067138672,139700000,1.0,75.91663,4.04659,2.41711,1.0,0.0,2.0,0.0,0.0,0.0,2.89129,0.0,0.0,8.0,0.0,0.0,0.54802,1.0,0.0,1.0,0.0,0.0
1986-12-11,250.97000122070312,250.97999572753903,247.1499938964844,248.1699981689453,136000000,1.0,76.66333,4.49286,2.83226,1.0,0.0,3.0,0.0,0.0,0.0,0.74671,0.0,0.0,9.0,0.0,0.0,0.44627,0.0,0.0,0.0,0.0,0.0
1986-12-12,248.1699981689453,248.30999755859372,247.0200042724609,247.3500061035156,126600000,0.0,79.33587,5.0354,3.27289,1.0,0.0,4.0,0.0,0.0,0.0,2.67253,0.0,0.0,10.0,0.0,0.0,0.54254,0.0,0.0,0.0,0.0,0.0
1986-12-15,247.30999755859372,248.22999572753903,244.9199981689453,248.2100067138672,148200000,0.0,78.3881,5.37915,3.69414,1.0,0.0,5.0,0.0,0.0,0.0,-0.94777,0.0,0.0,11.0,0.0,0.0,0.34375,0.0,0.0,0.0,0.0,0.0
1986-12-16,248.2100067138672,250.0399932861328,247.3999938964844,250.0399932861328,157000000,1.0,74.55143,5.49145,4.0536,1.0,0.0,6.0,0.0,0.0,0.0,-3.83667,0.0,0.0,12.0,0.0,0.0,0.11229,0.0,0.0,0.0,0.0,0.0
1986-12-17,250.00999450683597,250.0399932861328,247.19000244140625,247.55999755859372,148800000,0.0,79.90828,6.00106,4.44309,1.0,0.0,7.0,0.0,0.0,0.0,5.35686,0.0,0.0,13.0,0.0,0.0,0.50962,0.0,0.0,0.0,0.0,0.0
1986-12-18,247.55999755859372,247.80999755859372,246.4499969482422,246.77999877929688,155400000,0.0,69.95462,6.02801,4.76008,0.0,0.0,0.0,0.0,0.0,0.0,-9.95367,0.0,0.0,14.0,0.0,0.0,0.02695,0.0,0.0,0.0,0.0,0.0
1986-12-19,246.7899932861328,249.9600067138672,245.88999938964844,249.72999572753903,244700000,1.0,68.76816,5.94135,4.99633,0.0,0.0,0.0,0.0,0.0,0.0,-1.18646,0.0,0.0,15.0,0.0,0.0,-0.08667,0.0,0.0,0.0,0.0,0.0
1986-12-22,249.72999572753903,249.72999572753903,247.4499969482422,248.75,157600000,1.0,72.9434,6.13599,5.22426,1.0,0.0,1.0,0.0,1.0,0.0,4.17524,0.0,0.0,16.0,0.0,0.0,0.19465,0.0,0.0,0.0,0.0,0.0
1986-12-23,248.75,248.75,245.8500061035156,246.33999633789065,188700000,0.0,74.41163,6.35019,5.44945,1.0,0.0,2.0,0.0,0.0,0.0,1.46822,0.0,0.0,17.0,0.0,0.0,0.2142,0.0,0.0,0.0,0.0,0.0
1986-12-24,246.33999633789065,247.22000122070312,246.0200042724609,246.75,95410000,0.0,71.47509,6.35311,5.63018,1.0,0.0,3.0,0.0,0.0,0.0,-2.93654,0.0,0.0,18.0,0.0,0.0,0.00292,0.0,0.0,0.0,0.0,0.0
1986-12-26,246.75,247.08999633789065,246.72999572753903,246.9199981689453,48860000,1.0,71.05854,6.27023,5.75819,1.0,0.0,4.0,0.0,0.0,0.0,-0.41655,0.0,0.0,19.0,0.0,0.0,-0.08288,0.0,0.0,0.0,0.0,0.0
1986-12-29,246.8999938964844,246.9199981689453,244.30999755859372,244.6699981689453,99800000,0.0,73.52023,6.3229,5.87113,1.0,0.0,5.0,0.0,0.0,0.0,2.46169,0.0,0.0,20.0,0.0,0.0,0.05267,0.0,0.0,0.0,0.0,0.0
1986-12-30,244.66000366210935,244.6699981689453,243.0399932861328,243.3699951171875,126200000,1.0,72.2359,6.25542,5.94799,1.0,0.0,6.0,0.0,0.0,0.0,-1.28433,0.0,0.0,21.0,0.0,0.0,-0.06748,0.0,0.0,0.0,0.0,0.0
1986-12-31,243.3699951171875,244.02999877929688,241.27999877929688,242.1699981689453,139200000,1.0,75.84196,6.42243,6.04288,1.0,0.0,7.0,0.0,0.0,0.0,3.60606,0.0,0.0,22.0,0.0,0.0,0.16701,0.0,0.0,0.0,0.0,0.0
1987-01-02,242.1699981689453,246.4499969482422,242.1699981689453,246.4499969482422,91880000,0.0,77.17166,6.60134,6.15457,1.0,0.0,8.0,0.0,0.0,0.0,1.3297,0.0,0.0,23.0,0.0,0.0,0.17891,0.0,0.0,0.0,0.0,0.0
1987-01-05,246.4499969482422,252.57000732421875,246.4499969482422,252.19000244140625,181900000,0.0,73.9421,6.57694,6.23904,1.0,0.0,9.0,0.0,0.0,0.0,-3.22956,0.0,0.0,24.0,0.0,0.0,-0.0244,0.0,0.0,0.0,0.0,0.0
1987-01-06,252.1999969482422,253.9900054931641,252.13999938964844,252.77999877929688,189300000,0.0,68.74173,6.3329,6.25781,0.0,0.0,0.0,0.0,0.0,0.0,-5.20036,0.0,0.0,25.0,0.0,0.0,-0.24404,0.0,0.0,0.0,0.0,0.0
1987-01-07,252.77999877929688,255.72000122070312,252.6499938964844,255.3300018310547,190900000,1.0,61.13161,5.82303,6.17086,0.0,0.0,0.0,0.0,0.0,0.0,-7.61012,0.0,1.0,0.0,1.0,0.0,-0.50986,0.0,0.0,0.0,0.0,0.0
1987-01-08,255.3600006103516,257.2799987792969,254.97000122070312,257.2799987792969,194500000,0.0,64.51349,5.55424,6.04754,0.0,0.0,0.0,0.0,0.0,0.0,3.38188,0.0,0.0,0.0,2.0,0.0,-0.26879,0.0,0.0,0.0,0.0,0.0
1987-01-09,257.260009765625,259.20001220703125,256.1099853515625,258.7300109863281,193000000,1.0,60.13353,5.1272,5.86347,0.0,0.0,0.0,0.0,0.0,0.0,-4.37996,0.0,0.0,0.0,3.0,0.0,-0.42705,0.0,0.0,0.0,0.0,0.0
1987-01-12,258.7200012207031,261.3599853515625,257.9200134277344,260.29998779296875,184200000,1.0,65.49458,5.05965,5.70271,0.0,0.0,0.0,0.0,0.0,0.0,5.36104,0.0,0.0,0.0,4.0,0.0,-0.06754,0.0,0.0,0.0,0.0,0.0
1987-01-13,260.29998779296875,260.45001220703125,259.2099914550781,259.95001220703125,170900000,0.0,71.377,5.41096,5.64436,1.0,0.0,1.0,0.0,1.0,0.0,5.88242,0.0,0.0,0.0,5.0,0.0,0.3513,1.0,0.0,1.0,0.0,0.0
1987-01-14,259.95001220703125,262.7200012207031,259.6199951171875,262.6400146484375,214200000,1.0,71.21898,5.61895,5.63927,1.0,0.0,2.0,0.0,0.0,0.0,-0.15803,0.0,0.0,0.0,6.0,0.0,0.20799,0.0,0.0,0.0,0.0,0.0
1987-01-15,262.6499938964844,266.67999267578125,262.6400146484375,265.489990234375,253100000,0.0,71.36532,5.72984,5.65739,1.0,0.0,3.0,0.0,0.0,0.0,0.14634,1.0,0.0,1.0,0.0,0.0,0.11089,0.0,0.0,0.0,0.0,0.0
1987-01-16,265.4599914550781,267.239990234375,264.3099975585937,266.2799987792969,218400000,0.0,71.13162,5.74424,5.67476,1.0,0.0,4.0,0.0,0.0,0.0,-0.2337,0.0,0.0,2.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0
1987-01-19,266.260009765625,269.3399963378906,264.0,269.3399963378906,162800000,1.0,63.42675,5.44276,5.62836,0.0,0.0,0.0,0.0,0.0,0.0,-7.70486,0.0,1.0,0.0,1.0,0.0,-0.30147,0.0,0.0,0.0,0.0,0.0
1987-01-20,269.3399963378906,271.0299987792969,267.6499938964844,269.0400085449219,224800000,1.0,64.10216,5.18443,5.53957,0.0,0.0,0.0,0.0,0.0,0.0,0.6754,0.0,0.0,0.0,2.0,0.0,-0.25834,0.0,0.0,0.0,0.0,0.0
1987-01-21,269.0400085449219,270.8699951171875,267.3500061035156,267.8399963378906,184200000,0.0,65.63314,5.01229,5.43412,0.0,0.0,0.0,0.0,0.0,0.0,1.53098,0.0,0.0,0.0,3.0,0.0,-0.17214,0.0,0.0,0.0,0.0,0.0
1987-01-22,267.8399963378906,274.04998779296875,267.32000732421875,273.9100036621094,188700000,1.0,62.94846,4.73734,5.29476,0.0,0.0,0.0,0.0,0.0,0.0,-2.68468,0.0,0.0,0.0,4.0,0.0,-0.27495,0.0,0.0,0.0,0.0,0.0
1987-01-23,273.9100036621094,280.9599914550781,268.4100036621094,270.1000061035156,302400000,0.0,64.79739,4.56686,5.14918,0.0,0.0,0.0,0.0,0.0,0.0,1.84893,0.0,0.0,0.0,5.0,0.0,-0.17048,0.0,0.0,0.0,0.0,0.0
1987-01-26,270.1000061035156,270.3999938964844,267.7300109863281,269.6099853515625,138900000,1.0,61.59411,4.28552,4.97645,0.0,0.0,0.0,0.0,0.0,0.0,-3.20328,0.0,0.0,0.0,6.0,0.0,-0.28134,0.0,0.0,0.0,0.0,0.0
1987-01-27,269.6099853515625,274.3099975585937,269.6099853515625,273.75,192300000,1.0,63.4121,4.1056,4.80228,0.0,0.0,0.0,0.0,0.0,0.0,1.81798,0.0,0.0,0.0,7.0,0.0,-0.17992,0.0,0.0,0.0,0.0,0.0
1987-01-28,273.75,275.7099914550781,273.0299987792969,275.3999938964844,195800000,1.0,69.63207,4.27683,4.69719,0.0,0.0,0.0,0.0,0.0,0.0,6.21997,0.0,0.0,0.0,8.0,0.0,0.17123,0.0,0.0,0.0,0.0,0.0
1987-01-29,275.3999938964844,276.8500061035156,272.5400085449219,274.239990234375,205300000,1.0,71.81105,4.5138,4.66051,1.0,0.0,1.0,0.0,1.0,0.0,2.17898,0.0,0.0,0.0,9.0,0.0,0.23698,1.0,0.0,1.0,0.0,0.0
1987-01-30,274.239990234375,274.239990234375,271.3800048828125,274.0799865722656,163400000,0.0,71.97066,4.6592,4.66025,1.0,0.0,2.0,0.0,0.0,0.0,0.15961,0.0,0.0,0.0,10.0,0.0,0.1454,0.0,0.0,0.0,0.0,0.0
1987-02-02,274.0799865722656,277.3500061035156,273.1600036621094,276.45001220703125,177400000,1.0,65.26299,4.53176,4.63455,0.0,0.0,0.0,0.0,0.0,0.0,-6.70767,0.0,0.0,0.0,11.0,0.0,-0.12744,0.0,0.0,0.0,0.0,0.0
1987-02-03,276.45001220703125,277.8299865722656,275.8399963378906,275.989990234375,198100000,0.0,68.67363,4.58448,4.62454,0.0,0.0,0.0,0.0,0.0,0.0,3.41064,0.0,0.0,0.0,12.0,0.0,0.05272,0.0,0.0,0.0,0.0,0.0
1987-02-04,275.989990234375,279.6499938964844,275.3500061035156,279.6400146484375,222400000,1.0,67.14825,4.52967,4.60556,0.0,0.0,0.0,0.0,0.0,0.0,-1.52537,0.0,0.0,0.0,13.0,0.0,-0.05481,0.0,0.0,0.0,0.0,0.0
1987-02-05,279.6400146484375,282.260009765625,278.6600036621094,281.1600036621094,256700000,0.0,68.39898,4.5077,4.58599,0.0,0.0,0.0,0.0,0.0,0.0,1.25073,0.0,0.0,0.0,14.0,0.0,-0.02197,0.0,0.0,0.0,0.0,0.0
1987-02-06,281.1600036621094,281.7900085449219,279.8699951171875,280.0400085449219,184100000,0.0,64.53204,4.33302,4.5354,0.0,0.0,0.0,0.0,0.0,0.0,-3.86694,0.0,0.0,0.0,15.0,0.0,-0.17468,0.0,0.0,0.0,0.0,0.0
1987-02-09,280.0400085449219,280.0400085449219,277.239990234375,278.1600036621094,143300000,1.0,59.97449,4.01436,4.43119,0.0,0.0,0.0,0.0,0.0,0.0,-4.55755,0.0,0.0,0.0,16.0,0.0,-0.31866,0.0,0.0,0.0,0.0,0.0
1987-02-10,278.1600036621094,278.1600036621094,273.489990234375,275.07000732421875,168300000,1.0,66.48526,4.05718,4.35639,0.0,0.0,0.0,0.0,0.0,0.0,6.51077,0.0,0.0,0.0,17.0,0.0,0.04282,0.0,0.0,0.0,0.0,0.0
1987-02-11,275.07000732421875,277.7099914550781,274.7099914550781,277.5400085449219,172400000,1.0,66.90908,4.06923,4.29896,0.0,0.0,0.0,0.0,0.0,0.0,0.42382,0.0,0.0,0.0,18.0,0.0,0.01205,0.0,0.0,0.0,0.0,0.0
1987-02-12,277.5400085449219,278.0400085449219,273.8900146484375,275.6199951171875,200400000,1.0,68.6968,4.136,4.26636,0.0,0.0,0.0,0.0,0.0,0.0,1.78773,0.0,0.0,0.0,19.0,0.0,0.06677,0.0,0.0,0.0,0.0,0.0
1987-02-13,275.6199951171875,280.9100036621094,275.010009765625,279.70001220703125,184400000,1.0,73.5402,4.46744,4.30658,1.0,0.0,1.0,0.0,1.0,0.0,4.8434,1.0,0.0,1.0,0.0,0.0,0.33145,1.0,0.0,1.0,0.0,0.0
1987-02-17,279.70001220703125,285.489990234375,279.70001220703125,285.489990234375,187800000,1.0,76.41334,4.91473,4.42821,1.0,0.0,2.0,0.0,0.0,0.0,2.87314,0.0,0.0,2.0,0.0,0.0,0.44729,1.0,0.0,2.0,0.0,0.0
1987-02-18,285.489990234375,287.54998779296875,282.9700012207031,285.4200134277344,218200000,0.0,76.84797,5.24745,4.59206,1.0,0.0,3.0,0.0,0.0,0.0,0.43464,0.0,0.0,3.0,0.0,0.0,0.33272,1.0,0.0,3.0,0.0,0.0
1987-02-19,285.4200134277344,286.239990234375,283.8399963378906,285.57000732421875,181500000,1.0,73.04306,5.34782,4.74321,1.0,0.0,4.0,0.0,0.0,0.0,-3.80491,0.0,0.0,4.0,0.0,0.0,0.10037,0.0,0.0,0.0,0.0,0.0
1987-02-20,285.57000732421875,285.9800109863281,284.3099975585937,285.4800109863281,175800000,0.0,73.65619,5.40938,4.87644,1.0,0.0,5.0,0.0,0.0,0.0,0.61313,0.0,0.0,5.0,0.0,0.0,0.06156,0.0,0.0,0.0,0.0,0.0
1987-02-23,285.4800109863281,285.5,279.3699951171875,282.3800048828125,170500000,0.0,60.68359,5.01306,4.90377,0.0,0.0,0.0,0.0,0.0,0.0,-12.9726,0.0,0.0,6.0,0.0,0.0,-0.39632,0.0,0.0,0.0,0.0,0.0
1987-02-24,282.3800048828125,283.3299865722656,281.45001220703125,282.8800048828125,151300000,1.0,47.63836,4.09261,4.74154,0.0,0.0,0.0,0.0,0.0,0.0,-13.04524,0.0,1.0,0.0,1.0,0.0,-0.92045,0.0,0.0,0.0,0.0,0.0
