Date,Actual_Close,Predicted_Close,Percentage_Deviation
1980-01-23,113.44,112.55896,
1980-01-24,113.69999,113.79703,
1980-01-25,113.61,113.989204,
1980-01-28,114.84999,114.04074,
1980-01-29,114.07,114.964386,
1980-01-30,115.2,115.27537,
1980-01-31,114.16,116.02414,
1980-02-01,115.12,116.22757,
1980-02-04,114.37,116.78309,
1980-02-05,114.659996,116.83939,
1980-02-06,115.72,116.98654,
1980-02-07,116.27999,117.575165,
1980-02-08,117.950005,117.91768,
1980-02-11,117.119995,119.055534,
1980-02-12,117.9,119.03501,
1980-02-13,118.44,119.54349,
1980-02-14,116.71999,119.90917,
1980-02-15,115.41,119.73517,
1980-02-19,114.6,119.43549,
1980-02-20,116.47,119.19918,
1980-02-21,115.28,120.06118,
1980-02-22,115.04,119.6559,
1980-02-25,113.33,119.57053,
1980-02-26,113.98,118.89492,
1980-02-27,112.38,119.13217,
1980-02-28,112.34999,118.41411,
1980-02-29,113.66,118.40005,
1980-03-03,112.5,118.83359,
1980-03-04,112.78,118.322426,
1980-03-05,111.13,118.41297,
1980-03-06,108.65,117.63982,
1980-03-07,106.9,116.231346,
1980-03-10,106.51,115.10146,
1980-03-11,107.78,114.841675,
1980-03-12,106.87,115.12864,
1980-03-13,105.62001,114.566635,
1980-03-14,105.43,113.7658,
1980-03-17,102.26,113.642815,
1980-03-18,104.100006,111.44961,
1980-03-19,104.31,111.914825,
1980-03-20,103.12001,111.979034,
1980-03-21,102.30999,111.19473,
1980-03-24,99.28,110.64888,
1980-03-25,99.19001,108.47301,
1980-03-26,98.68,108.4059,
1980-03-27,98.22,108.03049,
1980-03-28,100.68,107.69355,
1980-03-31,102.09,108.217636,
1980-04-01,102.18,108.730804,
1980-04-02,102.68,108.7655,
1980-04-03,102.15,108.949455,
1980-04-07,100.19,108.66196,
1980-04-08,101.200005,107.52935,
1980-04-09,103.10999,107.85234,
1980-04-10,104.08,108.64243,
1980-04-11,103.79001,109.11921,
1980-04-14,102.84,108.97389,
1980-04-15,102.630005,108.498314,
1980-04-16,101.54,108.3936,
1980-04-17,101.049995,107.84506,
1980-04-18,100.55,107.59167,
1980-04-21,99.8,107.334724,
1980-04-22,103.43001,106.94422,
1980-04-23,103.73,108.2879,
1980-04-24,104.4,108.44093,
1980-04-25,105.16,108.78371,
1980-04-28,105.64,109.188034,
1980-04-29,105.86,109.44989,
1980-04-30,106.29001,109.5684,
1980-05-01,105.46,109.797325,
1980-05-02,105.58,109.54591,
1980-05-05,106.38,109.60075,
1980-05-06,106.25001,109.97427,
1980-05-07,107.18,109.94552,
1980-05-08,106.13,110.39065,
1980-05-09,104.72,110.1629,
1980-05-12,104.78001,109.740814,
1980-05-13,106.3,109.76041,
1980-05-14,106.85,110.34171,
1980-05-15,106.98999,110.595695,
1980-05-16,107.34999,110.660065,
1980-05-19,107.66999,110.821655,
1980-05-20,107.62,110.9657,
1980-05-21,107.72001,110.96188,
1980-05-22,109.01,111.00083,
1980-05-23,110.62,111.580864,
1980-05-27,111.399994,112.519775,
1980-05-28,112.06,113.0335,
1980-05-29,110.27,113.4866,
1980-05-30,111.23999,113.26678,
1980-06-02,110.76,113.82705,
1980-06-03,110.51,113.73633,
1980-06-04,112.61,113.69335,
1980-06-05,112.78,114.91032,
1980-06-06,113.2,115.01937,
1980-06-09,113.71,115.28663,
1980-06-10,114.659996,115.615685,
1980-06-11,116.02,116.255135,
1980-06-12,115.51999,117.239,
1980-06-13,115.81,117.17706,
1980-06-16,116.09,117.37792,
1980-06-17,116.03,117.57072,
1980-06-18,116.26,117.570984,
1980-06-19,114.659996,117.72139,
1980-06-20,114.060005,117.71317,
1980-06-23,114.51,117.64792,
1980-06-24,115.14,117.835365,
1980-06-25,116.71999,118.11804,
1980-06-26,116.19,118.97425,
1980-06-27,115.99999,118.92175,
1980-06-30,114.24,118.90602,
1980-07-01,114.92999,118.626396,
1980-07-02,115.68,118.89125,
1980-07-03,117.46,119.21623,
1980-07-07,118.29,120.16494,
1980-07-08,117.84,120.67579,
1980-07-09,117.98,120.588295,
1980-07-10,116.94999,120.66809,
1980-07-11,117.84,120.49189,
1980-07-14,120.01,120.93657,
1980-07-15,119.299995,122.24882,
1980-07-16,119.63,122.07339,
1980-07-17,121.439995,122.27364,
1980-07-18,122.03999,123.459,
1980-07-21,122.51,123.88145,
1980-07-22,122.19,124.21594,
1980-07-23,121.93,124.15906,
1980-07-24,121.79,124.120476,
1980-07-25,120.78,124.10524,
