Date,Event_Type,Close_Price,Distance_Upper,Distance_Lower,Distance_Middle,Consecutive_Touches,Touch_Type,Future_Return_1,Future_Return_5,Future_Move_1,Future_Move_5
1980-08-22,Upper_Touch,126.0199966430664,,,,,,,,,
1980-08-25,Upper_Touch,125.16000366210938,,,,,,,,,
1980-08-26,Upper_Touch,124.83999633789062,,,,,,,,,
1980-08-27,Upper_Touch,123.5199966430664,,,,,,,,,
1980-08-28,Upper_Touch,122.08000183105467,,,,,,,,,
1980-08-29,Upper_Touch,122.37999725341795,,,,,,,,,
1980-09-02,Upper_Touch,123.73999786376952,,,,,,,,,
1980-09-03,Upper_Touch,126.12000274658205,,,,,,,,,
1980-09-04,Upper_Touch,125.41999816894533,,,,,,,,,
1980-09-05,Upper_Touch,124.87999725341795,,,,,,,,,
1980-09-08,Upper_Touch,123.30999755859376,,,,,,,,,
1980-09-09,Upper_Touch,124.06999969482422,,,,,,,,,
1980-09-10,Upper_Touch,124.80999755859376,,,,,,,,,
1980-09-11,Upper_Touch,125.66000366210938,,,,,,,,,
1980-09-12,Upper_Touch,125.54000091552734,,,,,,,,,
1980-09-15,Upper_Touch,125.66999816894533,,,,,,,,,
1980-09-16,Upper_Touch,126.73999786376952,,,,,,,,,
1980-09-17,Upper_Touch,128.8699951171875,0.7252739002740636,5.749086055434201,3.176061763041053,1.0,Real,-0.004,0.012,Down,Up
1980-09-18,Upper_Touch,128.39999389648438,,,,,,,,,
1980-09-19,Upper_Touch,129.25,0.09827038973091835,6.356815561676981,3.132681210761741,1.0,Real,0.009,-0.022,Up,Down
1980-09-22,Upper_Touch,130.39999389648438,0.357164001146729,7.635080327259085,3.8687903345452113,2.0,Real,-0.007,-0.053,Down,Down
1980-09-23,Upper_Touch,129.42999267578125,,,,,,,,,
1980-09-24,Upper_Touch,130.3699951171875,,,,,,,,,
1980-09-25,Upper_Touch,128.72000122070312,,,,,,,,,
1980-09-26,Upper_Touch,126.3499984741211,,,,,,,,,
1980-09-29,Upper_Touch,123.54000091552734,,,,,,,,,
1980-09-30,Upper_Touch,125.45999908447266,,,,,,,,,
1980-10-01,Upper_Touch,127.12999725341795,,,,,,,,,
1980-10-02,Upper_Touch,128.08999633789062,,,,,,,,,
1980-10-03,Upper_Touch,129.3300018310547,,,,,,,,,
1980-10-06,Upper_Touch,131.72999572753906,,,,,,,,,
1980-10-07,Upper_Touch,131.0,,,,,,,,,
1980-10-08,Upper_Touch,131.64999389648438,,,,,,,,,
1980-10-09,Upper_Touch,131.0399932861328,,,,,,,,,
1980-10-10,Upper_Touch,130.2899932861328,,,,,,,,,
1980-10-13,Upper_Touch,132.02999877929688,,,,,,,,,
1980-10-14,Upper_Touch,132.02000427246094,,,,,,,,,
1980-10-15,Upper_Touch,133.6999969482422,,,,,,,,,
1980-10-16,Upper_Touch,132.22000122070312,,,,,,,,,
1980-10-17,Upper_Touch,131.52000427246094,,,,,,,,,
1980-10-20,Upper_Touch,132.61000061035156,,,,,,,,,
1980-10-21,Upper_Touch,131.83999633789062,,,,,,,,,
1980-10-22,Upper_Touch,131.9199981689453,,,,,,,,,
1980-10-23,Upper_Touch,129.52999877929688,,,,,,,,,
1980-10-24,Upper_Touch,129.85000610351562,,,,,,,,,
1980-10-27,Upper_Touch,127.87999725341795,,,,,,,,,
1980-10-28,Upper_Touch,128.0500030517578,,,,,,,,,
1980-10-29,Upper_Touch,127.91000366210938,,,,,,,,,
1980-10-30,Upper_Touch,126.29000091552734,,,,,,,,,
1980-10-31,Upper_Touch,127.47000122070312,,,,,,,,,
1980-11-03,Upper_Touch,129.0399932861328,,,,,,,,,
1980-11-05,Upper_Touch,131.3300018310547,,,,,,,,,
1980-11-06,Upper_Touch,128.91000366210938,,,,,,,,,
1980-11-07,Upper_Touch,129.17999267578125,,,,,,,,,
1980-11-10,Upper_Touch,129.47999572753906,,,,,,,,,
1980-11-11,Upper_Touch,131.25999450683594,,,,,,,,,
1980-11-12,Upper_Touch,134.58999633789062,0.013266237106319481,6.914312462148824,3.3487142124720135,1.0,Real,0.014,0.033,Up,Up
1980-11-13,Upper_Touch,136.49000549316406,0.887414024264446,8.802429568601413,4.695540524565681,2.0,Real,0.005,0.029,Up,Up
1980-11-14,Upper_Touch,137.14999389648438,0.6128968466611625,9.794240339092562,5.003249655379057,3.0,Real,0.004,0.014,Up,Up
1980-11-17,Upper_Touch,137.75,0.2430182665547944,10.69863583773181,5.211703411393194,4.0,Real,0.014,0.004,Up,Up
1980-11-18,Upper_Touch,139.6999969482422,0.6530305279816162,12.872134988098294,6.412960001756458,5.0,Real,-0.005,-0.003,Down,Down
1980-11-19,Upper_Touch,139.05999755859375,,,,,,,,,
1980-11-20,Upper_Touch,140.39999389648438,,,,,,,,,
1980-11-21,Upper_Touch,139.11000061035156,,,,,,,,,
1980-11-24,Upper_Touch,138.30999755859375,,,,,,,,,
1980-11-25,Upper_Touch,139.3300018310547,,,,,,,,,
1980-11-26,Upper_Touch,140.1699981689453,,,,,,,,,
1980-11-28,Upper_Touch,140.52000427246094,,,,,,,,,
1980-12-01,Upper_Touch,137.2100067138672,,,,,,,,,
1980-12-02,Upper_Touch,136.97000122070312,,,,,,,,,
1980-12-03,Upper_Touch,136.7100067138672,,,,,,,,,
1980-12-04,Upper_Touch,136.47999572753906,,,,,,,,,
1980-12-05,Upper_Touch,134.02999877929688,,,,,,,,,
1980-12-08,Upper_Touch,130.61000061035156,,,,,,,,,
1980-12-09,Upper_Touch,130.47999572753906,,,,,,,,,
1980-12-10,Upper_Touch,128.25999450683594,,,,,,,,,
1980-12-11,Upper_Touch,127.36000061035156,,,,,,,,,
1980-12-12,Upper_Touch,129.22999572753906,,,,,,,,,
1980-12-15,Upper_Touch,129.4499969482422,,,,,,,,,
1980-12-16,Upper_Touch,130.60000610351562,,,,,,,,,
1980-12-17,Upper_Touch,132.88999938964844,,,,,,,,,
1980-12-18,Upper_Touch,133.0,,,,,,,,,
1980-12-19,Upper_Touch,133.6999969482422,,,,,,,,,
1980-12-22,Upper_Touch,135.77999877929688,,,,,,,,,
1980-12-23,Upper_Touch,135.3000030517578,,,,,,,,,
1980-12-24,Upper_Touch,135.8800048828125,,,,,,,,,
1980-12-26,Upper_Touch,136.57000732421875,,,,,,,,,
1980-12-29,Upper_Touch,135.02999877929688,,,,,,,,,
1980-12-30,Upper_Touch,135.3300018310547,,,,,,,,,
1980-12-31,Upper_Touch,135.75999450683594,,,,,,,,,
1981-01-02,Upper_Touch,136.33999633789062,,,,,,,,,
1981-01-05,Upper_Touch,137.97000122070312,,,,,,,,,
1981-01-06,Upper_Touch,138.1199951171875,,,,,,,,,
1981-01-07,Upper_Touch,135.0800018310547,,,,,,,,,
1981-01-08,Upper_Touch,133.05999755859375,,,,,,,,,
1981-01-09,Upper_Touch,133.47999572753906,,,,,,,,,
1981-01-12,Upper_Touch,133.52000427246094,,,,,,,,,
1981-01-13,Upper_Touch,133.2899932861328,,,,,,,,,
1981-01-14,Upper_Touch,133.47000122070312,,,,,,,,,
1981-01-15,Upper_Touch,134.22000122070312,,,,,,,,,
1981-01-16,Upper_Touch,134.77000427246094,,,,,,,,,
1981-01-19,Upper_Touch,134.3699951171875,,,,,,,,,
1981-01-20,Upper_Touch,131.64999389648438,,,,,,,,,
1981-01-21,Upper_Touch,131.36000061035156,,,,,,,,,
1981-01-22,Upper_Touch,130.25999450683594,,,,,,,,,
1981-01-23,Upper_Touch,130.22999572753906,,,,,,,,,
1981-01-26,Upper_Touch,129.83999633789062,,,,,,,,,
1981-01-27,Upper_Touch,131.1199951171875,,,,,,,,,
1981-01-28,Upper_Touch,130.33999633789062,,,,,,,,,
1981-01-29,Upper_Touch,130.24000549316406,,,,,,,,,
1981-01-30,Upper_Touch,129.5500030517578,,,,,,,,,
1981-02-02,Upper_Touch,126.91000366210938,,,,,,,,,
1981-02-03,Upper_Touch,128.4600067138672,,,,,,,,,
1981-02-04,Upper_Touch,128.58999633789062,,,,,,,,,
1981-02-05,Upper_Touch,129.6300048828125,,,,,,,,,
1981-02-06,Upper_Touch,130.60000610351562,,,,,,,,,
1981-02-09,Upper_Touch,129.27000427246094,,,,,,,,,
1981-02-10,Upper_Touch,129.24000549316406,,,,,,,,,
1981-02-11,Upper_Touch,128.24000549316406,,,,,,,,,
1981-02-12,Upper_Touch,127.4800033569336,,,,,,,,,
1981-02-13,Upper_Touch,126.9800033569336,,,,,,,,,
1981-02-17,Upper_Touch,127.80999755859376,,,,,,,,,
1981-02-18,Upper_Touch,128.47999572753906,,,,,,,,,
1981-02-19,Upper_Touch,126.61000061035156,,,,,,,,,
1981-02-20,Upper_Touch,126.58000183105467,,,,,,,,,
1981-02-23,Upper_Touch,127.3499984741211,,,,,,,,,
1981-02-24,Upper_Touch,127.38999938964844,,,,,,,,,
1981-02-25,Upper_Touch,128.52000427246094,,,,,,,,,
1981-02-26,Upper_Touch,130.10000610351562,,,,,,,,,
1981-02-27,Upper_Touch,131.27000427246094,0.14904876130756617,4.322164256415113,2.1930213139126455,1.0,Real,0.006,-0.011,Up,Down
1981-03-02,Upper_Touch,132.00999450683594,0.3168891823545205,5.137807816815633,2.6707879613750634,2.0,Real,-0.011,-0.007,Down,Down
1981-03-03,Upper_Touch,130.55999755859375,,,,,,,,,
1981-03-04,Upper_Touch,130.86000061035156,,,,,,,,,
1981-03-05,Upper_Touch,129.92999267578125,,,,,,,,,
1981-03-06,Upper_Touch,129.85000610351562,,,,,,,,,
1981-03-09,Upper_Touch,131.1199951171875,,,,,,,,,
1981-03-10,Upper_Touch,130.4600067138672,,,,,,,,,
1981-03-11,Upper_Touch,129.9499969482422,,,,,,,,,
1981-03-12,Upper_Touch,133.19000244140625,0.07133969904013635,6.081046295285534,2.988596209963997,1.0,Real,-0.001,0.002,Down,Up
1981-03-13,Upper_Touch,133.11000061035156,,,,,,,,,
1981-03-16,Upper_Touch,134.67999267578125,0.22347114856761183,7.226470651921516,3.606768885777044,1.0,Real,-0.006,0.007,Down,Up
1981-03-17,Upper_Touch,133.9199981689453,,,,,,,,,
1981-03-18,Upper_Touch,134.22000122070312,,,,,,,,,
1981-03-19,Upper_Touch,133.4600067138672,,,,,,,,,
1981-03-20,Upper_Touch,134.0800018310547,,,,,,,,,
1981-03-23,Upper_Touch,135.69000244140625,,,,,,,,,
1981-03-24,Upper_Touch,134.6699981689453,,,,,,,,,
1981-03-25,Upper_Touch,137.11000061035156,0.25485013129558,6.897933042828189,3.4698746726055574,1.0,Real,-0.006,-0.004,Down,Down
1981-03-26,Upper_Touch,136.27000427246094,,,,,,,,,
1981-03-27,Upper_Touch,134.64999389648438,,,,,,,,,
1981-03-30,Upper_Touch,134.27999877929688,,,,,,,,,
1981-03-31,Upper_Touch,136.0,,,,,,,,,
1981-04-01,Upper_Touch,136.57000732421875,,,,,,,,,
1981-04-02,Upper_Touch,136.32000732421875,,,,,,,,,
1981-04-03,Upper_Touch,135.49000549316406,,,,,,,,,
1981-04-06,Upper_Touch,133.92999267578125,,,,,,,,,
1981-04-07,Upper_Touch,133.91000366210938,,,,,,,,,
1981-04-08,Upper_Touch,134.30999755859375,,,,,,,,,
1981-04-09,Upper_Touch,134.6699981689453,,,,,,,,,
1981-04-10,Upper_Touch,134.50999450683594,,,,,,,,,
1981-04-13,Upper_Touch,133.14999389648438,,,,,,,,,
1981-04-14,Upper_Touch,132.67999267578125,,,,,,,,,
1981-04-15,Upper_Touch,134.1699981689453,,,,,,,,,
1981-04-16,Upper_Touch,134.6999969482422,,,,,,,,,
1981-04-20,Upper_Touch,135.4499969482422,,,,,,,,,
1981-04-21,Upper_Touch,134.22999572753906,,,,,,,,,
1981-04-22,Upper_Touch,134.13999938964844,,,,,,,,,
1981-04-23,Upper_Touch,133.94000244140625,,,,,,,,,
1981-04-24,Upper_Touch,135.13999938964844,,,,,,,,,
1981-04-27,Upper_Touch,135.47999572753906,,,,,,,,,
1981-04-28,Upper_Touch,134.3300018310547,,,,,,,,,
1981-04-29,Upper_Touch,133.0500030517578,,,,,,,,,
1981-04-30,Upper_Touch,132.80999755859375,,,,,,,,,
1981-05-01,Upper_Touch,132.72000122070312,,,,,,,,,
1981-05-04,Upper_Touch,130.6699981689453,,,,,,,,,
1981-05-05,Upper_Touch,130.32000732421875,,,,,,,,,
1981-05-06,Upper_Touch,130.77999877929688,,,,,,,,,
1981-05-07,Upper_Touch,131.6699981689453,,,,,,,,,
1981-05-08,Upper_Touch,131.66000366210938,,,,,,,,,
1981-05-11,Upper_Touch,129.7100067138672,,,,,,,,,
1981-05-12,Upper_Touch,130.72000122070312,,,,,,,,,
1981-05-13,Upper_Touch,130.5500030517578,,,,,,,,,
1981-05-14,Upper_Touch,131.27999877929688,,,,,,,,,
1981-05-15,Upper_Touch,132.1699981689453,,,,,,,,,
1981-05-18,Upper_Touch,132.5399932861328,,,,,,,,,
1981-05-19,Upper_Touch,132.08999633789062,,,,,,,,,
1981-05-20,Upper_Touch,132.0,,,,,,,,,
1981-05-21,Upper_Touch,131.75,,,,,,,,,
1981-05-22,Upper_Touch,131.3300018310547,,,,,,,,,
1981-05-26,Upper_Touch,132.77000427246094,,,,,,,,,
1981-05-27,Upper_Touch,133.77000427246094,-0.00022925598768348585,3.165304263803769,1.557876271005346,1.0,Apparent,-0.002,-0.023,Down,Down
1981-05-28,Upper_Touch,133.4499969482422,,,,,,,,,
1981-05-29,Upper_Touch,132.58999633789062,,,,,,,,,
1981-06-01,Upper_Touch,132.41000366210938,,,,,,,,,
1981-06-02,Upper_Touch,130.6199951171875,,,,,,,,,
1981-06-03,Upper_Touch,130.7100067138672,,,,,,,,,
1981-06-04,Upper_Touch,130.9600067138672,,,,,,,,,
1981-06-05,Upper_Touch,132.22000122070312,,,,,,,,,
1981-06-08,Upper_Touch,132.24000549316406,,,,,,,,,
1981-06-09,Upper_Touch,131.97000122070312,,,,,,,,,
1981-06-10,Upper_Touch,132.32000732421875,,,,,,,,,
1981-06-11,Upper_Touch,133.75,,,,,,,,,
1981-06-12,Upper_Touch,133.49000549316406,,,,,,,,,
1981-06-15,Upper_Touch,133.61000061035156,,,,,,,,,
1981-06-16,Upper_Touch,132.14999389648438,,,,,,,,,
1981-06-17,Upper_Touch,133.32000732421875,,,,,,,,,
1981-06-18,Upper_Touch,131.63999938964844,,,,,,,,,
1981-06-19,Upper_Touch,132.27000427246094,,,,,,,,,
1981-06-22,Upper_Touch,131.9499969482422,,,,,,,,,
1981-06-23,Upper_Touch,133.35000610351562,,,,,,,,,
1981-06-24,Upper_Touch,132.66000366210938,,,,,,,,,
1981-06-25,Upper_Touch,132.80999755859375,,,,,,,,,
1981-06-26,Upper_Touch,132.55999755859375,,,,,,,,,
1981-06-29,Upper_Touch,131.88999938964844,,,,,,,,,
1981-06-30,Upper_Touch,131.2100067138672,,,,,,,,,
1981-07-01,Upper_Touch,129.77000427246094,,,,,,,,,
1981-07-02,Upper_Touch,128.63999938964844,,,,,,,,,
1981-07-06,Upper_Touch,127.37000274658205,,,,,,,,,
1981-07-07,Upper_Touch,128.24000549316406,,,,,,,,,
1981-07-08,Upper_Touch,128.32000732421875,,,,,,,,,
1981-07-09,Upper_Touch,129.3000030517578,,,,,,,,,
1981-07-10,Upper_Touch,129.3699951171875,,,,,,,,,
1981-07-13,Upper_Touch,129.63999938964844,,,,,,,,,
1981-07-14,Upper_Touch,129.64999389648438,,,,,,,,,
1981-07-15,Upper_Touch,130.22999572753906,,,,,,,,,
1981-07-16,Upper_Touch,130.33999633789062,,,,,,,,,
1981-07-17,Upper_Touch,130.75999450683594,,,,,,,,,
1981-07-20,Upper_Touch,128.72000122070312,,,,,,,,,
1981-07-21,Upper_Touch,128.33999633789062,,,,,,,,,
1981-07-22,Upper_Touch,127.12999725341795,,,,,,,,,
1981-07-23,Upper_Touch,127.4000015258789,,,,,,,,,
1981-07-24,Upper_Touch,128.4600067138672,,,,,,,,,
1981-07-27,Upper_Touch,129.89999389648438,,,,,,,,,
1981-07-28,Upper_Touch,129.13999938964844,,,,,,,,,
1981-07-29,Upper_Touch,129.16000366210938,,,,,,,,,
1981-07-30,Upper_Touch,130.00999450683594,,,,,,,,,
1981-07-31,Upper_Touch,130.9199981689453,,,,,,,,,
