Date,Event_Type,Close_Price,Distance_Upper,Distance_Lower,Distance_Middle,Consecutive_Touches,Touch_Type,Future_Return_1,Future_Return_5,Future_Move_1,Future_Move_5
1980-01-02,Middle_Break_Up,105.76000213623048,,,,,,,,,
1980-01-03,Middle_Break_Up,105.22000122070312,,,,,,,,,
1980-01-04,Middle_Break_Up,106.5199966430664,,,,,,,,,
1980-01-07,Middle_Break_Up,106.80999755859376,,,,,,,,,
1980-01-08,Middle_Break_Up,108.9499969482422,,,,,,,,,
1980-01-09,Middle_Break_Up,109.0500030517578,,,,,,,,,
1980-01-10,Middle_Break_Up,109.88999938964844,,,,,,,,,
1980-01-11,Middle_Break_Up,109.91999816894533,,,,,,,,,
1980-01-14,Middle_Break_Up,110.37999725341795,,,,,,,,,
1980-01-15,Middle_Break_Up,111.13999938964844,,,,,,,,,
1980-01-16,Middle_Break_Up,111.0500030517578,,,,,,,,,
1980-01-17,Middle_Break_Up,110.6999969482422,,,,,,,,,
1980-01-18,Middle_Break_Up,111.06999969482422,,,,,,,,,
1980-01-21,Middle_Break_Up,112.0999984741211,,,,,,,,,
1980-01-22,Middle_Break_Up,111.51000213623048,,,,,,,,,
1980-01-23,Middle_Break_Up,113.44000244140624,,,,,,,,,
1980-01-24,Middle_Break_Up,113.6999969482422,,,,,,,,,
1980-01-25,Middle_Break_Up,113.61000061035156,,,,,,,,,
1980-01-28,Middle_Break_Up,114.8499984741211,,,,,,,,,
1980-01-29,Middle_Break_Up,114.06999969482422,-1.632019563145064,8.626230750538573,3.242915636174394,1.0,Real,0.01,0.005,Up,Up
1980-01-30,Middle_Break_Up,115.1999969482422,-0.9884776682543516,9.124070324819861,3.8221304486343755,2.0,Real,-0.009,0.005,Down,Up
1980-01-31,Middle_Break_Up,114.16000366210938,-1.8206544203461912,7.157283103420356,2.472043070557327,3.0,Real,0.008,0.019,Up,Up
1980-02-01,Middle_Break_Up,115.12000274658205,-1.1127702215038104,7.331432644667771,2.936445399000308,4.0,Real,-0.007,0.025,Down,Up
1980-02-04,Middle_Break_Up,114.37000274658205,-1.6529141484632026,5.7651738168347295,1.921331392508855,5.0,Real,0.003,0.024,Up,Up
1980-02-05,Middle_Break_Up,114.66000366210938,-1.5119056251582186,5.600695466402873,1.920455986183478,6.0,Real,0.009,0.028,Up,Up
1980-02-06,Middle_Break_Up,115.72000122070312,-0.8030172329696569,6.156154284446344,2.5586495377350724,7.0,Real,0.005,0.024,Up,Up
1980-02-07,Middle_Break_Up,116.27999877929688,-0.6213175902472485,6.388022807194462,2.7639677625253696,8.0,Real,0.014,0.004,Up,Up
1980-02-08,Middle_Break_Up,117.9499969482422,,,,,,,,,
1980-02-11,Middle_Break_Up,117.12000274658205,-0.7371387111398958,6.6741986790229815,2.8351690388076576,1.0,Real,0.007,-0.022,Up,Down
1980-02-12,Middle_Break_Up,117.9000015258789,-0.4868248548510243,7.2001166527375275,3.2137207168536923,2.0,Real,0.005,-0.012,Up,Down
1980-02-13,Middle_Break_Up,118.44000244140624,-0.43712921869261867,7.4412527095388095,3.3521398483121225,3.0,Real,-0.015,-0.027,Down,Down
1980-02-14,Middle_Break_Up,116.72000122070312,-1.8863554968855545,5.309776929548158,1.58442861298728,4.0,Real,-0.011,-0.014,Down,Down
1980-02-15,Middle_Break_Up,115.41000366210938,-2.8405651705454686,3.554228158387973,0.25496154368708807,5.0,Real,-0.007,-0.018,Down,Down
