Date,Next_Close,Close_x,RSI,RSI_DwellTime_Over70,RSI_DwellTime_Under30,RSI_Slope_5,RSI_DistanceTo50,RSI_Divergence,RSI_OverboughtCount_14,RSI_OversoldCount_14,RSI_Close_Corr_14,RSI_Volatility_14,RSI_ExtremeCount_14,Open,High,Low,Close_y,Volume_x,MACD,Signal_Line,MACD_Histogram,MACD_Crossover,MACD_Gap,MACD_Histogram_Change,MACD_Crossover_Strength,MACD_Slope_5,MACD_Price_Divergence,MACD_Extreme,MACD_Mean_Change_5,Close_bb,Moving_Avg,Upper_Band,Lower_Band,Bandwidth,Percent_B,Price_Deviation,Slope,Divergence,Close_sp500,Volume_y
1984-03-08,154.35001,155.19000,40.51205,0,0,-7.56120,9.48795,0,0.00000,3.00000,0.91132,8.43169,0.00000,154.57001,155.80000,154.35001,155.19000,80630000,-1.29199,-1.47302,0.18103,0,0.18103,-0.09001,0.00000,0.19602,1,0,0.03920,155.19000,156.33300,159.30135,153.36465,0.03797,0.30747,-1.14300,-0.03300,0.01288,155.19000,80630000
1984-03-09,156.34000,154.35001,38.36473,0,0,-13.23736,11.63527,0,0.00000,3.00000,0.90341,8.03388,0.00000,155.12000,155.19000,153.77000,154.35001,73170000,-1.37934,-1.45429,0.07495,0,0.07495,-0.10609,0.00000,-0.16875,0,0,-0.03375,154.35001,156.27950,159.34860,153.21040,0.03928,0.18566,-1.92950,-0.05350,0.03430,154.35001,73170000
1984-03-12,156.78000,156.34000,45.70676,0,0,-1.45737,4.29324,0,0.00000,2.00000,0.89311,7.28297,0.00000,154.35001,156.35001,154.35001,156.34000,84470000,-1.27331,-1.41809,0.14478,0,0.14478,0.06983,0.00000,-0.18618,0,0,-0.03724,156.34000,156.28150,159.35071,153.21230,0.03928,0.50953,0.05850,0.00200,0.00002,156.34000,84470000
1984-03-13,156.77000,156.78000,47.20429,0,0,4.81010,2.79571,0,0.00000,1.00000,0.88557,6.10591,0.00000,156.34000,157.92999,156.34000,156.78000,102600000,-1.14063,-1.36260,0.22197,0,0.22197,0.07719,0.00000,-0.03178,0,0,-0.00636,156.78000,156.37300,159.38658,153.35942,0.03854,0.56753,0.40700,0.09150,-0.01870,156.78000,102600000
1984-03-14,157.41000,156.77000,47.17246,0,0,9.03347,2.82754,0,0.00000,0.00000,0.92994,4.15490,0.00000,156.78000,157.17000,156.22000,156.77000,77250000,-1.02447,-1.29497,0.27050,0,0.27050,0.04853,0.00000,0.22276,1,0,0.04455,156.77000,156.38100,159.39790,153.36410,0.03858,0.56447,0.38900,0.00800,0.00105,156.77000,77250000
1984-03-15,159.27000,157.41000,49.51967,0,0,9.00763,0.48033,0,0.00000,0.00000,0.93021,4.32586,0.00000,156.78000,158.05000,156.73000,157.41000,79520000,-0.87074,-1.21013,0.33939,0,0.33939,0.06889,0.00000,0.42125,0,0,0.08425,157.41000,156.43900,159.48803,153.38998,0.03898,0.65923,0.97100,0.05800,0.01027,157.41000,79520000
1984-03-16,157.78000,159.27000,55.68256,0,0,17.31784,5.68256,0,0.00000,0.00000,0.93284,4.95849,0.00000,157.41000,160.45000,157.41000,159.27000,118000000,-0.59200,-1.08650,0.49451,0,0.49451,0.15512,0.00000,0.78734,0,0,0.15747,159.27000,156.59600,159.87956,153.31244,0.04194,0.90718,2.67400,0.15700,0.07584,159.27000,118000000
1984-03-19,158.86000,157.78000,50.37675,0,0,4.66999,0.37675,0,0.00000,0.00000,0.94052,5.05529,0.00000,159.27000,159.27000,157.28000,157.78000,64060000,-0.48572,-0.96635,0.48062,0,0.48062,-0.01388,0.00000,0.78759,1,0,0.15752,157.78000,156.69800,159.99557,153.40043,0.04209,0.66406,1.08200,0.10200,0.00361,157.78000,64060000
1984-03-20,158.66000,158.86000,53.81218,0,0,6.60789,3.81218,0,0.00000,0.00000,0.95521,5.40419,0.00000,157.78000,159.17000,157.78000,158.86000,86460000,-0.31077,-0.83523,0.52446,0,0.52446,0.04384,0.00000,0.82986,0,0,0.16597,158.86000,156.90900,160.19285,153.62515,0.04186,0.79706,1.95100,0.21100,-0.00550,158.86000,86460000
1984-03-21,156.69000,158.66000,53.07935,0,0,5.90689,3.07935,0,0.00000,0.00000,0.96630,5.65218,0.00000,158.86000,159.25999,158.59000,158.66000,87170000,-0.18611,-0.70541,0.51930,0,0.51930,-0.00517,0.00000,0.83837,1,0,0.16767,158.66000,157.12650,160.26604,153.98696,0.03996,0.74422,1.53350,0.21750,-0.04527,158.66000,87170000
1984-03-22,156.86000,156.69000,46.37932,0,0,-3.14036,3.62068,0,0.00000,0.00000,0.97638,5.50948,0.00000,158.66000,158.67000,156.61000,156.69000,87340000,-0.24347,-0.61302,0.36955,0,0.36955,-0.14975,0.00000,0.62727,0,0,0.12545,156.69000,157.24650,160.11496,154.37804,0.03648,0.40300,-0.55650,0.12000,-0.08704,156.69000,87340000
1984-03-23,156.67000,156.86000,47.00102,0,0,-8.68155,2.99898,0,0.00000,0.00000,0.99013,5.50888,0.00000,156.69000,156.92000,156.02000,156.86000,79760000,-0.27208,-0.54483,0.27275,0,0.27275,-0.09679,0.00000,0.31992,1,0,0.06398,156.86000,157.21400,160.08451,154.34349,0.03652,0.43834,-0.35400,-0.03250,0.00092,156.86000,79760000
1984-03-26,157.30000,156.67000,46.35412,0,0,-4.02263,3.64588,0,0.00000,0.00000,0.99711,5.36446,0.00000,156.86000,157.17999,156.31000,156.67000,69070000,-0.30655,-0.49717,0.19063,0,0.19063,-0.08213,0.00000,0.17918,0,0,0.03584,156.67000,157.08250,159.79535,154.36965,0.03454,0.42397,-0.41250,-0.13150,-0.05413,156.67000,69070000
1984-03-27,159.88000,157.30000,48.86715,0,0,-4.94503,1.13285,0,0.00000,0.00000,0.99732,4.71377,0.00000,156.67000,157.30000,156.61000,157.30000,73670000,-0.27980,-0.45370,0.17390,0,0.17390,-0.01673,0.00000,0.03097,0,0,0.00619,157.30000,157.10650,159.81813,154.39487,0.03452,0.53568,0.19350,0.02400,-0.00060,157.30000,73670000
1984-03-28,159.52000,159.88000,57.62226,0,0,4.54291,7.62226,0,0.00000,0.00000,0.99866,4.87751,0.00000,157.30000,159.89999,157.30000,159.88000,104870000,-0.04985,-0.37293,0.32308,0,0.32308,0.14918,0.00000,0.13626,0,0,0.02725,159.88000,157.24750,160.21591,154.27910,0.03775,0.94342,2.63250,0.14100,0.09371,159.88000,104870000
1984-03-29,159.17999,159.52000,56.17686,0,0,9.79755,6.17686,0,0.00000,0.00000,0.99830,4.13336,0.00000,159.88000,160.46001,159.52000,159.52000,81470000,0.10217,-0.27791,0.38008,0,0.38008,0.05699,0.00000,0.34564,1,0,0.06913,159.52000,157.31400,160.42028,154.20773,0.03949,0.85509,2.20600,0.06650,0.04600,159.52000,81470000
1984-03-30,157.98000,159.17999,54.77925,0,0,7.77823,4.77925,0,0.00000,0.00000,0.99810,4.05926,0.00000,159.52000,159.52000,158.92000,159.17999,71590000,0.19298,-0.18373,0.37671,0,0.37671,-0.00337,0.00000,0.46506,1,0,0.09301,159.17999,157.31100,160.40993,154.21207,0.03940,0.80155,1.86899,-0.00300,-0.00234,159.17999,71590000
1984-04-02,157.66000,157.98000,50.04688,0,0,3.69276,0.04688,0,0.00000,0.00000,0.99599,3.92351,0.00000,159.17999,159.87000,157.63000,157.98000,85680000,0.16620,-0.11374,0.27995,0,0.27995,-0.09676,0.00000,0.47275,0,0,0.09455,157.98000,157.31550,160.41804,154.21296,0.03944,0.60709,0.66449,0.00450,0.00114,157.98000,85680000
1984-04-03,157.53999,157.66000,48.83533,0,0,-0.03182,1.16467,0,0.00000,0.00000,0.99388,3.81573,0.00000,157.99001,158.27000,157.17000,157.66000,87980000,0.11780,-0.06743,0.18524,0,0.18524,-0.09471,0.00000,0.39760,0,0,0.07952,157.66000,157.38600,160.45236,154.31964,0.03897,0.54468,0.27400,0.07050,-0.01210,157.66000,87980000
1984-04-04,155.03999,157.53999,48.36247,0,0,-9.25979,1.63753,0,0.00000,0.00000,0.99355,3.86997,0.00000,157.66000,158.11000,157.28999,157.53999,92860000,0.06897,-0.04015,0.10912,0,0.10912,-0.07612,0.00000,0.11881,0,0,0.02376,157.53999,157.53450,160.31535,154.75365,0.03530,0.50099,0.00549,0.14850,-0.09396,157.53999,92860000
1984-04-05,155.48000,155.03999,39.73178,0,0,-16.44508,10.26822,0,0.00000,0.00000,0.99557,4.71708,0.00000,157.53999,158.10001,154.96001,155.03999,101750000,-0.16951,-0.06603,-0.10348,-1,-0.10348,-0.21261,0.10348,-0.27168,0,0,-0.05434,155.03999,157.52700,160.33379,154.72021,0.03564,0.05697,-2.48701,-0.00750,0.00938,155.03999,101750000
1984-04-06,155.45000,155.48000,41.70365,0,0,-13.07560,8.29635,0,0.00000,0.00000,0.99670,5.22082,0.00000,155.03999,155.48000,154.12000,155.48000,86620000,-0.31932,-0.11668,-0.20264,0,-0.20264,-0.09915,0.00000,-0.51230,1,0,-0.10246,155.48000,157.58350,160.16898,154.99802,0.03281,0.09321,-2.10350,0.05650,-0.07918,155.48000,86620000
1984-04-09,155.87000,155.45000,41.60371,0,0,-8.44318,8.39629,0,0.00000,0.00000,0.99698,5.45625,0.00000,155.48000,155.86000,154.71001,155.45000,71570000,-0.43545,-0.18044,-0.25501,0,-0.25501,-0.05237,0.00000,-0.60165,0,0,-0.12033,155.45000,157.53900,160.23676,154.84124,0.03425,0.11283,-2.08900,-0.04450,0.04372,155.45000,71570000
1984-04-10,155.00000,155.87000,43.64018,0,0,-5.19515,6.35982,0,0.00000,0.00000,0.99661,5.44470,0.00000,155.45000,156.57001,155.45000,155.87000,78990000,-0.48796,-0.24194,-0.24602,0,-0.24602,0.00899,0.00000,-0.60577,1,0,-0.12115,155.87000,157.49350,160.27046,154.71654,0.03526,0.20768,-1.62350,-0.04550,0.02966,155.87000,78990000
1984-04-11,157.73000,155.00000,40.49027,0,0,-7.87220,9.50973,0,0.00000,0.00000,0.99694,5.79071,0.00000,155.92999,156.31000,154.89999,155.00000,80280000,-0.59295,-0.31214,-0.28080,0,-0.28080,-0.03478,0.00000,-0.66192,0,0,-0.13238,155.00000,157.40500,160.37468,154.43532,0.03773,0.09507,-2.40500,-0.08850,0.07000,155.00000,80280000
1984-04-12,157.31000,157.73000,52.15940,0,0,12.42762,2.15940,0,0.00000,0.00000,0.99106,5.91818,0.00000,155.00000,157.74001,154.17000,157.73000,96330000,-0.45067,-0.33985,-0.11082,0,-0.11082,0.16999,0.00000,-0.28116,0,0,-0.05623,157.73000,157.42100,160.39406,154.44794,0.03777,0.55197,0.30900,0.01600,0.00104,157.73000,96330000
1984-04-13,158.32001,157.31000,50.51817,0,0,8.81452,0.51817,0,0.00000,0.00000,0.98654,5.93998,0.00000,157.73000,158.87000,157.13000,157.31000,99620000,-0.36756,-0.34539,-0.02217,0,-0.02217,0.08865,0.00000,-0.04824,1,0,-0.00965,157.31000,157.32300,160.17245,154.47355,0.03622,0.49772,-0.01300,-0.09800,-0.04098,157.31000,99620000
1984-04-16,158.97000,158.32001,54.24657,0,0,12.64286,4.24657,0,0.00000,0.00000,0.98343,6.15776,0.00000,157.31000,158.35001,156.49001,158.32001,73870000,-0.21769,-0.31985,0.10216,1,0.10216,0.12433,0.10216,0.21776,0,0,0.04355,158.32001,157.35000,160.22637,154.47363,0.03656,0.66862,0.97001,0.02700,0.00927,158.32001,73870000
1984-04-17,157.89999,158.97000,56.51728,0,0,12.87710,6.51728,0,0.00000,0.00000,0.98028,6.03868,0.00000,158.32001,159.59000,158.32001,158.97000,98150000,-0.04594,-0.26507,0.21913,0,0.21913,0.11697,0.00000,0.44202,0,0,0.08840,158.97000,157.35550,160.24379,154.46721,0.03671,0.77949,1.61450,0.00550,0.00411,158.97000,98150000
1984-04-18,158.02000,157.89999,51.94683,0,0,11.45656,1.94683,0,0.00000,0.00000,0.97888,5.72181,0.00000,158.97000,158.97000,157.64000,157.89999,85040000,0.00379,-0.21130,0.21509,0,0.21509,-0.00404,0.00000,0.59674,1,0,0.11935,157.89999,157.31750,160.15570,154.47929,0.03608,0.60262,0.58250,-0.03800,-0.01710,157.89999,85040000
1984-04-19,156.80000,158.02000,52.41166,0,0,0.25226,2.41166,0,0.00000,0.00000,0.98081,5.54413,0.00000,157.89999,158.02000,157.10001,158.02000,75860000,0.05228,-0.15858,0.21086,0,0.21086,-0.00422,0.00000,0.50295,0,0,0.10059,158.02000,157.38400,160.22260,154.54539,0.03607,0.61203,0.63601,0.06650,-0.00028,158.02000,75860000
1984-04-23,158.07001,156.80000,47.39273,0,0,-3.12544,2.60727,0,0.00000,0.00000,0.98550,5.51461,0.00000,158.02000,158.05000,156.78999,156.80000,73080000,-0.00764,-0.12839,0.12075,0,0.12075,-0.09011,0.00000,0.35992,0,0,0.07198,156.80000,157.38100,160.22194,154.54006,0.03610,0.39775,-0.58100,-0.00300,0.00084,156.80000,73080000
1984-04-24,158.64999,158.07001,52.49276,0,0,-1.75381,2.49276,0,0.00000,0.00000,0.99139,5.65107,0.00000,156.80000,158.38000,156.61000,158.07001,87060000,0.04681,-0.09335,0.14016,0,0.14016,0.01941,0.00000,0.26450,0,0,0.05290,158.07001,157.45100,160.28740,154.61460,0.03603,0.60912,0.61901,0.07000,-0.00204,158.07001,87060000
1984-04-25,160.30000,158.64999,54.65476,0,0,-1.86252,4.65476,0,0.00000,0.00000,0.99713,5.91856,0.00000,158.07001,158.77000,157.80000,158.64999,83520000,0.13520,-0.04764,0.18284,0,0.18284,0.04268,0.00000,0.18114,0,0,0.03623,158.64999,157.51850,160.40119,154.63581,0.03660,0.69626,1.13149,0.06750,0.01588,158.64999,83520000
1984-04-26,159.89000,160.30000,60.20350,0,0,8.25667,10.20350,0,0.00000,0.00000,0.99514,6.10199,0.00000,158.64999,160.50000,158.64999,160.30000,98000000,0.33454,0.02879,0.30574,0,0.30574,0.12290,0.00000,0.33075,0,0,0.06615,160.30000,157.53950,160.49587,154.58312,0.03753,0.96687,2.76050,0.02100,0.02542,160.30000,98000000
1984-04-27,160.05000,159.89000,58.29462,0,0,5.88296,8.29462,0,0.00000,0.00000,0.99365,5.97687,0.00000,160.30000,160.69000,159.77000,159.89000,88530000,0.45419,0.11387,0.34032,0,0.34032,0.03458,0.00000,0.40191,1,0,0.08038,159.89000,157.55800,160.56786,154.54814,0.03821,0.88739,2.33200,0.01850,0.01797,159.89000,88530000
1984-04-30,161.67999,160.05000,58.84306,0,0,11.45033,8.84306,0,0.00000,0.00000,0.99281,5.61631,0.00000,159.89000,160.42999,159.30000,160.05000,72740000,0.55553,0.20220,0.35332,0,0.35332,0.01300,0.00000,0.56317,0,0,0.11263,160.05000,157.60150,160.72681,154.47619,0.03966,0.89172,2.44850,0.04350,0.03807,160.05000,72740000
