Date,Close_bb,Moving_Avg,Upper_Band,Lower_Band,Bandwidth,Percent_B,Price_Deviation,Slope,Divergence,Close_sp500,Volume
1980-03-04,112.77999877929688,115.12850074768066,118.91268581474408,111.34431568061726,0.06573845820084036,0.1896951487884988,-2.348501968383786,-0.07950019836425781,0.03809287170716068,112.77999877929688,44310000
1980-03-05,111.12999725341795,114.95200042724608,119.11723214999884,110.78676870449334,0.07246906025596231,0.04120161515261131,-3.822003173828122,-0.17650032043458452,0.10238454383215077,111.12999725341795,49240000
1980-03-06,108.6500015258789,114.59850044250489,119.56583165092944,109.63116923408036,0.08669103329003323,-0.09876205823938258,-5.948498916625979,-0.35349998474119104,0.19624889551263125,108.6500015258789,49610000
1980-03-07,106.9000015258789,114.129500579834,120.05254250370857,108.20645865595942,0.10379510807955182,-0.11028599382476556,-7.229499053955095,-0.4689998626708842,0.19729923776886185,106.9000015258789,50950000
1980-03-10,106.51000213623048,113.5575008392334,120.07407997442392,107.04092170404289,0.11477144331339637,-0.040736063876318,-7.0474987030029155,-0.571999740600603,0.10575002461033074,106.51000213623048,43750000
1980-03-11,107.77999877929688,113.09050064086914,119.85297570009504,106.32802558164325,0.11959404230954561,0.10735516101258913,-5.310501861572263,-0.46700019836426065,0.042019154390004435,107.77999877929688,41350000
1980-03-12,106.87000274658205,112.5390007019043,119.440241116056,105.6377602877526,0.12264620035914223,0.0892768824791705,-5.668997955322254,-0.5514999389648381,0.025520987422573343,106.87000274658205,37990000
1980-03-13,105.62000274658205,111.89800071716309,118.86892157221492,104.92707986211126,0.1245941984731568,0.049700957655302296,-6.2779979705810405,-0.6409999847412138,0.015883069416828953,105.62000274658205,33070000
1980-03-14,105.43000030517578,111.33350067138672,118.47743267381624,104.18956866895718,0.1283339149375289,0.08681715026100141,-5.903500366210935,-0.56450004577637,0.030015173340336692,105.43000030517578,35180000
1980-03-17,102.26000213623048,110.67600059509276,118.57844571422244,102.7735554759631,0.14280322882357674,-0.03249331896588797,-8.415998458862276,-0.6575000762939567,0.11274738944176434,102.26000213623048,37020000
1980-03-18,104.0999984741211,110.15100059509275,118.33118077458391,101.97082041560162,0.14852666131578607,0.13014249147333076,-6.05100212097166,-0.5250000000000057,0.04007915324715959,104.0999984741211,47340000
1980-03-19,104.30999755859376,109.54300041198732,117.56011961975123,101.52588120422338,0.14637392033469646,0.1736357089261061,-5.2330028533935575,-0.6080001831054318,-0.014493970052370724,104.30999755859376,36520000
1980-03-20,103.12000274658205,108.93500061035157,116.96394170522828,100.90605951547484,0.1474079230713984,0.13787267865994987,-5.81499786376952,-0.6079998016357564,0.007064118623984519,103.12000274658205,32580000
1980-03-21,102.30999755859376,108.29850044250487,116.30894940571784,100.28805147929194,0.14793277710185207,0.12620678869482707,-5.98850288391111,-0.6365001678466911,0.003560555087662694,102.30999755859376,32220000
1980-03-24,99.27999877929688,107.596000289917,116.1631900240108,99.02881055582316,0.1592473644189294,0.014659896142727807,-8.316001510620126,-0.7025001525878736,0.07648465430542957,99.27999877929688,39230000
1980-03-25,99.19000244140624,106.85650024414062,115.64230468101754,98.0706958072637,0.16444117890448462,0.06369972392308401,-7.6664978027343835,-0.7395000457763814,0.03261475946246711,99.19000244140624,43790000
1980-03-26,98.68000030517578,106.17150039672852,115.25900208021164,97.0839987132454,0.1711853303292516,0.08781300117012182,-7.491500091552737,-0.6849998474121008,0.04101254606478043,98.68000030517578,37370000
1980-03-27,98.22000122070312,105.46500053405762,114.7168446072292,96.21315646088604,0.17544861378318397,0.10845647332278956,-7.244999313354498,-0.7064998626708956,0.024904490622721744,98.22000122070312,63680000
1980-03-28,100.68000030517578,104.81600036621094,113.47968572910018,96.1523150033217,0.16531226783353037,0.2613025007376391,-4.136000061035162,-0.6490001678466797,-0.057773873107825745,100.68000030517578,46720000
1980-03-31,102.08999633789062,104.29550018310547,112.27379648136127,96.31720388484966,0.1529940655972459,0.36178102675272894,-2.2055038452148494,-0.5205001831054688,-0.07451474955681395,102.08999633789062,35840000
1980-04-01,102.18000030517578,103.76550025939942,110.76745261622166,96.76354790257716,0.13495723220758996,0.3867815808059005,-1.5854999542236357,-0.5299999237060575,-0.11789237261749475,102.18000030517578,32230000
1980-04-02,102.68000030517578,103.3430004119873,109.48318047108152,97.20282035289308,0.11883107776270811,0.4460113465378304,-0.6630001068115234,-0.4224998474121122,-0.11949085040568069,102.68000030517578,35210000
1980-04-03,102.1500015258789,103.0180004119873,108.66876215373284,97.36723867024176,0.10970435689194392,0.4231962940769586,-0.8679988861083956,-0.32500000000000284,-0.07680415799130587,102.1500015258789,27970000
1980-04-07,100.19000244140624,102.68250045776368,108.16578372233371,97.19921719319362,0.10680073508388088,0.2727184702947431,-2.4924980163574446,-0.33549995422362144,-0.026467698187438788,100.19000244140624,29130000
1980-04-08,101.1999969482422,102.41700019836426,107.64137033455816,97.19263006217037,0.10202154185487143,0.3835263181593137,-1.2170032501220618,-0.2655002593994169,-0.04474869227497256,101.1999969482422,31700000
1980-04-09,103.11000061035156,102.183500289917,106.8116374583001,97.55536312153389,0.09058482348426243,0.6000943021702028,0.9265003204345561,-0.2334999084472571,-0.11210101477272379,103.11000061035156,33020000
1980-04-10,104.08000183105467,102.04400024414062,106.24739115650358,97.84060933177766,0.08238389130779537,0.7421856103040275,2.036001586914054,-0.13950004577638708,-0.09053318051551791,104.08000183105467,33940000
1980-04-11,103.79000091552734,101.95250015258787,105.9132009724574,97.99179933271836,0.07769698269177733,0.7319666198619864,1.8375007629394702,-0.09150009155274574,-0.056891080787956884,103.79000091552734,29960000
1980-04-14,102.83999633789062,101.82299995422365,105.47799628972676,98.1680036187205,0.07179117364733502,0.6391241317793275,1.016996383666978,-0.12950019836422655,-0.07601079012129155,102.83999633789062,23060000
1980-04-15,102.62999725341795,101.841499710083,105.50888079137658,98.17411862878944,0.07202134869839263,0.607501446653155,0.7884975433349553,0.018499755859352263,0.0032061747895127217,102.62999725341795,26670000
1980-04-16,101.54000091552734,101.71349983215332,105.2323299064303,98.19466975787634,0.069191013583914,0.4753470737484215,-0.17349891662597372,-0.12799987792968182,-0.039298557519817805,101.54000091552734,39730000
1980-04-17,101.0500030517578,101.55050010681153,104.86947207966976,98.2315281339533,0.06536594048020071,0.4246005903112949,-0.500497055053728,-0.1629997253417912,-0.05528280199384976,101.0500030517578,32770000
1980-04-18,100.5500030517578,101.42200012207032,104.6865149614433,98.15748528269734,0.06437488583234105,0.36644308370183376,-0.871997070312517,-0.12849998474121094,-0.015161636787890316,100.5500030517578,26880000
1980-04-21,99.8000030517578,101.29650039672852,104.60747055998996,97.98553023346707,0.06537185688141257,0.2740092372960849,-1.4964973449707202,-0.12549972534179688,0.015486956383395393,99.8000030517578,27560000
1980-04-22,103.43000030517578,101.50400047302246,104.80360755760356,98.20439338844136,0.06501432592221941,0.7918529059343802,1.9259998321533232,0.20750007629393963,-0.005469187755240623,103.43000030517578,47920000
1980-04-23,103.7300033569336,101.73100051879882,104.98697828580904,98.4750227517886,0.06401151567183401,0.8069742764199433,1.9990028381347713,0.22700004577636435,-0.015424450475501702,103.7300033569336,42620000
1980-04-24,104.4000015258789,102.017000579834,105.15343165576353,98.88056950390444,0.06148840013140969,0.8798905329584955,2.383000946044902,0.28600006103518183,-0.039416587998939226,104.4000015258789,35790000
1980-04-25,105.16000366210938,102.3640007019043,105.2705134583846,99.457487945424,0.05678779134364618,0.9809892807060913,2.7960029602050724,0.3470001220702983,-0.07644708233939446,105.16000366210938,28590000
1980-04-28,105.63999938964844,102.61200065612792,105.7394696819677,99.48453163028816,0.060957178611505854,0.9840973177516029,3.027998733520519,0.24799995422361576,0.07342048650261825,105.63999938964844,30600000
1980-04-29,105.86000061035156,102.80050086975098,106.22019913484957,99.3808026046524,0.0665307704955906,0.9473347505284039,3.059499740600586,0.18850021362305824,0.09143454488939738,105.86000061035156,27940000
1980-04-30,106.29000091552734,103.00600090026856,106.73208907661486,99.27991272392228,0.07234701170379236,0.940676637244665,3.2840000152587834,0.2055000305175838,0.08742182248719393,106.29000091552734,30850000
1980-05-01,105.45999908447266,103.1450008392334,107.01664329506433,99.27335838340248,0.07507183914546561,0.7989684961420866,2.314998245239252,0.13899993896484375,0.0376633032588742,105.45999908447266,32480000
1980-05-02,105.58000183105467,103.3165008544922,107.29893823933452,99.33406346964986,0.07709199115156001,0.7841853816933394,2.2635009765624687,0.17150001525880043,0.02690958459376466,105.58000183105467,28040000
1980-05-05,106.37999725341795,103.62600059509278,107.55011205353806,99.7018891366475,0.07573603991103191,0.8509070381268301,2.7539966583251783,0.3094997406005717,-0.01758874326987294,106.37999725341795,34090000
1980-05-06,106.25,103.87850074768066,107.79559166653296,99.96140982882837,0.07541677807551057,0.8027117957494572,2.371499252319339,0.25250015258788494,-0.004215454569533539,106.25,40160000
1980-05-07,107.18000030517578,104.08200073242188,108.23408619214108,99.92991527270269,0.07978488942374468,0.873065487549408,3.0979995727539062,0.20349998474121378,0.057919622923436984,107.18000030517578,42600000
1980-05-08,106.12999725341795,104.18450050354004,108.43145776767356,99.93754323940652,0.08152762154845125,0.7290459532414012,1.9454967498779183,0.10249977111816122,0.021842884502236624,106.12999725341795,39280000
1980-05-09,104.72000122070312,104.23100051879882,108.48002666796938,99.98197436962826,0.08153094814443843,0.5575426797502481,0.48900070190430256,0.04650001525878622,4.0803299838659566e-05,104.72000122070312,30280000
1980-05-12,104.77999877929688,104.32800064086912,108.53393554447324,100.12206573726505,0.08062907134743798,0.5537333730534456,0.45199813842775427,0.09700012207029829,-0.011061772462190709,104.77999877929688,28220000
1980-05-13,106.3000030517578,104.51150093078611,108.725325154541,100.29767670703126,0.08063847875547249,0.7122184061320391,1.7885021209716854,0.1835002899169922,0.0001166751381021682,106.3000030517578,35460000
1980-05-14,106.8499984741211,104.77700080871584,108.8760379556404,100.67796366179124,0.07824307081299092,0.7528639764780615,2.0729976654052535,0.2654998779297273,-0.029705519988111186,106.8499984741211,40840000
1980-05-15,106.98999786376952,105.0740005493164,108.90161584937792,101.2463852492549,0.07285561185547554,0.7502860350702326,1.9159973144531222,0.2969997406005547,-0.0688554130293783,106.98999786376952,41120000
1980-05-16,107.3499984741211,105.41400032043455,108.750309980372,102.07769066049714,0.06329917562744618,0.7901406570460303,1.9359981536865405,0.3399997711181584,-0.13116952812072413,107.3499984741211,31710000
1980-05-19,107.66999816894533,105.80750007629396,108.09356790282423,103.52143224976366,0.04321182949945673,0.9073584499630122,1.8624980926513643,0.3934997558594091,-0.3173397746317518,107.66999816894533,30970000
1980-05-20,107.62000274658205,106.01700019836426,108.15641064438344,103.87758975234507,0.04035976196301003,0.8746365152139239,1.6030025482177876,0.20950012207029545,-0.06600200846581983,107.62000274658205,31800000
1980-05-21,107.72000122070312,106.21650009155272,108.2044255964148,104.22857458669066,0.03743157613268349,0.8781583176716473,1.5035011291504077,0.1994998931884595,-0.07255210853350019,107.72000122070312,34830000
1980-05-22,109.01000213623048,106.4470001220703,108.6010948468952,104.2929053972454,0.04047262435493046,1.0949139526277167,2.563002014160176,0.2305000305175895,0.0812428579407766,109.01000213623048,41040000
1980-05-23,110.62000274658205,106.72000007629394,109.45743069399686,103.98256945859104,0.051301173458506766,1.2123473093832702,3.900002670288103,0.27299995422363565,0.2675524326916337,110.62000274658205,45790000
1980-05-27,111.4000015258789,107.00800018310548,110.37087879489567,103.64512157131526,0.06285284475994053,1.1530121734657834,4.392001342773426,0.28800010681153765,0.22517362708626829,111.4000015258789,40810000
1980-05-28,112.05999755859376,107.31800003051758,111.28858031916889,103.34741974186628,0.07399653902462229,1.0971416245667842,4.741997528076183,0.30999984741210085,0.1772981685593367,112.05999755859376,38580000
1980-05-29,110.2699966430664,107.51699981689453,111.65687958963407,103.37712004415498,0.0770088410165819,0.8324971952446456,2.7529968261718807,0.1989997863769446,0.04070868761790691,110.2699966430664,42000000
1980-05-30,111.23999786376952,107.80599975585938,112.13386449064664,103.47813502107212,0.0802898678104794,0.8967312194750161,3.433998107910142,0.28899993896484943,0.04260584564817725,111.23999786376952,34820000
1980-06-02,110.76000213623048,108.06499977111817,112.44864001541276,103.68135952682358,0.08112969515715812,0.8073931954863218,2.695002365112316,0.2590000152587919,0.010459941828040983,110.76000213623048,32710000
1980-06-03,110.51000213623048,108.2715000152588,112.70698116212688,103.83601886839072,0.08193257036695681,0.752340394068894,2.238502120971688,0.20650024414062784,0.00989619409075086,110.51000213623048,33150000
1980-06-04,112.61000061035156,108.58950004577636,113.30290878542358,103.87609130612914,0.08681150088471286,0.9264960654437238,4.020500564575201,0.31800003051756676,0.05954811982468586,112.61000061035156,44180000
1980-06-05,112.77999877929688,108.86949996948242,113.87123368303156,103.86776625593328,0.09188493958273339,0.8909143342858644,3.910498809814456,0.27999992370605753,0.05844201109664193,112.77999877929688,49070000
1980-06-06,113.1999969482422,109.22299995422364,114.39669853210265,104.04930137634464,0.09473643060614241,0.8843475739988855,3.976996994018563,0.35349998474121946,0.03103327962512871,113.1999969482422,37230000
1980-06-09,113.70999908447266,109.67249984741213,114.7646692356978,104.58033045912644,0.09286137172710453,0.8964419610970362,4.03749923706053,0.44949989318848793,-0.019792374137814626,113.70999908447266,36820000
1980-06-10,114.66000366210938,110.16650009155272,115.1806570131273,105.15234316997817,0.09102870504931362,0.9480816656557262,4.493503570556655,0.49400024414059374,-0.019735511587925227,114.66000366210938,42030000
1980-06-11,116.0199966430664,110.65249977111816,115.94964158383164,105.35535795840468,0.09574373509266357,1.0066408510213862,5.367496871948248,0.4859996795654382,0.05179717805274322,116.0199966430664,43800000
1980-06-12,115.5199966430664,111.08599967956545,116.48551119806882,105.68648816106204,0.09721317779159604,0.9105924163978789,4.4339969635009595,0.43349990844728836,0.0153476642363106,115.5199966430664,47300000
1980-06-13,115.80999755859376,111.52699966430664,116.95697072403536,106.09702860457791,0.09737500472661853,0.8943849651475955,4.282997894287121,0.4409999847411967,0.001664660478123816,115.80999755859376,41880000
1980-06-16,116.08999633789062,111.96399955749511,117.3857548104528,106.54224430453742,0.09684818824596453,0.8805037840969209,4.125996780395511,0.4369998931884709,-0.005410181823693314,116.08999633789062,36190000
1980-06-17,116.02999877929688,112.38199958801268,117.70321319679536,107.06078597923,0.09469868178694107,0.8427788714648816,3.6479991912841996,0.41800003051756107,-0.02219459649120508,116.02999877929688,41990000
1980-06-18,116.26000213623048,112.81399955749512,117.91706494459196,107.71093417039828,0.09046865472571225,0.8376404491551905,3.44600257873536,0.43199996948244745,-0.044668278178843085,116.26000213623048,41960000
1980-06-19,114.66000366210938,113.16099967956544,117.74918259068876,108.57281676844212,0.08109124034102803,0.6633548630885918,1.4990039825439396,0.3470001220703125,-0.1036537396639219,114.66000366210938,38280000
1980-06-20,114.05999755859376,113.4134994506836,117.59821941797176,109.2287794833954,0.07379580010416402,0.5772450860468368,0.6464981079101619,0.2524997711181669,-0.08996582375831405,114.05999755859376,36530000
1980-06-23,114.51000213623048,113.607999420166,117.6130336413458,109.6029651989862,0.07050620100029478,0.6126086153389692,0.9020027160644872,0.19449996948239345,-0.04457705044495638,114.51000213623048,34180000
1980-06-24,115.13999938964844,113.7949993133545,117.71861717365464,109.87138145305434,0.06895940742520289,0.6713979449811991,1.3450000762939425,0.1869998931884993,-0.021938404752305806,115.13999938964844,37730000
1980-06-25,116.72000122070312,114.02799949645996,118.0636780993912,109.9923208935287,0.07078399376911876,0.833525286464572,2.6920017242431697,0.23300018310546022,0.026458846037720325,116.72000122070312,46500000
1980-06-26,116.19000244140624,114.32399978637696,118.0718753655805,110.57612420717342,0.06556585819612201,0.7489413823371669,1.866002655029277,0.29600028991700356,-0.07371914602639,116.19000244140624,45110000
1980-06-27,116.0,114.56199989318849,118.09464435949384,111.02935542688311,0.06167218570903115,0.7035302618940681,1.438000106811515,0.23800010681152628,-0.05938567105221172,116.0,33110000
1980-06-30,114.23999786376952,114.73599967956542,117.8162874737966,111.65571188533424,0.05369348422175789,0.41948774774798187,-0.49600181579590696,0.17399978637693891,-0.12937276984014653,114.23999786376952,29910000
1980-07-01,114.93000030517578,114.95699958801268,117.35043336784616,112.56356580817922,0.04164050537872687,0.49435971802010964,-0.02699928283689701,0.22099990844725426,-0.22447749513239565,114.93000030517578,34340000
1980-07-02,115.68000030517578,115.11049957275392,117.26390186781086,112.95709727769696,0.03741452435789183,0.6322327773424267,0.569500732421858,0.15349998474124504,-0.10148726540177849,115.68000030517578,42950000
1980-07-03,117.45999908447266,115.3444995880127,117.45065727851032,113.23834189751508,0.03651943002085732,1.0022177365931535,2.115499496459961,0.234000015258772,-0.023923712846711857,117.45999908447266,47230000
1980-07-07,118.29000091552734,115.59899978637696,117.83333103152825,113.36466854122564,0.038656584387066865,1.102193863374133,2.6910011291503793,0.2545001983642692,0.05852102195978832,118.29000091552734,42540000
1980-07-08,117.83999633789062,115.80549964904785,118.0665648224454,113.5444344756503,0.03904935741825346,0.949897843012122,2.034496688842779,0.20649986267088138,0.010160572575522272,117.83999633789062,45830000
1980-07-09,117.9800033569336,115.97149963378908,118.3559183894834,113.58708087809472,0.04112077127956056,0.9211726061850352,2.008503723144514,0.16599998474123367,0.053046042195276415,117.9800033569336,52010000
1980-07-10,116.9499969482422,116.01799964904784,118.44035899558013,113.5956403025156,0.04175833670395715,0.6923738731267391,0.9319972991943644,0.0465000152587578,0.015504704910860815,116.9499969482422,43730000
1980-07-11,117.83999633789062,116.13399963378906,118.66941553772516,113.59858372985296,0.043663628428042556,0.8364333049763347,1.7059967041015653,0.1159999847412223,0.04562661912501067,117.83999633789062,38310000
1980-07-14,120.01000213623048,116.3439998626709,119.3830156626044,113.3049840627374,0.05224189994362685,1.1031561720804168,3.6660022735595845,0.21000022888183878,0.19646263547980775,120.01000213623048,45500000
1980-07-15,119.3000030517578,116.50450019836424,119.80105340040352,113.207946996325,0.05659100200295165,0.9240039037841451,2.7955028533935575,0.16050033569334232,0.08324930877356722,119.3000030517578,60920000
1980-07-16,119.62999725341795,116.68450012207032,120.24067491707513,113.12832532706553,0.060953679216767996,0.9141384072972225,2.9454971313476364,0.17999992370607742,0.0770913583327046,119.62999725341795,49140000
1980-07-17,121.44000244140624,116.9435001373291,121.05019904215116,112.83680123250704,0.07023389756590973,1.0474594568885203,4.49650230407714,0.2590000152587777,0.15225033941164942,121.44000244140624,48850000
1980-07-18,122.04000091552734,117.3125,121.8371353561612,112.7878646438388,0.07713816270493253,1.0224178904372816,4.727500915527344,0.3689998626709041,0.09830388713005167,122.04000091552734,58040000
1980-07-21,122.51000213623048,117.73500022888184,122.53555755043942,112.93444290732424,0.0815485167915251,0.9973382867345237,4.7750019073486385,0.42250022888184446,0.057174735979426634,122.51000213623048,42750000
1980-07-22,122.19000244140624,118.11900024414062,123.05304655055902,113.18495393772224,0.08354365167704075,0.912541952835941,4.071002197265614,0.3840000152587777,0.024465618309357163,122.19000244140624,52230000
1980-07-23,121.93000030517578,118.458500289917,123.45986279471232,113.45713778512167,0.08444075338713422,0.8470554285887393,3.4715000152587834,0.3395000457763757,0.010738119439181836,121.93000030517578,45890000
1980-07-24,121.79000091552734,118.7120002746582,123.84735629116558,113.57664425815084,0.08651789211917833,0.7996871717340569,3.078000640869149,0.2534999847411967,0.02459877072059135,121.79000091552734,42420000
1980-07-25,120.77999877929688,118.94150009155274,124.015396986574,113.86760319653148,0.08531751980790116,0.6811722553475764,1.838498687744135,0.22949981689454546,-0.013874266719578233,120.77999877929688,36250000
1980-07-28,121.43000030517578,119.21300010681152,124.20876058676792,114.21723962685512,0.08381234387995169,0.7218881596965201,2.2170001983642607,0.27150001525878054,-0.017642049737714858,121.43000030517578,35330000
1980-07-29,122.4000015258789,119.621000289917,124.24452832839582,114.99747225143815,0.07730294893493804,0.8005282127451129,2.7790012359619,0.4080001831054858,-0.077666303597682,122.4000015258789,44840000
1980-07-30,122.2300033569336,119.98600044250487,124.20552580756804,115.76647507744174,0.07033362808163722,0.7659070298532407,2.2440029144287195,0.3650001525878679,-0.09015595070204298,122.2300033569336,58060000
1980-07-31,121.66999816894533,120.28550033569336,124.06762087770896,116.50337979367777,0.06288572656655103,0.6830319549405643,1.3844978332519702,0.29949989318848225,-0.10589389056457184,121.66999816894533,54610000
1980-08-01,121.20999908447266,120.47300033569336,124.0420420722805,116.90395859910622,0.059250483123058965,0.6032488274407303,0.7369987487792997,0.1875,-0.057807131156303676,121.20999908447266,46440000
1980-08-04,120.9800033569336,120.60750045776368,124.0373708496538,117.17763006587356,0.056876568685564434,0.5543027660827496,0.3725028991699162,0.13450012207032103,-0.040065739760536345,120.9800033569336,41550000
1980-08-05,120.73999786376952,120.75250053405762,123.93865905467275,117.56634201344248,0.05277171912007732,0.49803797108536735,-0.012502670288100148,0.14500007629393963,-0.0721711885993036,120.73999786376952,45510000
1980-08-06,121.5500030517578,120.93100051879884,123.86596407462054,117.99603696297712,0.048539473637538744,0.6054531889725066,0.6190025329589588,0.1784999847412223,-0.08019912091376971,121.5500030517578,45050000
1980-08-07,123.3000030517578,121.2485008239746,123.73114900954668,118.76585263840254,0.040951404243361626,0.9131681322600413,2.051502227783203,0.31750030517575567,-0.15632780550608955,123.3000030517578,61820000
1980-08-08,123.61000061035156,121.53700103759766,123.68697038671682,119.3870316884785,0.035379667603515484,0.9820997968187791,2.0729995727539006,0.28850021362306677,-0.13605727917741287,123.61000061035156,58860000
1980-08-11,124.77999877929688,121.77550086975096,124.23149379807867,119.31950794142328,0.0403364044620861,1.1116666450647483,3.0044979095459183,0.23849983215329473,0.1401012839950506,124.77999877929688,44690000
