Date,Close,Moving_Avg,Upper_Band,Lower_Band
1980-06-10,114.66000366210938,110.16650009155273,115.1806570131273,105.15234316997817
1980-06-11,116.0199966430664,110.65249977111816,115.94964158383165,105.35535795840467
1980-06-12,115.5199966430664,111.08599967956543,116.48551119806882,105.68648816106204
1980-06-13,115.80999755859376,111.52699966430664,116.95697072403537,106.09702860457791
1980-06-16,116.08999633789062,111.96399955749511,117.38575481045281,106.54224430453742
1980-06-17,116.02999877929688,112.38199958801269,117.70321319679537,107.06078597923
1980-06-18,116.26000213623048,112.81399955749512,117.91706494459196,107.71093417039829
1980-06-19,114.66000366210938,113.16099967956544,117.74918259068876,108.57281676844211
1980-06-20,114.05999755859376,113.41349945068359,117.59821941797176,109.22877948339541
1980-06-23,114.51000213623048,113.60799942016601,117.61303364134581,109.60296519898621
1980-06-24,115.13999938964844,113.7949993133545,117.71861717365465,109.87138145305434
1980-06-25,116.72000122070312,114.02799949645996,118.06367809939121,109.9923208935287
1980-06-26,116.19000244140624,114.32399978637696,118.0718753655805,110.57612420717342
1980-06-27,116.0,114.56199989318847,118.09464435949383,111.02935542688311
1980-06-30,114.23999786376952,114.73599967956542,117.8162874737966,111.65571188533424
1980-07-01,114.93000030517578,114.95699958801269,117.35043336784616,112.56356580817922
1980-07-02,115.68000030517578,115.11049957275391,117.26390186781086,112.95709727769696
1980-07-03,117.45999908447266,115.3444995880127,117.45065727851032,113.23834189751507
1980-07-07,118.29000091552734,115.59899978637695,117.83333103152825,113.36466854122565
1980-07-08,117.83999633789062,115.80549964904785,118.06656482244539,113.5444344756503
1980-07-09,117.9800033569336,115.97149963378907,118.3559183894834,113.58708087809472
1980-07-10,116.9499969482422,116.01799964904785,118.44035899558011,113.59564030251559
1980-07-11,117.83999633789062,116.13399963378906,118.66941553772517,113.59858372985295
1980-07-14,120.01000213623048,116.3439998626709,119.38301566260441,113.30498406273739
1980-07-15,119.3000030517578,116.50450019836425,119.80105340040352,113.20794699632499
1980-07-16,119.62999725341795,116.68450012207032,120.24067491707511,113.12832532706553
1980-07-17,121.44000244140624,116.9435001373291,121.05019904215116,112.83680123250703
1980-07-18,122.04000091552734,117.3125,121.83713535616121,112.78786464383879
1980-07-21,122.51000213623048,117.73500022888183,122.53555755043942,112.93444290732424
1980-07-22,122.19000244140624,118.11900024414062,123.05304655055902,113.18495393772223
1980-07-23,121.93000030517578,118.458500289917,123.45986279471231,113.45713778512169
1980-07-24,121.79000091552734,118.71200027465821,123.84735629116558,113.57664425815084
1980-07-25,120.77999877929688,118.94150009155274,124.01539698657399,113.86760319653149
1980-07-28,121.43000030517578,119.21300010681152,124.20876058676791,114.21723962685513
1980-07-29,122.4000015258789,119.62100028991699,124.24452832839582,114.99747225143817
1980-07-30,122.2300033569336,119.98600044250489,124.20552580756804,115.76647507744174
1980-07-31,121.66999816894533,120.28550033569336,124.06762087770895,116.50337979367777
1980-08-01,121.20999908447266,120.47300033569336,124.0420420722805,116.90395859910622
1980-08-04,120.9800033569336,120.60750045776368,124.0373708496538,117.17763006587356
1980-08-05,120.73999786376952,120.75250053405762,123.93865905467275,117.56634201344248
1980-08-06,121.5500030517578,120.93100051879883,123.86596407462054,117.99603696297712
1980-08-07,123.3000030517578,121.24850082397461,123.73114900954668,118.76585263840254
1980-08-08,123.61000061035156,121.53700103759766,123.68697038671682,119.3870316884785
1980-08-11,124.77999877929688,121.77550086975097,124.23149379807867,119.31950794142327
1980-08-12,123.79000091552734,122.00000076293945,124.32730062615762,119.67270089972128
1980-08-13,123.27999877929688,122.1825008392334,124.30084811937711,120.06415355908969
1980-08-14,125.25,122.37300071716308,124.8456276262289,119.90037380809726
1980-08-15,125.72000122070312,122.55700073242187,125.41999994819942,119.69400151664432
1980-08-18,123.38999938964844,122.60100059509277,125.48671647453328,119.71528471565226
1980-08-19,122.5999984741211,122.62150039672852,125.50106485576745,119.74193593768959
1980-08-20,123.7699966430664,122.71350021362305,125.61629367144583,119.81070675580027
1980-08-21,125.45999908447266,122.89700012207031,126.00016012632152,119.7938401178191
1980-08-22,126.0199966430664,123.15900001525878,126.3853460526242,119.93265397789337
1980-08-25,125.16000366210938,123.34550018310547,126.58171627938837,120.10928408682257
1980-08-26,124.83999633789062,123.46749992370606,126.73575160988105,120.19924823753107
1980-08-27,123.5199966430664,123.5319995880127,126.75055514725958,120.31344402876582
1980-08-28,122.08000183105467,123.55249977111816,126.7282939234917,120.37670561874462
1980-08-29,122.37999725341795,123.61099967956542,126.65229382491167,120.56970553421918
1980-09-02,123.73999786376952,123.74899940490722,126.54044959398472,120.95754921582973
1980-09-03,126.12000274658205,124.01799964904785,126.6287970266791,121.40720227141661
1980-09-04,125.41999816894533,124.21149940490723,126.62840090353778,121.79459790627668
1980-09-05,124.87999725341795,124.29049911499024,126.68625824137135,121.89473998860913
1980-09-08,123.30999755859376,124.27549896240234,126.69178180817919,121.85921611662549
1980-09-09,124.06999969482422,124.23999900817871,126.64643283867065,121.83356517768678
1980-09-10,124.80999755859376,124.29099884033204,126.70035557228974,121.88164210837434
1980-09-11,125.66000366210938,124.40999908447266,126.8428505483185,121.97714762062682
1980-09-12,125.54000091552734,124.42449913024902,126.88054997659845,121.96844828389959
1980-09-15,125.66999816894533,124.42199897766113,126.87286600681692,121.97113194850535
1980-09-16,126.73999786376952,124.5894989013672,127.1887571482709,121.99024065446349
1980-09-17,128.8699951171875,124.9029987335205,127.94206471434262,121.86393275269839
1980-09-18,128.39999389648438,125.1344985961914,128.48272343581712,121.78627375656568
1980-09-19,129.25,125.32399864196778,129.1231102163577,121.52488706757785
1980-09-22,130.39999389648438,125.54299850463867,129.93590960282054,121.1500874064568
1980-09-23,129.42999267578125,125.75649795532226,130.45838561690962,121.05461029373488
1980-09-24,130.3699951171875,126.0329978942871,131.12129966273164,120.94469612584257
1980-09-25,128.72000122070312,126.29299812316894,131.37250368258987,121.213492563748
1980-09-26,126.3499984741211,126.50649795532226,131.20435174949262,121.8086441611519
1980-09-29,123.54000091552734,126.56449813842774,131.082328758901,122.04666751795445
1980-09-30,125.45999908447266,126.65049819946289,131.0127949276815,122.28820147124426
1980-10-01,127.12999725341795,126.70099792480468,131.06094409872,122.34105175088936
1980-10-02,128.08999633789062,126.83449783325196,131.19288204997852,122.4761136165254
1980-10-03,129.3300018310547,127.05699806213379,131.44778171775954,122.66621440650802
1980-10-06,131.72999572753906,127.47799797058106,131.96457754753266,122.99141839362947
1980-10-07,131.0,127.82449798583984,132.2750211536891,123.3739748179906
1980-10-08,131.64999389648438,128.16649780273437,132.68852635149958,123.64446925396918
1980-10-09,131.0399932861328,128.43549728393555,132.96917040796137,123.90182415990974
1980-10-10,130.2899932861328,128.67299690246583,133.0706802654232,124.27531353950846
1980-10-13,132.02999877929688,128.9909969329834,133.39388404540406,124.58810982056274
1980-10-14,132.02000427246094,129.25499725341797,133.71909940038577,124.79089510645017
1980-10-15,133.6999969482422,129.4964973449707,134.35621728855878,124.6367774013826
1980-10-16,132.22000122070312,129.68749771118163,134.65881384277654,124.71618157958675
1980-10-17,131.52000427246094,129.80099792480468,134.8304899564367,124.77150589317264
1980-10-20,132.61000061035156,129.91149826049804,135.08385640569375,124.7391401153023
1980-10-21,131.83999633789062,130.03199844360353,135.2657981194514,124.79819876775564
1980-10-22,131.9199981689453,130.1094985961914,135.4065443949951,124.81245279738769
1980-10-23,129.52999877929688,130.1499984741211,135.41622640789063,124.88377054035158
1980-10-24,129.85000610351562,130.32499885559082,135.29899676480446,125.3510009463772
1980-10-27,127.87999725341795,130.54199867248536,134.60902051608488,126.47497682888584
1980-10-28,128.0500030517578,130.6714988708496,134.21413206426078,127.12886567743844
1980-10-29,127.91000366210938,130.71049919128419,134.1106301092609,127.31036827330746
1980-10-30,126.29000091552734,130.62049942016603,134.3705986701109,126.87040017022117
1980-10-31,127.47000122070312,130.52749938964843,134.48738566796698,126.56761311132986
1980-11-03,129.0399932861328,130.39299926757812,134.36309669697997,126.42290183817627
1980-11-05,131.3300018310547,130.40949935913085,134.3922734388163,126.42672527944539
1980-11-06,128.91000366210938,130.27249984741212,134.26365833018306,126.2813413646412
1980-11-07,129.17999267578125,130.17949981689452,134.18145623347712,126.1775434003119
1980-11-10,129.47999572753906,130.13899993896484,134.1520428782602,126.12595699966948
1980-11-11,131.25999450683594,130.1004997253418,134.0545780007747,126.14642144990887
1980-11-12,134.58999633789062,130.22899932861327,134.57214367823119,125.88585497899535
1980-11-13,136.49000549316406,130.36849975585938,135.2894281345509,125.44757137716788
1980-11-14,137.14999389648438,130.61499938964843,136.3145264622561,124.91547231704077
1980-11-17,137.75,130.9264991760254,137.4160538878737,124.43694446417712
1980-11-18,139.6999969482422,131.28099899291993,138.79363215934714,123.76836582649271
1980-11-19,139.05999755859375,131.6419990539551,139.88569003843847,123.3983080694717
1980-11-20,140.39999389648438,132.06599884033204,141.1524929829062,122.97950469775787
1980-11-21,139.11000061035156,132.54499893188478,142.04678531011317,123.04321255365639
1980-11-24,138.30999755859375,132.96799850463867,142.70261068939033,123.23338631988702
1980-11-25,139.3300018310547,133.5404987335205,143.35727591637524,123.72372155066577
1980-11-26,140.1699981689453,134.1464984893799,144.02886234768664,124.26413463107316
1980-11-28,140.52000427246094,134.77699851989746,144.59619074336075,124.95780629643417
1980-12-01,137.2100067138672,135.32299880981446,144.37850270313956,126.26749491648937
1980-12-02,136.97000122070312,135.79799880981446,144.12315706196821,127.47284055766069
1980-12-03,136.7100067138672,136.18149948120117,143.91145373820603,128.4515452241963
1980-12-04,136.47999572753906,136.4389991760254,143.84152459347513,129.03647375857565
1980-12-05,134.02999877929688,136.69499893188475,143.35523473465952,130.03476312911
1980-12-08,130.61000061035156,136.7664993286133,143.12642612303264,130.40657253419394
1980-12-09,130.47999572753906,136.81649932861328,142.95849146390336,130.6745071933232
1980-12-10,128.25999450683594,136.66649932861327,143.45633534843728,129.87666330878926
1980-12-11,127.36000061035156,136.30499954223632,144.1814807069699,128.42851837750274
1980-12-12,129.22999572753906,135.94199905395507,144.39872232456324,127.48527578334689
1980-12-15,129.4499969482422,135.55699920654297,144.4486040620124,126.66539435107353
1980-12-16,130.60000610351562,135.19949951171876,144.28255617824286,126.11644284519465
1980-12-17,132.88999938964844,134.85899963378907,143.75023242049224,125.96776684708591
1980-12-18,133.0,134.55599975585938,143.2650917853474,125.84690772637136
1980-12-19,133.6999969482422,134.22099990844725,142.51047993105624,125.93151988583828
1980-12-22,135.77999877929688,134.05449981689452,142.0738651188677,126.03513451492135
1980-12-23,135.3000030517578,133.90400009155275,141.70835929861462,126.09964088449087
1980-12-24,135.8800048828125,133.73150024414062,141.19351189349166,126.26948859478958
1980-12-26,136.57000732421875,133.5515007019043,140.54239419969085,126.56060720411776
1980-12-29,135.02999877929688,133.2770004272461,139.54568236244174,127.00831849205045
1980-12-30,135.3300018310547,133.18300018310546,139.26660801758587,127.09939234862506
1980-12-31,135.75999450683594,133.12249984741212,139.0769559685389,127.16804372628533
1981-01-02,136.33999633789062,133.10399932861327,139.0159020892766,127.19209656794993
1981-01-05,137.97000122070312,133.1784996032715,139.2927875939923,127.0642116125507
1981-01-06,138.1199951171875,133.38299942016602,139.86033701724224,126.90566182308979
1981-01-07,135.0800018310547,133.60649948120118,139.99352947909713,127.21946948330522
1981-01-08,133.05999755859375,133.7354995727539,139.96705763037545,127.50394151513235
1981-01-09,133.47999572753906,133.99649963378906,139.70409606273017,128.28890320484794
1981-01-12,133.52000427246094,134.30449981689452,139.14536608779645,129.4636335459926
1981-01-13,133.2899932861328,134.50749969482422,138.78825626353978,130.22674312610866
1981-01-14,133.47000122070312,134.70849990844727,138.3503244879018,131.06667532899274
1981-01-15,134.22000122070312,134.88949966430664,138.02057368859732,131.75842564001596
1981-01-16,134.77000427246094,134.98349990844727,137.97875213856793,131.98824767832662
1981-01-19,134.3699951171875,135.05199966430663,137.92274700677106,132.1812523218422
1981-01-20,131.64999389648438,134.94949951171876,138.13514097916922,131.7638580442683
1981-01-21,131.36000061035156,134.72849960327147,138.2487130040342,131.20828620250876
1981-01-22,130.25999450683594,134.47649917602538,138.4847493985818,130.46824895346896
1981-01-23,130.22999572753906,134.19399871826172,138.54824221924667,129.83975521727677
1981-01-26,129.83999633789062,133.8574981689453,138.45846436678545,129.25653197110518
1981-01-27,131.1199951171875,133.66199798583983,138.3779116536998,128.94608431797985
1981-01-28,130.33999633789062,133.41249771118163,138.2747535455404,128.55024187682287
1981-01-29,130.24000549316406,133.13649826049806,138.0606857209015,128.21231080009463
1981-01-30,129.5500030517578,132.7969985961914,137.72718030146774,127.86681689091506
1981-02-02,126.91000366210938,132.2439987182617,137.21016492845098,127.27783250807244
1981-02-03,128.4600067138672,131.7609992980957,136.19810482191724,127.32389377427414
1981-02-04,128.58999633789062,131.4364990234375,135.80394680314393,127.06905124373108
1981-02-05,129.6300048828125,131.26499938964844,135.63334991681577,126.89664886248109
1981-02-06,130.60000610351562,131.12099990844726,135.37620194649568,126.86579787039885
1981-02-09,129.27000427246094,130.90849990844725,135.08705372116572,126.72994609572879
1981-02-10,129.24000549316406,130.70600051879882,134.79485861559456,126.61714242200307
1981-02-11,128.24000549316406,130.4445007324219,134.46115584580588,126.42784561903791
1981-02-12,127.4800033569336,130.1075008392334,133.9266644568715,126.28833722159531
1981-02-13,126.9800033569336,129.71800079345704,133.12206161004642,126.31393997686766
1981-02-17,127.80999755859376,129.39000091552734,132.1390333625193,126.64096846853536
1981-02-18,128.47999572753906,129.23150100708008,131.80070297351722,126.66229904064294
1981-02-19,126.61000061035156,128.99400100708007,131.61001409919618,126.37798791496397
1981-02-20,126.58000183105467,128.81000137329102,131.55827929469427,126.06172345188776
1981-02-23,127.3499984741211,128.6660015106201,131.40336019946204,125.92864282177815
1981-02-24,127.38999938964844,128.54350166320802,131.27902560800368,125.80797771841236
1981-02-25,128.52000427246094,128.41350212097169,130.88087693044477,125.9461273114986
1981-02-26,130.10000610351562,128.40150260925293,130.83336313986823,125.96964207863762
1981-02-27,131.27000427246094,128.45300254821777,131.07463914642483,125.83136595001069
1981-03-02,132.00999450683594,128.57600212097168,131.59299055503024,125.5590136869131
1981-03-03,130.55999755859375,128.7585018157959,131.79183860274927,125.72516502884255
1981-03-04,130.86000061035156,128.8785015106201,132.04219743905804,125.71480558218218
1981-03-05,129.92999267578125,128.94550132751465,132.1385399606807,125.7524626943486
1981-03-06,129.85000610351562,128.9565013885498,132.16039409306217,125.75260868403745
1981-03-09,131.1199951171875,128.9825008392334,132.2471821482487,125.71781953021812
1981-03-10,130.4600067138672,129.0420009613037,132.36826854952335,125.71573337308405
1981-03-11,129.9499969482422,129.0775005340576,132.42654000431102,125.72846106380418
1981-03-12,133.19000244140625,129.32500038146972,133.0950528312791,125.55494793166034
1981-03-13,133.11000061035156,129.60650024414062,133.61658370037932,125.5964167879019
1981-03-16,134.67999267578125,129.99149971008302,134.37969283276624,125.60330658739981
1981-03-17,133.9199981689453,130.2969997406006,134.88151143850754,125.71248804269366
1981-03-18,134.22000122070312,130.5840000152588,135.39086575953698,125.77713427098061
1981-03-19,133.4600067138672,130.92650032043457,135.52350816243168,126.32949247843747
1981-03-20,134.0800018310547,131.30150032043457,135.6351460871353,126.96785455373383
1981-03-23,135.69000244140625,131.71850051879883,136.0559935475382,127.38100749005947
1981-03-24,134.6699981689453,132.08250045776367,136.11721794760862,128.04778296791872
1981-03-25,137.11000061035156,132.5120002746582,136.76146384019307,128.2625367091233
1981-03-26,136.27000427246094,132.82050018310548,137.21802533413282,128.42297503207814
1981-03-27,134.64999389648438,132.98949966430663,137.39547130414138,128.5835280244719
1981-03-30,134.27999877929688,133.10299987792968,137.5191348871325,128.68686486872684
1981-03-31,136.0,133.375,137.80122434317323,128.94877565682677
1981-04-01,136.57000732421875,133.66050033569337,138.13732846995782,129.18367220142892
1981-04-02,136.32000732421875,133.98000106811523,138.2537494551823,129.70625268104817
1981-04-03,135.49000549316406,134.26200103759766,138.13388434369242,130.3901177315029
1981-04-06,133.92999267578125,134.40250091552736,138.00251829644338,130.80248353461133
1981-04-07,133.91000366210938,134.57500076293945,137.70245323362056,131.44754829225835
1981-04-08,134.30999755859375,134.79300079345703,137.1009817694706,132.48501981744346
1981-04-09,134.6699981689453,134.86700057983398,137.05651593668196,132.677485222986
1981-04-10,134.50999450683594,134.9370002746582,136.98210627617755,132.89189427313886
1981-04-13,133.14999389648438,134.86050033569336,137.04785430173422,132.6731463696525
1981-04-14,132.67999267578125,134.79850006103516,137.15289066209934,132.44410945997097
1981-04-15,134.1699981689453,134.79599990844727,137.15294726538139,132.43905255151316
1981-04-16,134.6999969482422,134.857999420166,137.13499147900853,132.5810073613235
1981-04-20,135.4499969482422,134.9264991760254,137.18812693821647,132.66487141383433
1981-04-21,134.22999572753906,134.85349884033204,137.1060706820661,132.60092699859797
1981-04-22,134.13999938964844,134.82699890136718,137.0999601216856,132.55403768104875
1981-04-23,133.94000244140625,134.66849899291992,136.71319872845726,132.6237992573826
1981-04-24,135.13999938964844,134.61199874877929,136.53541409417568,132.6885834033829
1981-04-27,135.47999572753906,134.65349884033202,136.61386426170043,132.6931334189636
1981-04-28,134.3300018310547,134.65599899291993,136.61457939364527,132.6974185921946
1981-04-29,133.0500030517578,134.5084991455078,136.4842494377691,132.53274885324652
1981-04-30,132.80999755859375,134.32049865722655,136.18844694798986,132.45255036646324
1981-05-01,132.72000122070312,134.14049835205077,135.89330804066762,132.38768866343392
1981-05-04,130.6699981689453,133.89949798583984,136.1096241129733,131.68937185870638
1981-05-05,130.32000732421875,133.71899871826173,136.4239390594795,131.01405837704397
1981-05-06,130.77999877929688,133.5624984741211,136.55231125997187,130.57268568827033
1981-05-07,131.6699981689453,133.43049850463868,136.5084596855859,130.35253732369145
1981-05-08,131.66000366210938,133.27999877929688,136.3949470735756,130.16505048501816
1981-05-11,129.7100067138672,133.03999938964844,136.4632865262168,129.6167122530801
1981-05-12,130.72000122070312,132.9184997558594,136.48695946808962,129.35004004362915
1981-05-13,130.5500030517578,132.8120002746582,136.5267161940599,129.0972843552565
1981-05-14,131.27999877929688,132.6675003051758,136.38451085900877,128.95048975134281
1981-05-15,132.1699981689453,132.54100036621094,136.14314579267293,128.93885493974895
1981-05-18,132.5399932861328,132.39550018310547,135.74188904876863,129.0491113174423
1981-05-19,132.08999633789062,132.28850021362305,135.52857956538625,129.04842086185985
1981-05-20,132.0,132.18150024414064,135.30933573641647,129.0536647518648
1981-05-21,131.75,132.0720001220703,135.097585397087,129.04641484705363
1981-05-22,131.3300018310547,131.88150024414062,134.57159203328783,129.19140845499342
1981-05-26,132.77000427246094,131.74600067138672,133.92113451325176,129.5708668295217
1981-05-27,133.77000427246094,131.71800079345704,133.77031094890853,129.66569063800554
1981-05-28,133.4499969482422,131.73800048828124,133.8488044004965,129.62719657606598
1981-05-29,132.58999633789062,131.72700042724608,133.81753935112422,129.63646150336794
1981-06-01,132.41000366210938,131.7115005493164,133.77680454049573,129.6461965581371
1981-06-02,130.6199951171875,131.70900039672853,133.77945613229235,129.6385446611647
1981-06-03,130.7100067138672,131.72850036621094,133.75309990248678,129.7039008299351
1981-06-04,130.9600067138672,131.73750076293945,133.746695800857,129.7283057250219
1981-06-05,132.22000122070312,131.76500091552734,133.78477557749568,129.745226253559
1981-06-08,132.24000549316406,131.79400100708008,133.82354446534325,129.76445754881692
1981-06-09,131.97000122070312,131.90700073242186,133.69740841490622,130.1165930499375
1981-06-10,132.32000732421875,131.98700103759765,133.69939141218921,130.2746106630061
1981-06-11,133.75,132.14700088500976,133.8901363979075,130.40386537211202
1981-06-12,133.49000549316406,132.25750122070312,134.04637624842871,130.46862619297752
1981-06-15,133.61000061035156,132.32950134277343,134.211961795877,130.44704088966986
1981-06-16,132.14999389648438,132.31000137329102,134.19141562200377,130.42858712457826
1981-06-17,133.32000732421875,132.37150192260742,134.29995525781055,130.4430485874043
