Date,Close,RSI,RSI_DwellTime_Over70,RSI_DwellTime_Under30,RSI_Slope_5,RSI_DistanceTo50,RSI_Divergence,RSI_OverboughtCount_14,RSI_OversoldCount_14,RSI_Close_Corr_14,RSI_Volatility_14,RSI_ExtremeCount_14
1991-08-28,396.6400146484375,63.50184114567063,0,0,5.861508689853949,13.501841145670632,0,0.0,0.0,0.9413951255177183,7.801610306662915,0.0
1991-08-29,396.4700012207031,63.183621069289096,0,0,4.753037084739397,13.183621069289096,0,0.0,0.0,0.9456760118788118,8.017376660230791,0.0
1991-08-30,395.4299926757813,61.16442486022683,0,0,-0.2419952298874648,11.16442486022683,0,0.0,0.0,0.9506187459054857,8.096826710924288,0.0
1991-09-03,392.1499938964844,55.17558855256509,0,0,-5.702003217812852,5.175588552565088,0,0.0,0.0,0.9543720549813988,8.029060688119012,0.0
1991-09-04,389.9700012207031,51.56199506306408,0,0,-7.952949249581323,1.5619950630640815,0,0.0,0.0,0.962824510593821,8.008218184525502,0.0
1991-09-05,389.1400146484375,50.21360834275036,0,0,-13.28823280292027,0.2136083427503621,0,0.0,0.0,0.9731252953654026,8.055750434234215,0.0
1991-09-06,389.1000061035156,50.14553401079466,0,0,-13.038087058494433,0.14553401079466255,0,0.0,0.0,0.9695202065376946,8.087919834744724,0.0
1991-09-09,388.5700073242187,49.19409333572384,0,0,-11.970331524502988,0.8059066642761579,0,0.0,0.0,0.9413458194912299,6.393738403518333,0.0
1991-09-10,384.55999755859375,42.6071072355836,0,0,-12.56848131698149,7.392892764416402,0,0.0,0.0,0.9601393158431181,6.338661534620519,0.0
1991-09-11,385.0899963378906,43.6804709827799,0,0,-7.88152408028418,6.319529017220098,0,0.0,0.0,0.9802976258886024,7.118309478818061,0.0
1991-09-12,387.3399963378906,48.11665081494342,0,0,-2.096957527806943,1.8833491850565807,0,0.0,0.0,0.9905793191307901,7.273221465053592,0.0
1991-09-13,383.5899963378906,42.15660990347527,0,0,-7.9889241073193915,7.843390096524729,0,0.0,0.0,0.9925439386723753,7.6388931070936925,0.0
1991-09-16,385.7799987792969,46.33708932706937,0,0,-2.857004008654471,3.6629106729306287,0,0.0,0.0,0.9938523168716615,7.462414589876078,0.0
1991-09-17,385.5,45.88053022800585,0,0,3.2734229924222547,4.119469771994147,0,0.0,0.0,0.9961740249626365,7.279143317117735,0.0
1991-09-18,386.9400024414063,48.68104477284458,0,0,5.000573790064678,1.3189552271554206,0,0.0,0.0,0.9931802149726339,6.324071582404825,0.0
1991-09-19,387.55999755859375,49.88351579770662,0,0,1.7668649827632024,0.1164842022933783,0,0.0,0.0,0.9863532806302981,5.0373820546299335,0.0
1991-09-20,387.9200134277344,50.60724832856313,0,0,8.45063842508786,0.6072483285631307,0,0.0,0.0,0.9672711414235527,3.6660021108833414,0.0
1991-09-23,385.9200134277344,46.58271669823497,0,0,0.24562737116559674,3.417283301765032,0,0.0,0.0,0.9518691606360281,3.072345630058355,0.0
1991-09-24,387.7099914550781,50.38559799730868,0,0,4.505067769302826,0.38559799730867894,0,0.0,0.0,0.9409776252406507,2.9683971039929578,0.0
1991-09-25,386.8800048828125,48.65588365282896,0,0,-0.025161120015617655,1.3441163471710382,0,0.0,0.0,0.9413060536023117,2.885367529996589,0.0
1991-09-26,386.489990234375,47.82504274330477,0,0,-2.0584730544018512,2.1749572566952295,0,0.0,0.0,0.9508308517281923,2.777106992810542,0.0
1991-09-27,385.8999938964844,46.53062494992785,0,0,-4.076623378635283,3.469375050072152,0,0.0,0.0,0.9776634881468189,2.7195390524016405,0.0
1991-09-30,387.8599853515625,51.25097877269732,0,0,4.668262074462355,1.250978772697323,0,0.0,0.0,0.9779582677982993,2.6263355319444535,0.0
1991-10-01,389.2000122070313,54.226271765552525,0,0,3.840673768243846,4.226271765552525,0,0.0,0.0,0.984801405223537,2.908979084230325,0.0
1991-10-02,388.260009765625,51.83627250757408,0,0,3.180388854745118,1.8362725075740798,0,0.0,0.0,0.995887414103814,3.050884612316015,0.0
1991-10-03,384.4700012207031,43.50963995136564,0,0,-4.315402791939128,6.490360048634358,0,0.0,0.0,0.9967181666852357,2.8444473424406578,0.0
1991-10-04,381.25,37.93433483499784,0,0,-8.596290114930007,12.065665165002159,0,0.0,0.0,0.9959282785748753,4.028031070638269,0.0
1991-10-07,379.5,35.28781805722416,0,0,-15.963160715473165,14.712181942775842,0,0.0,0.0,0.9961517134599802,5.282237577890898,0.0
1991-10-08,380.6700134277344,38.3829594573677,0,0,-15.843312308184828,11.617040542632303,0,0.0,0.0,0.9948622450709369,5.77943605953608,0.0
1991-10-09,376.7999877929687,32.795477996010206,0,0,-19.040794511563874,17.204522003989794,0,0.0,0.0,0.992496846620051,6.761704907919299,0.0
1991-10-10,380.5499877929687,41.65806614527416,0,0,-1.85157380609148,8.341933854725838,0,0.0,0.0,0.9808136303738361,6.655270609215455,0.0
1991-10-11,381.4500122070313,43.58113195116063,0,0,5.646797116162787,6.4188680488393715,0,0.0,0.0,0.9703350323537986,6.640916902353816,0.0
1991-10-14,386.4700012207031,52.90545103437959,0,0,17.61763297715543,2.9054510343795883,0,0.0,0.0,0.957336731474274,6.842015464072866,0.0
1991-10-15,391.010009765625,59.43499537171277,0,0,21.052035914345076,9.434995371712773,0,0.0,0.0,0.9653618365856063,7.848812103538498,0.0
1991-10-16,392.7999877929687,61.69025824595116,0,0,28.894780249940958,11.690258245951163,0,0.0,0.0,0.9748360553868155,8.959403783687902,0.0
1991-10-17,391.9200134277344,59.9263717743825,0,0,18.26830562910834,9.926371774382503,0,0.0,0.0,0.9803789099120719,9.651322712551726,0.0
1991-10-18,392.5,60.72348423295431,0,0,17.142352281793684,10.723484232954313,0,0.0,0.0,0.9831424529316117,10.251044011783849,0.0
1991-10-21,390.0199890136719,55.62811537836858,0,0,2.7226643439889884,5.628115378368577,0,0.0,0.0,0.9833159219908407,10.32172113466725,0.0
1991-10-22,387.8299865722656,51.51712691917211,0,0,-7.917868452540667,1.5171269191721066,0,0.0,0.0,0.9836912864326435,10.313505600682278,0.0
1991-10-23,387.9400024414063,51.71019159121646,0,0,-9.980066654734706,1.7101915912164571,0,0.0,0.0,0.986154647315475,10.258588711263807,0.0
1991-10-24,385.0700073242187,46.50728576802987,0,0,-13.419086006352636,3.492714231970133,0,0.0,0.0,0.9874273423851072,9.806105596617252,0.0
1991-10-25,384.2000122070313,45.02826137389929,0,0,-15.695222859055022,4.971738626100709,0,0.0,0.0,0.9877075163506834,9.042850018809606,0.0
1991-10-28,389.5199890136719,54.54727367352195,0,0,-1.0808417048466268,4.54727367352195,0,0.0,0.0,0.9872369783086006,8.442888828095164,0.0
1991-10-29,391.4800109863281,57.46934221768542,0,0,5.952215298513316,7.469342217685423,0,0.0,0.0,0.9798356438039697,6.683820600754648,0.0
1991-10-30,392.9599914550781,59.582258225715066,0,0,7.8720666344986086,9.582258225715066,0,0.0,0.0,0.9741067233667527,6.02338425143582,0.0
1991-10-31,392.4500122070313,58.50369737743784,0,0,11.996411609407971,8.503697377437838,0,0.0,0.0,0.9677094598179832,5.250759479325027,0.0
1991-11-01,391.3200073242187,56.081231154102994,0,0,11.052969780203703,6.081231154102994,0,0.0,0.0,0.9791519938712292,5.20451207199521,0.0
1991-11-04,390.2799987792969,53.87034957581318,0,0,-0.6769240977087705,3.8703495758131794,0,0.0,0.0,0.9806966870718868,5.100250066889102,0.0
1991-11-05,388.7099914550781,50.6256955221396,0,0,-6.8436466955458215,0.6256955221396012,0,0.0,0.0,0.9763087722359162,4.869023278266529,0.0
1991-11-06,389.9700012207031,53.068774015792144,0,0,-6.513484209922922,3.068774015792144,0,0.0,0.0,0.9751098784878736,4.6092432299349,0.0
1991-11-07,393.7200012207031,59.49284347320665,0,0,0.9891460957688096,9.492843473206648,0,0.0,0.0,0.9804393297774961,4.479394167045484,0.0
1991-11-08,392.8900146484375,57.61311899205833,0,0,1.5318878379553382,7.613118992058332,0,0.0,0.0,0.9821278637191017,4.571133781792327,0.0
1991-11-11,393.1199951171875,58.009023111959685,0,0,4.138673536146506,8.009023111959685,0,0.0,0.0,0.9821998379182303,4.631750670923895,0.0
1991-11-12,396.739990234375,63.748659089956654,0,0,13.122963567817052,13.748659089956654,0,0.0,0.0,0.9864119594786054,5.172598774854865,0.0
1991-11-13,397.4100036621094,64.7101353570408,0,0,11.641361341248654,14.710135357040798,0,0.0,0.0,0.9855734291777551,5.0803712419870894,0.0
1991-11-14,397.1499938964844,64.00073679525775,0,0,4.507893322051103,14.000736795257751,0,0.0,0.0,0.9782936909992241,4.21371996411909,0.0
1991-11-15,382.6199951171875,38.56049632880002,0,0,-19.05262266325831,11.43950367119998,0,0.0,0.0,0.9867357074516403,6.6621336051525235,0.0
1991-11-18,385.239990234375,42.96312021139271,0,0,-15.045902900566972,7.036879788607287,0,0.0,0.0,0.9910333810020948,7.612011626098162,0.0
1991-11-19,379.4200134277344,36.67600566433377,0,0,-27.07265342562288,13.323994335666228,0,0.0,0.0,0.9929877791147086,9.055336024904138,0.0
1991-11-20,378.5299987792969,35.812916173508924,0,0,-28.897219183531874,14.187083826491076,0,0.0,0.0,0.9941473570979366,10.175139316290654,0.0
1991-11-21,380.05999755859375,38.49257767821963,0,0,-25.50815911703812,11.507422321780368,0,0.0,0.0,0.9943560802783339,10.769637397344974,0.0
1991-11-22,376.1400146484375,34.51664813044037,0,0,-4.0438481983596475,15.483351869559627,0,0.0,0.0,0.9923411326245282,11.617591715358168,0.0
1991-11-25,375.3399963378906,33.750448961560394,0,0,-9.212671249832319,16.249551038439606,0,0.0,0.0,0.9913322468526841,12.384185107327468,0.0
1991-11-26,377.9599914550781,38.56046186851097,0,0,1.884456204177198,11.43953813148903,0,0.0,0.0,0.9892341207171678,12.593272271216618,0.0
1991-11-27,376.5499877929687,37.00338793943582,0,0,1.190471765926894,12.996612060564182,0,0.0,0.0,0.9866157082417056,12.397356144661476,0.0
1991-11-29,375.2200012207031,35.545373622475466,0,0,-2.947204055744166,14.454626377524534,0,0.0,0.0,0.9837583398690447,12.212838924697511,0.0
1991-12-02,381.3999938964844,46.160939707847874,0,0,11.6442915774075,3.8390602921521264,0,0.0,0.0,0.9755419279272836,11.596194787849395,0.0
1991-12-03,380.9599914550781,45.58528043718783,0,0,11.834831475627439,4.4147195628121665,0,0.0,0.0,0.9603324383165515,10.08733004883331,0.0
1991-12-04,380.0700073242187,44.37972461469671,0,0,5.819262746185743,5.620275385303287,0,0.0,0.0,0.9230527716636516,7.824002142267033,0.0
1991-12-05,377.3900146484375,40.87423742107114,0,0,3.870849481635325,9.125762578928857,0,0.0,0.0,0.6803345730880251,4.13236566741987,0.0
1991-12-06,379.1000061035156,43.918143048961966,0,0,8.3727694264865,6.081856951038034,0,0.0,0.0,0.721243507133217,4.312173510967104,0.0
1991-12-09,378.260009765625,42.75375737710456,0,0,-3.4071823307433107,7.246242622895437,0,0.0,0.0,0.7751617337564899,4.299915873696694,0.0
1991-12-10,377.8999938964844,42.23689631417373,0,0,-3.3483841230141067,7.763103685826273,0,0.0,0.0,0.8149309506703409,4.268392441283232,0.0
1991-12-11,377.7000122070313,41.93363617995695,0,0,-2.446088434739764,8.066363820043051,0,0.0,0.0,0.850096360687122,4.120664641919368,0.0
1991-12-12,381.5499877929687,49.45737249772103,0,0,8.583135076649889,0.5426275022789682,0,0.0,0.0,0.9458285153578309,4.726145292499089,0.0
1991-12-13,384.4700012207031,54.29451431496082,0,0,10.376371265998856,4.294514314960821,0,0.0,0.0,0.9674956058992298,5.474290606053745,0.0
1991-12-16,384.4599914550781,54.27533834732301,0,0,11.521580970218444,4.275338347323007,0,0.0,0.0,0.9739448570372574,5.665899912048029,0.0
1991-12-17,382.739990234375,50.945690396221416,0,0,8.708794082047689,0.9456903962214156,0,0.0,0.0,0.9822326211502682,5.706248545933207,0.0
1991-12-18,383.4800109863281,52.30150491916589,0,0,10.367868739208944,2.301504919165893,0,0.0,0.0,0.984590745030675,5.528495535351632,0.0
1991-12-19,382.5199890136719,50.35701778302192,0,0,0.8996452853008847,0.35701778302191656,0,0.0,0.0,0.9802870363735824,4.7226772192235655,0.0
1991-12-20,387.0400085449219,58.23091394642641,0,0,3.9363996314655907,8.230913946426412,0,0.0,0.0,0.9907462138821432,5.563822315280611,0.0
1991-12-23,396.8200073242187,69.5023901209822,0,0,15.227051773659191,19.5023901209822,0,0.0,0.0,0.9877276887519651,7.9404041565218195,0.0
1991-12-24,399.3299865722656,71.61913023074146,1,0,20.673439834520046,21.61913023074146,0,1.0,0.0,0.9898351303655798,9.687870541666232,0.0
1991-12-26,404.8399963378906,75.61958804681747,2,0,23.318083127651576,25.61958804681747,0,2.0,0.0,0.9880382017838898,11.074184547350258,0.0
1991-12-27,406.4599914550781,76.66120592816728,3,0,26.30418814514536,26.661205928167277,0,3.0,0.0,0.9883225987173082,12.161832796479361,0.0
1991-12-30,415.1400146484375,81.27689992728456,4,0,23.04598598085815,31.27689992728456,0,4.0,0.0,0.9825328790377482,13.144840998072674,1.0
1991-12-31,417.0899963378906,82.13183452764356,5,0,12.629444406661364,32.13183452764356,0,5.0,0.0,0.9819487082768631,13.505457455715828,2.0
1992-01-02,417.260009765625,82.20811519203757,6,0,10.588984961296106,32.20811519203757,0,6.0,0.0,0.9852029020047947,13.177844994722761,3.0
1992-01-03,419.3399963378906,83.15555824358142,7,0,7.535970196763955,33.155558243581424,0,7.0,0.0,0.9844414938164897,13.213763917388992,4.0
1992-01-06,417.9599914550781,80.10759567500132,8,0,3.4463897468340434,30.10759567500132,0,8.0,0.0,0.9803817056518901,13.055337739094481,5.0
1992-01-07,417.3999938964844,78.84466116426982,9,0,-2.4322387630147375,28.844661164269823,0,9.0,0.0,0.974618371452604,12.54017926183839,5.0
1992-01-08,418.1000061035156,79.28431473134887,10,0,-2.8475197962946908,29.28431473134887,0,10.0,0.0,0.9676421117567722,11.292008336886733,5.0
1992-01-09,417.6099853515625,78.06133258051591,11,0,-4.146782611521658,28.06133258051591,0,11.0,0.0,0.9542433865209929,9.647589565455718,5.0
1992-01-10,415.1000061035156,71.94003064098003,12,0,-11.215527602601398,21.940030640980027,0,12.0,0.0,0.8981287129691218,6.724607306984513,5.0
1992-01-13,414.3399963378906,70.14634386488972,13,0,-9.961251810111605,20.146343864889715,0,13.0,0.0,0.697973684326034,4.709595617170985,5.0
1992-01-14,420.4400024414063,75.43944251716069,14,0,-3.4052186471091375,25.439442517160685,0,14.0,0.0,0.5164613255117625,4.2050957474267046,5.0
1992-01-15,420.7699890136719,75.6905377663127,15,0,-3.59377696503617,25.6905377663127,0,14.0,0.0,0.2835428231777925,3.887971024294056,5.0
1992-01-16,418.2099914550781,69.73426636840989,0,0,-8.327066212106018,19.73426636840989,0,13.0,0.0,0.14222415315784845,4.433175976372658,5.0
1992-01-17,418.8599853515625,70.37178486212667,1,0,-1.5682457788533526,20.371784862126674,0,13.0,0.0,0.09502350071340444,4.823710942045822,5.0
1992-01-20,416.3599853515625,64.72466737953101,0,0,-5.421676485358702,14.724667379531013,0,12.0,0.0,0.30209808672311317,5.658466985707233,4.0
1992-01-21,412.6400146484375,57.3499483012206,0,0,-18.089494215940086,7.3499483012206,0,11.0,0.0,0.6202699017815744,7.205498569092987,3.0
1992-01-22,418.1300048828125,63.88921843532255,0,0,-11.801319330990154,13.889218435322547,0,10.0,0.0,0.5931787580416615,7.278021029791659,2.0
1992-01-23,414.9599914550781,58.32810450068478,0,0,-11.40616186772511,8.32810450068478,0,9.0,0.0,0.6078118833696191,7.570903429956305,1.0
1992-01-24,415.4800109863281,58.95919740864255,0,0,-11.412587453484122,8.959197408642552,0,8.0,0.0,0.6310199863476601,7.720912012770116,0.0
1992-01-27,414.989990234375,58.066801745715104,0,0,-6.657865633815909,8.066801745715104,0,7.0,0.0,0.6779897580470353,7.779754508093563,0.0
1992-01-28,414.9599914550781,58.00891562726429,0,0,0.6589673260436868,8.008915627264287,0,6.0,0.0,0.6996466130477971,7.47782032227782,0.0
1992-01-29,410.3399963378906,49.778675985845474,0,0,-14.110542449477073,0.22132401415452563,0,5.0,0.0,0.810400092955803,7.915729095545289,0.0
1992-01-30,411.6199951171875,51.8183110771975,0,0,-6.509793423487281,1.8183110771974995,0,4.0,0.0,0.8937723231980572,8.271687000475543,0.0
1992-01-31,408.7799987792969,47.2345977688299,0,0,-11.724599639812652,2.7654022311701,0,3.0,0.0,0.9720530604821909,8.989113656514192,0.0
1992-02-03,409.5299987792969,48.5294527890852,0,0,-9.537348956629906,1.470547210914802,0,2.0,0.0,0.9723808302559758,8.62235125027407,0.0
1992-02-04,413.8500061035156,55.32934618121616,0,0,-2.679569446048127,5.3293461812161596,0,1.0,0.0,0.9640262953644788,7.288731221700726,0.0
1992-02-05,413.8399963378906,55.31111227068981,0,0,5.532436284844337,5.3111122706898115,0,1.0,0.0,0.9624155407618434,6.478157847559726,0.0
1992-02-06,413.8200073242187,55.27193978529221,0,0,3.453628708094712,5.271939785292211,0,0.0,0.0,0.95944429174061,5.209558516311339,0.0
1992-02-07,411.0899963378906,50.057631053589816,0,0,2.8230332847599158,0.057631053589815906,0,0.0,0.0,0.9743183115421735,4.7531914127208195,0.0
1992-02-10,413.7699890136719,54.58689023100816,0,0,6.057437441922964,4.586890231008162,0,0.0,0.0,0.993668778757991,4.6985600256870095,0.0
1992-02-11,413.760009765625,54.56704585849358,0,0,-0.7623003227225809,4.567045858493579,0,0.0,0.0,0.9892900819328141,3.878182735676024,0.0
1992-02-12,417.1300048828125,59.87233484448183,0,0,4.561222573792016,9.872334844481827,0,0.0,0.0,0.9891216687581036,4.0300690989766785,0.0
1992-02-13,413.6900024414063,53.06106350004069,0,0,-2.2108762852515227,3.0610635000406887,0,0.0,0.0,0.9805798997329435,3.783721672282392,0.0
1992-02-14,412.4800109863281,50.868950194604295,0,0,0.8113191410144793,0.8689501946042952,0,0.0,0.0,0.972159798606704,3.6273094184445247,0.0
1992-02-18,407.3800048828125,42.83609408749111,0,0,-11.75079614351705,7.163905912508888,0,0.0,0.0,0.9787591673363712,4.276905561837467,0.0
1992-02-19,408.260009765625,44.46568174519462,0,0,-10.101364113298956,5.5343182548053775,0,0.0,0.0,0.9820841711366363,4.710569635411497,0.0
1992-02-20,413.8999938964844,53.59604947952518,0,0,-6.2762853649566495,3.5960494795251776,0,0.0,0.0,0.9817699623467987,4.737864449693941,0.0
1992-02-21,411.4299926757813,49.73922555119989,0,0,-3.321837948840802,0.26077444880011313,0,0.0,0.0,0.98309795948582,4.596257584134119,0.0
1992-02-24,412.2699890136719,51.02983114527826,0,0,0.16088095067396324,1.0298311452782585,0,0.0,0.0,0.9870114664444357,4.498285151384439,0.0
1992-02-25,410.4500122070313,48.14519863346555,0,0,5.309104545974435,1.8548013665344527,0,0.0,0.0,0.989002475373314,4.52173548544385,0.0
1992-02-26,415.3500061035156,55.447399716966736,0,0,10.981717971772113,5.447399716966736,0,0.0,0.0,0.988473578907587,4.5303111725640495,0.0
1992-02-27,413.8599853515625,53.00313718739911,0,0,-0.5929122921260657,3.003137187399112,0,0.0,0.0,0.990251968347078,4.431509096874878,0.0
1992-02-28,412.7000122070313,51.11406989142287,0,0,1.3748443402229853,1.1140698914228722,0,0.0,0.0,0.9909542577226346,4.4136554544614395,0.0
1992-03-02,412.4500122070313,50.69471156771064,0,0,-0.33511957756761745,0.694711567710641,0,0.0,0.0,0.992362309052813,4.332553851871585,0.0
1992-03-03,412.8500061035156,51.38200140321955,0,0,3.236802769754,1.3820014032195473,0,0.0,0.0,0.9948327274553529,4.231215390230681,0.0
1992-03-04,409.3299865722656,45.38620740715405,0,0,-10.061192309812682,4.613792592845947,0,0.0,0.0,0.9965193459234505,3.6495236807236218,0.0
1992-03-05,406.510009765625,41.234892321911744,0,0,-11.768244865487368,8.765107678088256,0,0.0,0.0,0.9973382227112163,4.223693809549977,0.0
1992-03-06,404.4400024414063,38.45441688132608,0,0,-12.65965301009679,11.545583118673918,0,0.0,0.0,0.9980554055846262,5.0675636450660715,0.0
1992-03-09,405.2099914550781,40.0731417477465,0,0,-10.621569819964144,9.926858252253503,0,0.0,0.0,0.9978990293200236,5.343969230489357,0.0
1992-03-10,406.8900146484375,43.56109124207941,0,0,-7.820910161140141,6.4389087579205935,0,0.0,0.0,0.9960182357724083,5.3968392462594945,0.0
1992-03-11,404.0299987792969,39.3610530845036,0,0,-6.025154322650451,10.638946915496398,0,0.0,0.0,0.9950621268327238,5.610633600858077,0.0
1992-03-12,403.8900146484375,39.16202485953143,0,0,-2.072867462380316,10.837975140468572,0,0.0,0.0,0.9949021186733518,5.923327209239718,0.0
1992-03-13,405.8399963378906,43.45151199140488,0,0,4.997095110078796,6.548488008595122,0,0.0,0.0,0.9898886706749694,5.801807126468623,0.0
1992-03-16,406.3900146484375,44.63722548647889,0,0,4.564083738732393,5.36277451352111,0,0.0,0.0,0.9837693137319399,5.765949467547517,0.0
1992-03-17,409.5799865722656,51.04817098791612,0,0,7.487079745836716,1.048170987916123,0,0.0,0.0,0.9582211167635518,5.281506157074107,0.0
1992-03-18,409.1499938964844,50.20424653145496,0,0,10.84319344695136,0.20424653145496308,0,0.0,0.0,0.9346900166472201,5.008649991955086,0.0
1992-03-19,409.7999877929687,51.50926031626256,0,0,12.347235456731134,1.5092603162625622,0,0.0,0.0,0.9209559478568587,5.046828523043694,0.0
1992-03-20,411.2999877929687,54.4743998452733,0,0,11.022887853868419,4.474399845273297,0,0.0,0.0,0.930075036248985,5.458542547946054,0.0
1992-03-23,409.9100036621094,51.34142090340921,0,0,6.704195416930318,1.3414209034092082,0,0.0,0.0,0.9548574374612947,5.4550634644700375,0.0
1992-03-24,408.8800048828125,49.08844846668793,0,0,-1.9597225212281941,0.9115515333120712,0,0.0,0.0,0.9815036980702754,5.549603984130853,0.0
1992-03-25,407.5199890136719,46.20527043379423,0,0,-3.99897609766073,3.794729566205767,0,0.0,0.0,0.9904574512319438,5.410033716412684,0.0
1992-03-26,407.8599853515625,47.0426708554798,0,0,-4.466589460782764,2.9573291445202017,0,0.0,0.0,0.9909848342036559,4.970105534554083,0.0
1992-03-27,403.5,38.7190291102454,0,0,-15.755370735027896,11.280970889754599,0,0.0,0.0,0.9943325958599302,5.116070489473935,0.0
1992-03-30,403.0,37.89103446451537,0,0,-13.450386438893837,12.108965535484629,0,0.0,0.0,0.9987845816307535,5.564155330553773,0.0
1992-03-31,403.6900024414063,39.80412322665825,0,0,-9.28432524002968,10.195876773341752,0,0.0,0.0,0.9982340350731438,5.524549241467282,0.0
1992-04-01,404.2300109863281,41.32730436938452,0,0,-4.877966064409712,8.672695630615479,0,0.0,0.0,0.9971944966967198,5.344519976264784,0.0
1992-04-02,400.5,34.7806848441202,0,0,-12.261986011359596,15.219315155879798,0,0.0,0.0,0.9964082251574975,6.131493343111362,0.0
1992-04-03,401.5499877929687,37.76912624196981,0,0,-0.9499028682755934,12.230873758030192,0,0.0,0.0,0.9939824714963362,6.477437118722056,0.0
1992-04-06,405.5899963378906,47.699336136927,0,0,9.80830167241163,2.300663863072998,0,0.0,0.0,0.9776301026243694,6.299725598305017,0.0
1992-04-07,398.05999755859375,36.127793237864246,0,0,-3.676329988794002,13.872206762135754,0,0.0,0.0,0.9584127807505691,6.499070345249609,0.0
1992-04-08,394.5,32.15605046219051,0,0,-9.171253907194014,17.843949537809493,0,0.0,0.0,0.9479882179747258,6.7941813895436285,0.0
1992-04-09,400.6400146484375,43.66030674702557,0,0,8.87962190290537,6.339693252974428,0,0.0,0.0,0.8976318639742266,5.875718599851777,0.0
1992-04-10,404.2900085449219,49.177415978718194,0,0,11.408289736748387,0.8225840212818056,0,0.0,0.0,0.8342023933025218,5.6253220268220945,0.0
1992-04-13,406.0799865722656,51.6765813816815,0,0,3.9772452447544993,1.6765813816815012,0,0.0,0.0,0.8002843419492428,5.927180945498013,0.0
1992-04-14,412.3900146484375,59.27860448999296,0,0,23.15081125212871,9.278604489992958,0,0.0,0.0,0.8726558965722244,7.507785263430365,0.0
1992-04-15,416.2799987792969,63.12942010586538,0,0,30.97336964367487,13.129420105865378,0,0.0,0.0,0.9220803322859155,9.258560889178723,0.0
1992-04-16,416.0400085449219,62.73526042255537,0,0,19.074953675529798,12.73526042255537,0,0.0,0.0,0.9468983727523612,10.399380840739548,0.0
1992-04-20,410.1799926757813,53.88776270960417,0,0,4.710346730885973,3.887762709604168,0,0.0,0.0,0.956248715428752,10.376028959170647,0.0
1992-04-21,410.260009765625,53.98319467375856,0,0,2.30661329207706,3.983194673758561,0,0.0,0.0,0.9637413065553652,10.347547586259859,0.0
1992-04-22,409.80999755859375,53.31492356620894,0,0,-5.963680923784018,3.3149235662089396,0,0.0,0.0,0.9696555612532267,10.278013745249883,0.0
1992-04-23,411.6000061035156,55.66589597251662,0,0,-7.463524133348756,5.665895972516623,0,0.0,0.0,0.9784058710117411,9.624244376590779,0.0
1992-04-24,409.0199890136719,51.63013979279211,0,0,-11.105120629763263,1.6301397927921073,0,0.0,0.0,0.985272162694368,8.956993678856875,0.0
1992-04-27,408.4500122070313,50.75469012575125,0,0,-3.1330725838529148,0.754690125751253,0,0.0,0.0,0.9841446723869572,8.907239972394024,0.0
1992-04-28,409.1099853515625,51.77436012786208,0,0,-2.2088345458964795,1.7743601278620815,0,0.0,0.0,0.9808552227324104,7.77685269027628,0.0
1992-04-29,412.0199890136719,56.09149280310061,0,0,2.7765692368916675,6.091492803100607,0,0.0,0.0,0.9647262428312572,5.201862415151905,0.0
1992-04-30,414.9500122070313,59.976523155543816,0,0,4.310627183027194,9.976523155543816,0,0.0,0.0,0.952504292734781,4.470365586430434,0.0
1992-05-01,412.5299987792969,55.60072202429252,0,0,3.9705822315004156,5.600722024292523,0,0.0,0.0,0.949214701825978,4.118277116816089,0.0
1992-05-04,416.9100036621094,61.12848329676914,0,0,10.373793171017887,11.12848329676914,0,0.0,0.0,0.9677422054729444,4.185943137228691,0.0
1992-05-05,416.8399963378906,60.99776365427376,0,0,9.22340352641168,10.997763654273761,0,0.0,0.0,0.9791681657679738,4.301956556550016,0.0
1992-05-06,416.7900085449219,60.8976247690882,0,0,4.806131965987596,10.897624769088203,0,0.0,0.0,0.9814667904594526,4.071645807563174,0.0
1992-05-07,415.8500061035156,58.938170235801394,0,0,-1.0383529197424224,8.938170235801394,0,0.0,0.0,0.9874080676905705,3.7227467695626686,0.0
1992-05-08,416.0499877929687,59.23865968499662,0,0,3.6379376607040967,9.23865968499662,0,0.0,0.0,0.9861905757027974,3.758647728422363,0.0
1992-05-11,418.489990234375,62.81428330109367,0,0,1.685800004324527,12.814283301093667,0,0.0,0.0,0.9888459206804883,4.046772448565586,0.0
1992-05-12,416.2900085449219,57.88396349683673,0,0,-3.1138001574370335,7.883963496836728,0,0.0,0.0,0.975152057732659,3.9033078562834875,0.0
1992-05-13,416.4500122070313,58.1412979757813,0,0,-2.756326793306904,8.141297975781299,0,0.0,0.0,0.9671719807149386,3.875401315561886,0.0
1992-05-14,413.1400146484375,51.175159199396575,0,0,-7.763011036404819,1.1751591993965746,0,0.0,0.0,0.903680093310449,3.9304878795889016,0.0
1992-05-15,410.0899963378906,45.73719457576347,0,0,-13.501465109233152,4.262805424236532,0,0.0,0.0,0.8784709678744332,4.740949912892324,0.0
1992-05-18,412.80999755859375,50.76210148180561,0,0,-12.052181819288059,0.7621014818056082,0,0.0,0.0,0.8933600515855356,4.836346303295448,0.0
1992-05-19,416.3699951171875,56.44684276729012,0,0,-1.4371207295466064,6.446842767290121,0,0.0,0.0,0.9170802453252178,4.831583122347681,0.0
1992-05-20,415.3900146484375,54.57879680970872,0,0,-3.562501166072579,4.57879680970872,0,0.0,0.0,0.9282535780638853,4.801736541231348,0.0
