Datum,Tatsächlicher_Open,Vorhergesagter_Open,Differenz
2016-08-24,2185.090157237428,2187.119110737549,2.0289535001211334
2016-08-25,2173.289992900536,2169.866021945345,-3.42397095519118
2016-08-26,2175.1001131105295,2170.2478161962063,-4.852296914323233
2016-08-29,2170.189974009045,2168.1124903766613,-2.077483632383519
2016-08-30,2179.4499172162614,2178.2475876664103,-1.2023295498511288
2016-08-31,2173.5600424926088,2172.0196137187304,-1.540428773878375
2016-09-01,2171.3301635002426,2165.263359733508,-6.066803766734665
2016-09-02,2177.489908737989,2165.891207127279,-11.598701610710123
2016-09-06,2181.6101348748634,2181.19807644558,-0.41205842928320635
2016-09-07,2185.1698469380062,2181.8180444082827,-3.3518025297235
2016-09-08,2182.759994576918,2181.367842369509,-1.3921522074087989
2016-09-09,2169.080048696269,2176.931722677982,7.8516739817132475
2016-09-12,2120.8600794932136,2120.7828968843387,-0.07718260887486394
2016-09-13,2150.4699069805065,2156.2779430678347,5.808036087328219
2016-09-14,2127.860058607621,2119.6772694430547,-8.182789164566202
2016-09-15,2125.360130023182,2129.8936681351915,4.53353811200941
2016-09-16,2146.480049612219,2144.7553495981265,-1.7247000140923774
2016-09-19,2143.9899703166157,2135.905315884447,-8.084654432168463
2016-09-20,2145.9399504280736,2141.70959133422,-4.230359093853622
2016-09-21,2144.580032256854,2142.6941620618163,-1.885870195037569
2016-09-22,2170.9399525843764,2160.926091086294,-10.013861498082406
2016-09-23,2173.289992900536,2177.445318321261,4.155325420724694
2016-09-26,2158.54005609639,2159.3358786343015,0.7958225379115902
2016-09-27,2146.0400550182385,2141.479655209405,-4.560399808833608
2016-09-28,2161.8501334570465,2156.348499791493,-5.501633665553527
2016-09-29,2168.899896249568,2165.737916377402,-3.16197987216583
2016-09-30,2156.510028128396,2147.172186000389,-9.337842128006741
2016-10-03,2164.3300053078565,2170.382482836285,6.052477528428426
2016-10-04,2163.3701473413385,2153.2841174177884,-10.086029923550086
2016-10-05,2155.149930879197,2148.7169126457593,-6.433018233437906
2016-10-06,2158.2200437482243,2160.1345664198743,1.9145226716500474
2016-10-07,2164.189966328413,2154.27549310858,-9.914473219832871
2016-10-10,2160.389931617683,2150.922078877047,-9.467852740635863
2016-10-11,2161.3501477401587,2164.9922356735624,3.6420879334036727
2016-10-12,2137.669950287818,2130.3130687616067,-7.3568815262115095
2016-10-13,2130.2600616798736,2139.5330775795446,9.273015899671009
2016-10-14,2139.6799215221836,2123.5453537857393,-16.134567736444296
2016-10-17,2132.949991999849,2138.264489177527,5.314497177678277
2016-10-18,2138.3099749841494,2124.498406789062,-13.811568195087602
2016-10-19,2140.810082646567,2144.115683057753,3.3056004111858783
2016-10-20,2142.510069899581,2142.172686987469,-0.3373829121119343
2016-10-21,2139.4299286637397,2137.6402233433328,-1.789705320406938
2016-10-24,2148.5000492133986,2136.541759021202,-11.958290192196728
2016-10-25,2149.719928405175,2153.1322592917422,3.4123308865673607
2016-10-26,2136.9699344685796,2139.9589250131976,2.988990544617991
2016-10-27,2144.0599898063374,2135.239145803207,-8.820844003130333
2016-10-28,2132.2299194469815,2134.3279970469302,2.0980775999487378
2016-10-31,2129.779953618636,2124.5707542925084,-5.209199326127418
2016-11-01,2128.6798775946954,2127.648388436646,-1.0314891580492258
2016-11-02,2109.4298902605806,2107.896803683834,-1.5330865767464275
2016-11-03,2098.80000051533,2097.3315610889404,-1.4684394263895229
2016-11-04,2083.7900424859254,2089.365456278756,5.575413792830659
2016-11-07,2100.5900639916945,2087.1284141672368,-13.461649824457709
2016-11-08,2129.9199925980793,2134.955128128786,5.0351355307066115
2016-11-09,2131.559988728186,2134.9182380651473,3.3582493369613076
2016-11-10,2167.490015322255,2156.3356061770173,-11.154409145237878
2016-11-11,2162.7098868333997,2164.3801471419283,1.6702603085286682
2016-11-14,2165.6399607229832,2155.9878367421334,-9.652123980849865
2016-11-15,2168.28995665368,2161.3297328505723,-6.96022380310751
2016-11-16,2177.5300222052465,2175.515215865453,-2.014806339793722
2016-11-17,2178.610041495558,2168.4910612239037,-10.118980271654436
2016-11-18,2186.8501356133493,2181.1923459502577,-5.657789663091535
2016-11-21,2186.430018675019,2175.029914542829,-11.400104132189881
2016-11-22,2201.560138028217,2192.865006766224,-8.695131261993083
2016-11-23,2198.550016282097,2194.7832900754292,-3.766726206667954
2016-11-25,2206.270067949372,2194.1593823971925,-12.110685552179348
2016-11-28,2210.2099625615665,2205.4635007327306,-4.746461828835891
2016-11-29,2200.7600176188134,2193.3993754550465,-7.360642163766897
2016-11-30,2204.9699618230807,2197.694381699257,-7.275580123823602
2016-12-01,2200.169955678575,2195.9075416265114,-4.262414052063832
2016-12-02,2191.120070940524,2186.205096733611,-4.91497420691303
2016-12-05,2200.649884661834,2189.677060587128,-10.972824074706296
2016-12-06,2207.260011016333,2205.797302085266,-1.4627089310670272
2016-12-07,2210.7199766452686,2206.1443552082346,-4.575621437033988
2016-12-08,2241.129924541965,2233.472729245259,-7.65719529670605
2016-12-09,2249.7299653972004,2238.8361147111573,-10.893850686043152
2016-12-12,2258.8299919693236,2253.0147927628423,-5.8151992064813385
2016-12-13,2263.320014132478,2248.7011624088336,-14.618851723644184
2016-12-14,2268.3501354797772,2267.3886658114498,-0.9614696683274815
2016-12-15,2253.76996459956,2244.2027235806745,-9.567241018885397
2016-12-16,2266.8100648618565,2258.309054128913,-8.501010732943541
2016-12-19,2259.239901462861,2252.516239669785,-6.723661793075735
2016-12-20,2266.5000808805053,2256.434107690584,-10.065973189921351
2016-12-21,2270.5400800828647,2266.08068025409,-4.459399828774622
2016-12-22,2262.9299822945904,2257.1228415971564,-5.807140697434079
2016-12-23,2260.2500803414296,2252.0742752180377,-8.17580512339191
2016-12-27,2266.2300312884327,2256.1336148421105,-10.09641644632211
2016-12-28,2270.2299170235347,2264.3092408875236,-5.920676136011025
2016-12-29,2249.5000292723853,2244.338464688626,-5.161564583759173
2016-12-30,2251.6101050969155,2245.0207517879608,-6.589353308954742
2017-01-03,2251.569991629658,2235.2337820890534,-16.336209540604614
2017-01-04,2261.600149223814,2259.8774190674885,-1.7227301563252695
2017-01-05,2268.1800113998906,2267.7450309893175,-0.43498041057318915
2017-01-06,2271.1398122339597,2262.5696774011885,-8.570134832771146
2017-01-09,2273.590136218263,2272.715877525625,-0.8742586926382501
2017-01-10,2269.7199029398325,2263.5775282660325,-6.142374673800077
2017-01-11,2268.600128338221,2266.439910679619,-2.1602176586020505
2017-01-12,2271.1398122339597,2267.2783537764917,-3.861458457467961
2017-01-13,2272.7400530527666,2259.903922608355,-12.836130444411538
2017-01-17,2269.1398693664087,2272.8247569367522,3.6848875703435624
2017-01-18,2269.1398693664087,2260.0980431374046,-9.041826229004073
2017-01-19,2271.8998191761057,2266.4646234406973,-5.435195735408342
2017-01-20,2269.960046509441,2258.6353342063376,-11.324712303103297
2017-01-23,2267.779951195189,2270.2123673816095,2.432416186420596
2017-01-24,2267.879876707375,2257.4451819590467,-10.434694748328184
2017-01-25,2288.879814050597,2277.9829190389137,-10.896895011683227
2017-01-26,2298.6298936858657,2295.1196071448794,-3.5102865409862716
2017-01-27,2299.020104601732,2289.934225189936,-9.085879411795759
2017-01-30,2286.0100894398784,2288.814987822261,2.8048983823828166
2017-01-31,2274.020102445429,2268.5437187748903,-5.47638367053878
2017-02-01,2285.5901515795267,2270.9992360205797,-14.590915558947017
2017-02-02,2276.6899760317756,2277.0148234853696,0.32484745359397493
2017-02-03,2288.54010312476,2274.8293558317528,-13.710747293007444
2017-02-06,2294.280089580134,2295.3534829852288,1.0733934050949756
2017-02-07,2295.8701229541475,2284.268914251734,-11.601208702413714
2017-02-08,2289.55010292535,2289.7891720270854,0.23906910173536744
2017-02-09,2296.6999703080364,2286.2162081935094,-10.483762114527053
2017-02-10,2312.270084255215,2303.2877119151817,-8.98237234003318
2017-02-13,2321.720029197968,2310.882408997277,-10.837620200691163
2017-02-14,2326.1201542157505,2323.150683170825,-2.96947104492574
2017-02-15,2335.580127525318,2326.2304662507086,-9.349661274609389
2017-02-16,2349.639897799061,2339.3056657968555,-10.334232002205681
2017-02-17,2343.0100728668913,2335.974815390655,-7.035257476236438
2017-02-21,2354.90998363799,2339.789176339691,-15.120807298299042
2017-02-22,2361.1100214209728,2357.383587759541,-3.726433661431656
2017-02-23,2367.500060939492,2350.5223940787255,-16.977666860766476
2017-02-24,2355.7299817030434,2354.3202798537095,-1.409701849333942
2017-02-27,2365.2300684798684,2353.3768970612437,-11.853171418624697
2017-02-28,2366.080151645365,2359.205527116137,-6.874624529227731
2017-03-01,2380.1298935522937,2352.8521985832776,-27.27769496901601
2017-03-02,2394.7499988217896,2393.4427295763453,-1.3072692454443313
2017-03-03,2380.9199855948827,2369.5691279068706,-11.350857688012184
2017-03-06,2375.229961895602,2373.4013966537896,-1.828565241812612
2017-03-07,2370.739939732448,2362.1431222808314,-8.596817451616516
2017-03-08,2369.809987788394,2360.0246297912963,-9.78535799709789
2017-03-09,2363.4899677595968,2357.1060168923577,-6.383950867239037
2017-03-10,2372.519974841998,2357.3789317320916,-15.141043109906605
2017-03-13,2371.56011687548,2368.073826783657,-3.486290091823321
2017-03-14,2368.5499951293605,2366.1469477314677,-2.4030473978928057
2017-03-15,2370.340058605725,2355.7643646749784,-14.575693930746638
2017-03-16,2387.709906240125,2381.69199076161,-6.017915478514624
2017-03-17,2383.710020505023,2373.18435414345,-10.525666361572803
2017-03-20,2378.239904563743,2375.0994140490366,-3.140490514706471
2017-03-21,2379.3201029320335,2365.256572020735,-14.063530911298585
2017-03-22,2343.000044500077,2343.597448637447,0.5974041373701766
2017-03-23,2345.970052778939,2343.113221782696,-2.856830996242934
2017-03-24,2350.419961474836,2343.5387110603915,-6.8812504144443665
2017-03-27,2329.1100401502626,2340.447108833905,11.337068683642428
2017-03-28,2339.790071729585,2330.4312774780556,-9.358794251529616
2017-03-29,2356.5399514012825,2353.774092018284,-2.7658593829983147
2017-03-30,2361.3100515233236,2353.9488721256203,-7.361179397703381
2017-03-31,2364.8199799083523,2362.5252746876504,-2.2947052207018714
2017-04-03,2362.3401080575422,2357.1894672304916,-5.150640827050665
2017-04-04,2354.760095369711,2350.010589215235,-4.7495061544759665
2017-04-05,2366.590165729067,2352.9814928839915,-13.608672845075489
2017-04-06,2353.7900299584,2353.321382887807,-0.4686470705928514
2017-04-07,2356.5900932353543,2352.4127412232338,-4.1773520121205365
2017-04-10,2357.159919363985,2350.766656441847,-6.393262922138092
2017-04-11,2353.91986149305,2353.1075637810864,-0.8122977119637653
2017-04-12,2352.1498547503143,2342.656214780727,-9.493639969587093
2017-04-13,2341.9800163326727,2339.905935181887,-2.074081150785787
2017-04-17,2332.62014761327,2325.9066932649876,-6.713454348282539
2017-04-18,2342.5299648056534,2345.673320568021,3.143355762367719
2017-04-19,2346.7900508439925,2334.0003015960974,-12.789749247895088
2017-04-20,2342.689881440747,2337.024212346587,-5.665669094159966
2017-04-21,2354.7400386360823,2352.879060280102,-1.8609783559804782
2017-04-24,2370.3300302389107,2341.9055198934802,-28.424510345430463
2017-04-25,2381.510047535121,2377.756931254844,-3.753116280277027
2017-04-26,2388.979927265973,2383.112079133716,-5.867848132256768
2017-04-27,2389.6999998188403,2381.4201503897493,-8.279849429090973
2017-04-28,2393.6800078982924,2380.0229839989333,-13.657023899359046
2017-05-01,2388.499998282714,2377.736874521215,-10.763123761498719
2017-05-02,2391.0500687012245,2382.431224658212,-8.61884404301236
2017-05-03,2386.500055415163,2382.7900969277835,-3.709958487379481
2017-05-04,2389.790076042191,2376.2548251684348,-13.535250873756013
2017-05-05,2392.3700524831656,2380.785498032783,-11.584554450382711
2017-05-08,2399.9398577262036,2390.701762032404,-9.23809569379955
2017-05-09,2401.580032934289,2389.9216983566293,-11.658334577659843
2017-05-10,2396.790055156598,2388.7970886495896,-7.992966507008532
2017-05-11,2394.84007504514,2389.898060063424,-4.942014981716056
2017-05-12,2392.4398928949086,2381.257189429016,-11.1827034658927
2017-05-15,2393.9799635128293,2382.8527742203732,-11.127189292456023
2017-05-16,2404.5500412131514,2396.352030420385,-8.198010792766581
2017-05-17,2382.950013562877,2392.376857446361,9.426843883484253
2017-05-18,2354.6898968020105,2345.78506522681,-8.90483157520066
2017-05-19,2371.3701151399437,2364.0094729761768,-7.360642163766897
2017-05-22,2387.209920523237,2379.570274868456,-7.639645654780907
2017-05-23,2397.040048015042,2389.7737799461174,-7.266268068924546
2017-05-24,2401.4099088544026,2392.3546517769864,-9.055257077416172
2017-05-25,2409.5400490931934,2397.2506437181437,-12.289405375049682
2017-05-26,2414.4999718727922,2409.0672832290875,-5.432688643704751
2017-05-30,2411.6700025733735,2405.926613636402,-5.743388936971314
2017-05-31,2415.629953919197,2403.5871389209933,-12.04281499820354
2017-06-01,2415.6498315748468,2402.956784435519,-12.693047139327973
2017-06-02,2431.2801157229114,2421.581968701503,-9.698147021408658
2017-06-05,2437.830071876524,2428.8045417435933,-9.025530132930726
2017-06-06,2431.919961341264,2425.6298473349307,-6.2901140063331695
2017-06-07,2432.030094298243,2419.3187812050746,-12.711313093168428
2017-06-08,2434.2700016574236,2422.958003890817,-11.31199776660651
2017-06-09,2436.3899267707893,2424.699000000983,-11.690926769806538
2017-06-12,2425.8798401933745,2421.7563906528812,-4.123449540493311
2017-06-13,2434.14984033363,2417.879710567213,-16.270129766417085
2017-06-14,2443.7500317006197,2432.6790728935157,-11.070958807104034
2017-06-15,2424.139918551082,2427.3364604731614,3.196541922079632
2017-06-16,2431.240002255654,2417.746118395007,-13.493883860646747
2017-06-19,2442.5500301644934,2424.0797483501956,-18.470281814297778
2017-06-20,2450.6599345916766,2446.7474389102426,-3.9124956814339384
2017-06-21,2439.3099722935585,2428.061368131457,-11.248604162101401
2017-06-22,2437.399926571379,2428.823524009349,-8.576402562030125
2017-06-23,2434.6498260505177,2428.2798432656273,-6.369982784890453
2017-06-26,2443.3200654734537,2431.2489561545954,-12.071109318858362
2017-06-27,2436.340143092675,2433.3362890758144,-3.003854016860714
2017-06-28,2428.6999602039577,2413.830757465912,-14.869202738045715
2017-06-29,2442.379906084607,2437.5747066787153,-4.8051994058914715
2017-06-30,2429.1999459208455,2408.8602690855623,-20.33967683528317
2017-07-03,2431.389890523933,2423.4687342864345,-7.921156237498508
2017-07-05,2430.779950928045,2426.195017436112,-4.584933491933043
2017-07-06,2423.439902731843,2424.776003531879,1.3361008000356378
2017-07-07,2413.5200571726455,2399.391700033011,-14.128357139634318
2017-07-10,2424.5100727333192,2421.6457204619655,-2.8643522713537095
2017-07-11,2427.3500703995524,2420.5454653600464,-6.8046050395059865
2017-07-12,2435.750081152437,2415.8783350758313,-19.871746076605632
2017-07-13,2444.9899676260247,2440.9510428915382,-4.0389247344865
2017-07-14,2449.1599774410133,2438.648458239768,-10.511519201245392
2017-07-17,2459.4999399385415,2450.5560693639563,-8.943870574585162
2017-07-18,2455.8798785965337,2449.725505698152,-6.154372898381553
2017-07-19,2463.850102200231,2447.869541525579,-15.980560674652224
2017-07-20,2475.5600112357934,2464.393424787995,-11.166586447798181
2017-07-21,2467.3999649745383,2462.0851096409024,-5.314855333635933
2017-07-24,2472.0400544839504,2459.0447237163607,-12.995330767589621
2017-07-25,2477.87996645151,2459.0275322303933,-18.85243422111671
2017-07-26,2479.9699855424115,2470.617100864183,-9.352884678228293
2017-07-27,2482.7600204525515,2467.1852504779235,-15.574769974627998
2017-07-28,2469.12018803916,2463.72188236739,-5.398305671769776
2017-07-31,2475.9400147068664,2459.631741330959,-16.308273375907447
2017-08-01,2477.100081853714,2463.2946023099066,-13.80547954380745
2017-08-02,2480.3798950359487,2468.036229033314,-12.343666002634563
2017-08-03,2476.030090930217,2466.213215208845,-9.816875721371616
2017-08-04,2476.8798159397556,2462.658159173152,-14.2216567666037
2017-08-07,2477.139837165014,2469.3227252332144,-7.817111931799445
2017-08-08,2478.3500461459334,2471.379256742075,-6.970789403858362
2017-08-09,2465.3500593508943,2467.3485695946147,1.998510243720375
2017-08-10,2465.3799653733586,2460.556141857669,-4.823823515689583
2017-08-11,2441.0400446470157,2429.067428216513,-11.972616430502967
2017-08-14,2454.9599550192943,2439.1244475074927,-15.835507511801552
2017-08-15,2468.659957633572,2464.0076908215997,-4.652266811972368
2017-08-16,2468.629872533129,2456.920500731503,-11.70937180162582
2017-08-17,2462.9498772006627,2462.6681875399663,-0.2816896606964292
